order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
41,2024-03-01T18:12:41,2024-03-01,876,109,Online,PayPal,COUPONZ0-Z,14.21,AUD
81,2024-03-01T15:52:17,2024-03-01,816,100,Online,PayPal,COUPONA9Z-,4.37,AUD
86,2024-03-01T11:56:04,2024-03-01,843,62,Online,Afterpay,COUPON0-AA,11.01,AUD
103,2024-03-01T06:58:40,2024-03-01,874,124,Online,Credit Card,COUPONA-9-,15.33,AUD
109,2024-03-01T18:16:37,2024-03-01,800,99,Online,Afterpay,COUPON9-Z9,7.54,AUD
176,2024-03-01T08:37:12,2024-03-01,879,140,Online,Credit Card,COUPONZ9--,4.48,AUD
413,2024-03-01T13:17:10,2024-03-01,867,110,Retail,Credit Card,COUPONZ---,18.49,AUD
474,2024-03-01T21:45:56,2024-03-01,851,116,Retail,Afterpay,COUPON-A9-,14.74,AUD
512,2024-03-01T07:33:43,2024-03-01,883,149,Online,Credit Card,COUPON9AA-,1.19,AUD
776,2024-03-01T08:38:11,2024-03-01,863,125,Retail,PayPal,COUPON-Z99,12.31,AUD
832,2024-03-01T12:02:18,2024-03-01,837,85,Online,PayPal,COUPONZ-0A,10.25,AUD
1373,2024-03-01T11:21:19,2024-03-01,892,130,Retail,Credit Card,COUPON-Z--,0.81,AUD
1503,2024-03-01T19:03:02,2024-03-01,808,108,Retail,PayPal,COUPON--9A,2.99,AUD
1570,2024-03-01T02:02:17,2024-03-01,849,123,Online,Afterpay,COUPON9---,19.04,AUD
1588,2024-03-01T20:23:51,2024-03-01,897,61,Retail,Afterpay,COUPON09--,1.11,AUD
1634,2024-03-01T03:45:56,2024-03-01,861,80,Online,Credit Card,COUPON-9-0,17.42,AUD
1685,2024-03-01T22:54:27,2024-03-01,873,72,Retail,Afterpay,COUPON000-,19.65,AUD
1711,2024-03-01T23:47:04,2024-03-01,813,78,Retail,Afterpay,COUPON0-99,13.49,AUD
1788,2024-03-01T04:58:29,2024-03-01,887,60,Online,PayPal,COUPONZ-0A,11.51,AUD
2105,2024-03-01T06:22:54,2024-03-01,849,78,Retail,Afterpay,COUPON-A9A,4.96,AUD
2360,2024-03-01T16:05:29,2024-03-01,882,57,Online,PayPal,COUPON-ZAZ,12.62,AUD
2485,2024-03-01T07:28:54,2024-03-01,890,83,Retail,Afterpay,COUPON-Z-9,5.23,AUD
2488,2024-03-01T22:12:47,2024-03-01,841,135,Online,Credit Card,COUPON-ZA-,4.17,AUD
2736,2024-03-01T03:42:50,2024-03-01,845,110,Online,PayPal,COUPONA-AA,8.3,AUD
2763,2024-03-01T12:26:11,2024-03-01,883,77,Retail,Credit Card,COUPON9ZA-,2.35,AUD
2785,2024-03-01T07:44:22,2024-03-01,803,133,Online,Credit Card,COUPON9-9Z,18.08,AUD
2845,2024-03-01T22:15:28,2024-03-01,834,98,Online,PayPal,COUPONZ--Z,17.31,AUD
2864,2024-03-01T03:53:48,2024-03-01,882,74,Online,PayPal,COUPON0-ZZ,1.07,AUD
2871,2024-03-01T08:48:28,2024-03-01,836,147,Retail,PayPal,COUPONZ--0,10.19,AUD
2974,2024-03-01T04:34:53,2024-03-01,889,94,Retail,Afterpay,COUPON9A-A,13.46,AUD
2993,2024-03-01T22:51:17,2024-03-01,880,144,Retail,Afterpay,COUPON-999,17.46,AUD
3008,2024-03-01T11:14:44,2024-03-01,802,149,Retail,PayPal,COUPON-Z-9,1.88,AUD
3136,2024-03-01T21:29:50,2024-03-01,876,135,Retail,PayPal,COUPONA-09,19.89,AUD
3354,2024-03-01T20:09:17,2024-03-01,887,93,Online,Afterpay,COUPON-ZAA,8.87,AUD
3386,2024-03-01T06:49:52,2024-03-01,818,91,Retail,Afterpay,COUPON-AZ-,18.74,AUD
3646,2024-03-01T19:13:30,2024-03-01,807,64,Retail,Credit Card,COUPON09A-,0.88,AUD
3887,2024-03-01T22:21:32,2024-03-01,879,145,Online,Credit Card,COUPON-99-,7.08,AUD
3890,2024-03-01T15:31:06,2024-03-01,855,66,Online,PayPal,COUPON0A9A,1.43,AUD
3927,2024-03-01T17:31:24,2024-03-01,835,87,Retail,PayPal,COUPONZAZ0,3.75,AUD
3972,2024-03-01T02:53:38,2024-03-01,833,111,Online,Afterpay,COUPONZA90,3.57,AUD
