order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
28,2024-01-15T23:31:21,2024-01-15,885,121,Online,PayPal,COUPON----,0.6,AUD
30,2024-01-15T01:38:58,2024-01-15,804,116,Online,Afterpay,COUPON90-9,11.94,AUD
202,2024-01-15T16:46:17,2024-01-15,865,139,Retail,Credit Card,COUPON---0,7.05,AUD
274,2024-01-15T18:03:28,2024-01-15,815,123,Retail,Credit Card,COUPON0A0A,10.94,AUD
387,2024-01-15T00:27:09,2024-01-15,883,130,Retail,PayPal,COUPON-AZ0,5.66,AUD
419,2024-01-15T06:14:37,2024-01-15,861,102,Retail,PayPal,COUPONA---,2.65,AUD
724,2024-01-15T05:10:43,2024-01-15,831,135,Online,PayPal,COUPONZ0Z-,11.52,AUD
859,2024-01-15T19:11:07,2024-01-15,828,70,Retail,Credit Card,COUPONA-0-,7.47,AUD
866,2024-01-15T14:25:04,2024-01-15,825,55,Online,Credit Card,COUPON09Z-,15.17,AUD
937,2024-01-15T21:04:05,2024-01-15,881,147,Retail,Afterpay,COUPON-ZZZ,15.67,AUD
1027,2024-01-15T22:20:02,2024-01-15,862,133,Retail,PayPal,COUPON-0-Z,4.71,AUD
1257,2024-01-15T06:47:46,2024-01-15,814,138,Online,PayPal,COUPON-A0-,7.78,AUD
1260,2024-01-15T12:18:26,2024-01-15,806,147,Online,Credit Card,COUPON90Z9,14.54,AUD
1314,2024-01-15T18:57:49,2024-01-15,885,90,Retail,PayPal,COUPON-AZ-,7.03,AUD
1461,2024-01-15T20:22:47,2024-01-15,884,54,Retail,Credit Card,COUPONZ-A-,1.97,AUD
1493,2024-01-15T19:36:28,2024-01-15,872,138,Retail,Credit Card,COUPON90Z-,9.97,AUD
1541,2024-01-15T16:45:25,2024-01-15,847,108,Retail,Afterpay,COUPONA---,0.59,AUD
1630,2024-01-15T16:56:14,2024-01-15,881,58,Online,Afterpay,COUPON00-A,13.8,AUD
1714,2024-01-15T02:36:44,2024-01-15,829,77,Retail,Afterpay,COUPON-Z--,6.68,AUD
2007,2024-01-15T03:46:09,2024-01-15,887,67,Online,PayPal,COUPON9-A-,4.26,AUD
2017,2024-01-15T20:17:43,2024-01-15,899,118,Retail,Credit Card,COUPONZA99,19.68,AUD
2100,2024-01-15T11:46:15,2024-01-15,866,89,Online,PayPal,COUPONA0--,7.91,AUD
2118,2024-01-15T19:32:50,2024-01-15,801,51,Retail,PayPal,COUPON--Z-,18.25,AUD
2260,2024-01-15T07:13:25,2024-01-15,823,106,Online,Afterpay,COUPON--00,14.22,AUD
2528,2024-01-15T09:38:38,2024-01-15,867,80,Online,PayPal,COUPON-0ZA,18.74,AUD
2747,2024-01-15T19:55:02,2024-01-15,893,70,Online,Credit Card,COUPONA0--,12.51,AUD
2791,2024-01-15T20:25:52,2024-01-15,867,62,Online,Afterpay,COUPON9A99,15.67,AUD
2811,2024-01-15T05:58:37,2024-01-15,841,148,Retail,Credit Card,COUPON-9Z-,14.33,AUD
2882,2024-01-15T10:14:28,2024-01-15,826,115,Online,Afterpay,COUPON99-A,4.04,AUD
2962,2024-01-15T21:06:30,2024-01-15,878,117,Online,Credit Card,COUPONZ0--,7.54,AUD
2977,2024-01-15T15:49:55,2024-01-15,867,60,Online,Credit Card,COUPONZ0AA,15.23,AUD
3146,2024-01-15T16:25:13,2024-01-15,841,120,Retail,Afterpay,COUPON-9--,3.58,AUD
3180,2024-01-15T04:38:45,2024-01-15,900,149,Retail,PayPal,COUPON090A,9.35,AUD
3277,2024-01-15T03:44:34,2024-01-15,900,107,Online,Credit Card,COUPON-A0-,7.47,AUD
3287,2024-01-15T03:54:53,2024-01-15,801,103,Retail,Credit Card,COUPON-Z-Z,11.1,AUD
3294,2024-01-15T02:05:21,2024-01-15,874,64,Retail,PayPal,COUPONAZZA,12.48,AUD
3707,2024-01-15T21:23:13,2024-01-15,879,105,Retail,Afterpay,COUPON0Z-Z,15.8,AUD
3742,2024-01-15T17:34:21,2024-01-15,822,86,Retail,PayPal,COUPON-AAZ,7.55,AUD
3743,2024-01-15T16:27:09,2024-01-15,866,51,Online,Afterpay,COUPON-A-Z,9.89,AUD
3773,2024-01-15T23:41:42,2024-01-15,825,123,Retail,Afterpay,COUPONA-A9,14.54,AUD
3817,2024-01-15T17:53:02,2024-01-15,830,115,Retail,PayPal,COUPONZAZZ,6.47,AUD
3840,2024-01-15T17:28:56,2024-01-15,812,89,Online,PayPal,COUPON---9,18.22,AUD
3915,2024-01-15T08:16:33,2024-01-15,852,89,Retail,PayPal,COUPONA--0,13.58,AUD
4073,2024-01-15T16:17:49,2024-01-15,815,61,Retail,Credit Card,COUPON00-0,8.45,AUD
