order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
395391,362,62,1,60.8433,0.1222,0.1355
514882,430,221,4,206.6572,0.2447,0.0897
30280,439,240,3,425.9552,0.1223,0.0506
954671,455,1,7,246.9332,0.1257,0.1363
582851,456,116,3,202.7935,0.1196,0.0852
171944,475,106,3,175.0099,0.1431,0.0654
913679,501,90,10,12.9507,0.2165,0.0897
587346,561,176,7,171.413,0.1332,0.1169
618356,719,7,10,272.4894,0.1546,0.0902
994145,752,124,5,337.5142,0.1398,0.1119
496037,785,32,8,478.0569,0.1746,0.0701
45107,863,224,3,346.2003,0.138,0.1451
960428,966,176,8,52.9748,0.1456,0.119
170650,1119,120,3,386.4734,0.054,0.0695
859587,1787,157,6,416.7801,0.0387,0.0807
789632,1864,7,7,181.3319,0.2371,0.1372
981255,1901,14,3,423.7919,0.0836,0.0548
631735,1955,13,6,111.0947,0.2129,0.1089
357421,1971,226,5,262.5889,0.2122,0.1476
252744,2105,193,4,450.9143,0.1374,0.0799
670321,2296,148,1,180.8365,0.1682,0.1425
230652,2328,171,9,30.4122,0.0556,0.0928
159325,2413,53,5,364.7372,0.1608,0.1372
429850,2418,20,8,419.7184,0.0861,0.1191
697159,2455,170,4,398.5663,0.2249,0.1208
608265,2524,140,1,105.6087,0.1897,0.0689
101582,2638,95,3,357.3686,0.0761,0.0636
723252,2698,67,2,358.4242,0.0483,0.0915
730277,2707,40,9,320.0421,0.1516,0.0848
179190,2967,127,5,212.5568,0.2311,0.0719
498271,2994,65,5,79.6996,0.1673,0.0985
249517,3060,155,4,53.4885,0.1319,0.0944
374057,3086,23,7,14.9257,0.1753,0.0613
60810,3526,85,7,212.3588,0.1888,0.1165
619790,3613,123,9,220.9134,0.1341,0.0834
961782,3771,232,10,133.6878,0.1884,0.1072
544438,3866,198,9,246.4388,0.1893,0.1142
889343,3889,159,8,79.918,0.174,0.0637
123436,4104,198,10,464.5747,0.1299,0.0924
838527,4140,97,10,214.4296,0.1098,0.0952
397361,4143,218,7,310.7435,0.1254,0.133
363653,4152,77,1,250.8315,0.0311,0.102
389675,4220,153,4,336.2886,0.124,0.0866
977981,4305,186,3,256.5544,0.1563,0.1269
