order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
107,2024-03-17T05:11:30,2024-03-17,842,98,Retail,Afterpay,COUPON-AZ0,7.63,AUD
723,2024-03-17T09:38:30,2024-03-17,899,138,Online,Afterpay,COUPON---0,13.45,AUD
754,2024-03-17T06:46:27,2024-03-17,859,105,Online,PayPal,COUPON9090,1.56,AUD
807,2024-03-17T12:08:27,2024-03-17,811,129,Retail,Afterpay,COUPONZZ-9,4.17,AUD
824,2024-03-17T21:20:30,2024-03-17,848,53,Online,Afterpay,COUPON-A9Z,12.84,AUD
961,2024-03-17T05:35:57,2024-03-17,805,79,Online,PayPal,COUPONA-A-,15.64,AUD
969,2024-03-17T05:13:43,2024-03-17,893,141,Retail,Afterpay,COUPONZ0Z0,1.22,AUD
986,2024-03-17T01:39:56,2024-03-17,845,131,Online,Credit Card,COUPON00-Z,13.22,AUD
1184,2024-03-17T22:07:10,2024-03-17,836,102,Online,Afterpay,COUPON-090,17.25,AUD
1244,2024-03-17T10:31:23,2024-03-17,801,76,Online,Afterpay,COUPONZ09Z,11.26,AUD
1282,2024-03-17T12:34:31,2024-03-17,825,56,Retail,Credit Card,COUPON-0Z-,7.81,AUD
1355,2024-03-17T23:23:55,2024-03-17,876,66,Online,PayPal,COUPON09A-,5.5,AUD
1540,2024-03-17T23:25:02,2024-03-17,890,92,Retail,Afterpay,COUPON---A,8.27,AUD
1795,2024-03-17T02:18:24,2024-03-17,830,127,Retail,PayPal,COUPON9Z--,4.77,AUD
1915,2024-03-17T10:33:03,2024-03-17,802,91,Online,Afterpay,COUPON0-0A,0.08,AUD
1916,2024-03-17T02:46:06,2024-03-17,835,96,Online,Afterpay,COUPON0-A0,9.74,AUD
1973,2024-03-17T00:32:21,2024-03-17,844,82,Online,PayPal,COUPON-9--,0.82,AUD
2071,2024-03-17T06:54:27,2024-03-17,847,71,Retail,PayPal,COUPON-9-Z,16.77,AUD
2155,2024-03-17T04:53:05,2024-03-17,821,131,Online,PayPal,COUPON-0--,2.02,AUD
2220,2024-03-17T20:56:39,2024-03-17,837,103,Online,PayPal,COUPON-90A,0.65,AUD
2501,2024-03-17T01:57:25,2024-03-17,851,82,Online,Credit Card,COUPON-A0-,7.53,AUD
2787,2024-03-17T01:02:31,2024-03-17,856,53,Retail,Afterpay,COUPON0AA0,12.9,AUD
2913,2024-03-17T03:08:58,2024-03-17,843,67,Online,Afterpay,COUPON---A,10.37,AUD
2931,2024-03-17T03:09:11,2024-03-17,859,128,Online,PayPal,COUPONA09-,8.33,AUD
3063,2024-03-17T14:29:05,2024-03-17,802,88,Online,Credit Card,COUPONZA-0,5.07,AUD
3071,2024-03-17T15:05:37,2024-03-17,865,80,Online,Afterpay,COUPON-Z-9,5.81,AUD
3249,2024-03-17T05:35:08,2024-03-17,877,142,Online,PayPal,COUPONA0-Z,12.74,AUD
3322,2024-03-17T22:40:01,2024-03-17,880,108,Retail,Afterpay,COUPONZAAA,14.87,AUD
3327,2024-03-17T00:17:49,2024-03-17,822,94,Retail,Credit Card,COUPON---Z,3.63,AUD
3337,2024-03-17T03:10:31,2024-03-17,898,135,Retail,Afterpay,COUPON----,11.64,AUD
3640,2024-03-17T20:56:46,2024-03-17,894,145,Retail,Afterpay,COUPON--0-,2.27,AUD
3763,2024-03-17T13:42:58,2024-03-17,837,124,Online,Credit Card,COUPON009A,4.77,AUD
3767,2024-03-17T13:34:12,2024-03-17,835,76,Retail,Credit Card,COUPON-Z0-,4.89,AUD
3771,2024-03-17T14:36:57,2024-03-17,839,145,Online,PayPal,COUPON0AZ0,13.87,AUD
3866,2024-03-17T17:57:28,2024-03-17,836,115,Online,Afterpay,COUPON0Z09,13.6,AUD
3882,2024-03-17T17:01:26,2024-03-17,841,102,Retail,PayPal,COUPONZ900,7.12,AUD
3887,2024-03-17T03:07:00,2024-03-17,869,80,Retail,PayPal,COUPON0---,8.25,AUD
3924,2024-03-17T05:40:28,2024-03-17,879,107,Retail,PayPal,COUPON--Z9,15.73,AUD
3928,2024-03-17T13:37:26,2024-03-17,884,66,Retail,PayPal,COUPON-AZ9,17.07,AUD
3973,2024-03-17T15:25:35,2024-03-17,900,101,Retail,PayPal,COUPONZ--9,4.51,AUD
4179,2024-03-17T23:49:49,2024-03-17,895,70,Retail,Afterpay,COUPONA9AZ,1.09,AUD
4266,2024-03-17T14:16:22,2024-03-17,878,60,Online,Credit Card,COUPONZ090,13.23,AUD
4268,2024-03-17T17:11:58,2024-03-17,872,70,Online,PayPal,COUPONAA-A,11.69,AUD
4325,2024-03-17T20:31:24,2024-03-17,827,119,Online,PayPal,COUPONA-Z-,13.92,AUD
4374,2024-03-17T18:25:20,2024-03-17,830,78,Retail,Afterpay,COUPON-9A-,19.68,AUD
