sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-04-01T21:42:22,22,SHELF-9-Z-,18.03,23.18,4131
2025-04-01T09:29:59,22,SHELF-9--0,24.04,72.85,4151
2025-04-01T17:00:53,22,SHELF-90ZA,25.54,75.86,3764
2025-04-01T04:56:54,22,SHELF-AA-Z,35.04,34.34,3198
2025-04-01T15:16:35,22,SHELF-9090,16.73,63.52,3510
2025-04-01T12:58:06,22,SHELF-Z-0A,16.27,31.39,4039
2025-04-01T19:06:15,22,SHELF-A999,3.39,65.84,3196
2025-04-01T20:14:56,22,SHELF--A9Z,14.14,39.17,3625
2025-04-01T20:49:47,22,SHELF-90ZA,10.44,37.92,3176
2025-04-01T18:51:30,22,SHELF-9-Z-,21.42,26.36,3748
2025-04-01T01:50:57,22,SHELF--A9-,11.95,31.01,3998
2025-04-01T20:56:46,22,SHELF-99A-,23.7,35.04,3032
2025-04-01T06:41:52,22,SHELF-9--0,39.35,70.64,3524
2025-04-01T19:05:42,22,SHELF--A9-,9.14,40.57,3683
2025-04-01T09:15:06,22,SHELF--AA-,20.78,28.76,3961
2025-04-01T13:59:40,22,SHELF-A-9Z,9.14,46.06,3108
2025-04-01T18:26:04,22,SHELF-9-9-,38.41,42.51,4117
