order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
239,2024-01-01T12:15:28,2024-01-01,801,70,Online,Credit Card,COUPON-A09,1.54,AUD
250,2024-01-01T06:30:48,2024-01-01,895,92,Retail,PayPal,COUPON9-ZZ,1.27,AUD
303,2024-01-01T17:10:28,2024-01-01,852,71,Online,Credit Card,COUPON9ZAA,10.03,AUD
307,2024-01-01T15:53:56,2024-01-01,837,65,Online,Afterpay,COUPON-Z09,14.0,AUD
352,2024-01-01T04:06:28,2024-01-01,808,67,Online,Credit Card,COUPONA9-9,0.54,AUD
403,2024-01-01T21:58:17,2024-01-01,823,83,Online,PayPal,COUPON9--0,11.89,AUD
457,2024-01-01T01:01:50,2024-01-01,835,119,Retail,Credit Card,COUPON0--9,9.73,AUD
620,2024-01-01T11:00:09,2024-01-01,869,85,Retail,Afterpay,COUPON09-Z,17.18,AUD
646,2024-01-01T03:28:57,2024-01-01,846,55,Retail,Afterpay,COUPON0-00,2.14,AUD
709,2024-01-01T20:50:41,2024-01-01,895,85,Online,Credit Card,COUPON00AZ,16.13,AUD
712,2024-01-01T22:00:02,2024-01-01,829,81,Retail,Afterpay,COUPON0--9,2.13,AUD
756,2024-01-01T06:55:56,2024-01-01,885,84,Retail,Afterpay,COUPONZ09-,2.85,AUD
846,2024-01-01T18:24:58,2024-01-01,861,107,Online,Afterpay,COUPONA90Z,4.53,AUD
972,2024-01-01T18:53:28,2024-01-01,815,101,Online,PayPal,COUPON9-ZA,15.52,AUD
1102,2024-01-01T00:16:49,2024-01-01,845,145,Online,Afterpay,COUPON0A0-,18.47,AUD
1480,2024-01-01T19:25:16,2024-01-01,881,92,Online,PayPal,COUPON--0-,12.31,AUD
1517,2024-01-01T02:09:07,2024-01-01,895,143,Online,PayPal,COUPONA00Z,0.72,AUD
1579,2024-01-01T09:39:16,2024-01-01,880,95,Retail,Afterpay,COUPON--9Z,13.89,AUD
1716,2024-01-01T20:31:00,2024-01-01,827,110,Retail,Credit Card,COUPON9A-Z,1.65,AUD
1871,2024-01-01T23:32:45,2024-01-01,840,73,Online,Afterpay,COUPON99--,2.61,AUD
2138,2024-01-01T12:05:39,2024-01-01,824,108,Online,Afterpay,COUPON009-,3.08,AUD
2207,2024-01-01T17:33:03,2024-01-01,800,121,Retail,PayPal,COUPONA--0,17.48,AUD
2263,2024-01-01T19:02:36,2024-01-01,877,102,Retail,Credit Card,COUPON00Z-,1.77,AUD
2315,2024-01-01T21:14:26,2024-01-01,852,54,Retail,Credit Card,COUPON-AZ9,7.43,AUD
2325,2024-01-01T01:21:16,2024-01-01,835,115,Retail,PayPal,COUPON999A,6.09,AUD
2464,2024-01-01T11:42:27,2024-01-01,815,121,Online,PayPal,COUPONA00-,17.23,AUD
2467,2024-01-01T22:52:02,2024-01-01,849,78,Online,Afterpay,COUPONA--Z,14.08,AUD
2558,2024-01-01T05:37:39,2024-01-01,802,101,Retail,Credit Card,COUPON-A-9,13.8,AUD
2591,2024-01-01T23:27:05,2024-01-01,876,128,Online,Credit Card,COUPON09-9,18.67,AUD
2764,2024-01-01T19:20:49,2024-01-01,849,56,Online,PayPal,COUPON00-Z,17.96,AUD
2809,2024-01-01T02:13:39,2024-01-01,833,63,Retail,Afterpay,COUPONA-99,7.28,AUD
2870,2024-01-01T19:34:01,2024-01-01,857,113,Online,PayPal,COUPONA--A,7.44,AUD
2936,2024-01-01T09:44:56,2024-01-01,842,141,Online,Afterpay,COUPON-9-A,11.45,AUD
2966,2024-01-01T23:32:49,2024-01-01,890,125,Online,PayPal,COUPON9-9Z,15.35,AUD
3053,2024-01-01T16:06:45,2024-01-01,872,128,Retail,Credit Card,COUPON90-0,12.04,AUD
3358,2024-01-01T14:24:12,2024-01-01,804,68,Online,PayPal,COUPONZ-A9,11.6,AUD
3389,2024-01-01T04:08:07,2024-01-01,853,124,Online,PayPal,COUPON-9A9,19.98,AUD
3481,2024-01-01T03:57:15,2024-01-01,811,67,Retail,Afterpay,COUPON909A,6.88,AUD
3557,2024-01-01T20:26:38,2024-01-01,856,110,Retail,Credit Card,COUPON9Z9-,17.23,AUD
3595,2024-01-01T02:47:56,2024-01-01,837,103,Retail,Afterpay,COUPON-A9Z,2.26,AUD
3643,2024-01-01T16:51:12,2024-01-01,883,138,Online,Afterpay,COUPON-ZZ0,6.18,AUD
3811,2024-01-01T04:22:02,2024-01-01,866,147,Online,PayPal,COUPONA-09,16.45,AUD
4057,2024-01-01T18:50:17,2024-01-01,837,99,Online,Afterpay,COUPONA00Z,18.46,AUD
4110,2024-01-01T05:54:23,2024-01-01,835,102,Online,PayPal,COUPON09-9,18.5,AUD
4282,2024-01-01T18:54:34,2024-01-01,814,59,Retail,Credit Card,COUPONZA--,7.13,AUD
4356,2024-01-01T22:45:48,2024-01-01,817,122,Retail,PayPal,COUPON90AZ,13.06,AUD
4375,2024-01-01T06:35:42,2024-01-01,883,77,Online,Credit Card,COUPON9-A9,6.48,AUD
4418,2024-01-01T05:08:07,2024-01-01,842,115,Online,Afterpay,COUPON9-A-,12.72,AUD
4448,2024-01-01T22:09:43,2024-01-01,894,58,Online,Afterpay,COUPON-A9-,3.14,AUD
4527,2024-01-01T11:38:03,2024-01-01,896,55,Online,Afterpay,COUPON-AZA,2.56,AUD
4583,2024-01-01T00:53:12,2024-01-01,887,86,Retail,PayPal,COUPON0--A,18.46,AUD
4656,2024-01-01T22:04:23,2024-01-01,822,68,Online,PayPal,COUPON00--,11.36,AUD
4846,2024-01-01T06:11:23,2024-01-01,872,111,Retail,Afterpay,COUPON9AZ-,14.81,AUD
5049,2024-01-01T15:03:01,2024-01-01,884,136,Retail,Afterpay,COUPONA-Z-,16.81,AUD
5168,2024-01-01T00:11:51,2024-01-01,863,123,Online,Credit Card,COUPON-Z--,17.61,AUD
5213,2024-01-01T06:56:35,2024-01-01,874,84,Online,PayPal,COUPON99A-,14.77,AUD
5225,2024-01-01T21:22:17,2024-01-01,884,144,Retail,PayPal,COUPON-Z--,3.83,AUD
5330,2024-01-01T08:29:36,2024-01-01,877,127,Online,PayPal,COUPON9A9-,16.55,AUD
5411,2024-01-01T20:59:30,2024-01-01,834,99,Online,Credit Card,COUPON-0A-,6.05,AUD
5481,2024-01-01T00:42:04,2024-01-01,835,135,Online,PayPal,COUPON9Z--,18.67,AUD
5538,2024-01-01T09:31:27,2024-01-01,858,82,Online,Afterpay,COUPON--Z-,5.5,AUD
5542,2024-01-01T06:04:33,2024-01-01,863,136,Retail,Afterpay,COUPON--99,12.06,AUD
5788,2024-01-01T01:48:36,2024-01-01,809,67,Online,Afterpay,COUPON-Z-Z,4.67,AUD
6165,2024-01-01T15:00:15,2024-01-01,877,56,Retail,Afterpay,COUPON0-A-,10.84,AUD
6435,2024-01-01T15:31:03,2024-01-01,864,81,Online,Afterpay,COUPONA9--,3.25,AUD
6459,2024-01-01T19:49:36,2024-01-01,815,66,Online,Afterpay,COUPONA00-,13.67,AUD
6476,2024-01-01T23:17:43,2024-01-01,845,55,Retail,Afterpay,COUPON-AA0,8.43,AUD
