sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-04-01T16:11:00,20,SHELF--A--,12.18,61.69,3780
2025-04-01T07:07:37,20,SHELF--Z9-,13.15,64.81,3617
2025-04-01T15:46:53,20,SHELF--Z9-,17.74,79.14,3680
2025-04-01T22:05:06,20,SHELF--A-0,14.2,44.18,3377
2025-04-01T21:02:17,20,SHELF--00A,30.83,25.89,3934
2025-04-01T04:53:24,20,SHELF--ZZ-,37.3,20.12,4192
2025-04-01T12:14:25,20,SHELF-9-00,34.88,77.1,3068
2025-04-01T14:15:08,20,SHELF---0A,32.61,51.01,3202
2025-04-01T11:05:52,20,SHELF--A9-,31.88,45.49,3548
2025-04-01T02:39:14,20,SHELF--A-0,39.0,54.92,4071
2025-04-01T22:42:40,20,SHELF--AA-,37.95,45.39,3184
2025-04-01T16:58:07,20,SHELF--AA-,31.95,41.37,3652
2025-04-01T09:31:32,20,SHELF-9090,33.75,25.21,3933
2025-04-01T09:59:32,20,SHELF-Z--0,39.88,27.23,4062
2025-04-01T13:39:16,20,SHELF--99-,33.55,62.61,4046
2025-04-01T20:48:28,20,SHELF---09,20.51,41.38,3099
2025-04-01T23:45:31,20,SHELF--ZZ-,32.12,53.88,3452
2025-04-01T20:40:40,20,SHELF---0A,36.12,44.84,3289
2025-04-01T20:21:08,20,SHELF----9,36.68,66.1,3415
2025-04-01T15:27:28,20,SHELF--A0-,5.36,27.03,3668
2025-04-01T02:05:57,20,SHELF--A9-,31.07,60.46,3310
