order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
3,2024-02-23T11:26:47,2024-02-23,832,103,Retail,Afterpay,COUPONZA--,12.95,AUD
8,2024-02-23T12:15:06,2024-02-23,890,88,Online,Credit Card,COUPONZ-9-,2.17,AUD
229,2024-02-23T03:01:38,2024-02-23,809,139,Online,Credit Card,COUPON--9-,4.79,AUD
268,2024-02-23T03:37:45,2024-02-23,814,119,Online,Afterpay,COUPON0Z--,1.03,AUD
384,2024-02-23T00:46:27,2024-02-23,868,69,Online,PayPal,COUPON0ZAZ,9.72,AUD
389,2024-02-23T01:09:07,2024-02-23,855,139,Online,Credit Card,COUPON--Z-,15.8,AUD
408,2024-02-23T11:45:17,2024-02-23,899,77,Online,Credit Card,COUPON0A9-,9.27,AUD
459,2024-02-23T17:41:30,2024-02-23,850,103,Online,Credit Card,COUPONZ--9,17.46,AUD
650,2024-02-23T17:55:12,2024-02-23,823,127,Online,Credit Card,COUPON9-0A,14.79,AUD
841,2024-02-23T11:10:11,2024-02-23,888,61,Online,Afterpay,COUPONAA0A,18.35,AUD
907,2024-02-23T17:35:29,2024-02-23,856,64,Retail,Afterpay,COUPON900-,4.74,AUD
1005,2024-02-23T03:01:05,2024-02-23,842,68,Online,PayPal,COUPON-ZZZ,7.82,AUD
1409,2024-02-23T12:02:44,2024-02-23,861,58,Retail,PayPal,COUPON9A--,11.63,AUD
1478,2024-02-23T17:43:34,2024-02-23,865,110,Retail,Credit Card,COUPON9---,19.86,AUD
1567,2024-02-23T19:57:14,2024-02-23,876,80,Retail,Afterpay,COUPONA909,1.69,AUD
1621,2024-02-23T03:09:21,2024-02-23,830,136,Online,PayPal,COUPON9---,5.46,AUD
1746,2024-02-23T04:39:08,2024-02-23,841,85,Retail,PayPal,COUPON9A-A,15.55,AUD
2216,2024-02-23T03:33:22,2024-02-23,849,93,Online,Credit Card,COUPONA0Z-,17.0,AUD
2330,2024-02-23T14:44:00,2024-02-23,891,82,Retail,Afterpay,COUPONA9Z0,4.93,AUD
2389,2024-02-23T05:43:46,2024-02-23,886,91,Retail,Afterpay,COUPONA9-0,14.93,AUD
2396,2024-02-23T13:21:00,2024-02-23,818,140,Online,Afterpay,COUPONA-9-,0.5,AUD
2412,2024-02-23T15:36:58,2024-02-23,830,98,Online,Credit Card,COUPON00--,1.7,AUD
2502,2024-02-23T02:30:25,2024-02-23,863,146,Retail,Credit Card,COUPON--ZZ,8.59,AUD
2579,2024-02-23T02:20:39,2024-02-23,883,86,Retail,Afterpay,COUPON99Z-,17.62,AUD
2607,2024-02-23T23:02:10,2024-02-23,839,136,Retail,PayPal,COUPON-A-A,14.39,AUD
2807,2024-02-23T13:13:12,2024-02-23,863,90,Retail,Afterpay,COUPON-9ZZ,1.36,AUD
2872,2024-02-23T18:44:22,2024-02-23,821,67,Online,Afterpay,COUPON090Z,11.97,AUD
2880,2024-02-23T08:14:25,2024-02-23,889,133,Retail,Credit Card,COUPON9-AA,1.75,AUD
2950,2024-02-23T10:26:36,2024-02-23,855,94,Retail,Afterpay,COUPON-A9-,6.15,AUD
3046,2024-02-23T22:14:22,2024-02-23,888,56,Retail,Credit Card,COUPON9-09,3.85,AUD
3074,2024-02-23T07:07:37,2024-02-23,843,61,Retail,Afterpay,COUPON--Z-,18.56,AUD
3122,2024-02-23T16:39:32,2024-02-23,813,93,Online,PayPal,COUPONA-AA,15.46,AUD
3128,2024-02-23T12:32:59,2024-02-23,871,90,Retail,Afterpay,COUPON9A-9,18.4,AUD
3150,2024-02-23T23:38:56,2024-02-23,872,128,Retail,Afterpay,COUPON90A0,19.45,AUD
3186,2024-02-23T23:12:38,2024-02-23,840,123,Retail,PayPal,COUPON--Z9,0.84,AUD
3300,2024-02-23T03:35:10,2024-02-23,847,63,Retail,Afterpay,COUPON--ZZ,0.59,AUD
3956,2024-02-23T02:37:35,2024-02-23,876,137,Online,Afterpay,COUPON00-0,14.45,AUD
3971,2024-02-23T21:36:30,2024-02-23,801,147,Retail,Credit Card,COUPON-A99,14.49,AUD
4072,2024-02-23T14:19:08,2024-02-23,897,91,Retail,PayPal,COUPONA-0-,8.04,AUD
4164,2024-02-23T21:45:10,2024-02-23,821,56,Online,Credit Card,COUPON-Z-9,11.6,AUD
4203,2024-02-23T06:48:27,2024-02-23,882,93,Online,Credit Card,COUPON90Z0,11.71,AUD
4204,2024-02-23T18:49:11,2024-02-23,873,54,Retail,Credit Card,COUPON9Z9-,16.29,AUD
