order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
32,2024-01-19T01:20:07,2024-01-19,845,58,Retail,PayPal,COUPONA-0-,2.03,AUD
208,2024-01-19T23:41:25,2024-01-19,805,79,Retail,Credit Card,COUPON--Z-,7.08,AUD
251,2024-01-19T06:34:27,2024-01-19,868,118,Retail,Credit Card,COUPON--0Z,11.45,AUD
339,2024-01-19T09:27:13,2024-01-19,855,94,Retail,Afterpay,COUPON0--0,13.17,AUD
540,2024-01-19T01:06:34,2024-01-19,867,74,Online,Afterpay,COUPONA99-,5.42,AUD
542,2024-01-19T01:06:38,2024-01-19,805,132,Retail,Afterpay,COUPON-ZZ-,9.27,AUD
595,2024-01-19T18:26:38,2024-01-19,897,116,Online,PayPal,COUPON-A-A,8.58,AUD
611,2024-01-19T21:58:19,2024-01-19,829,75,Retail,PayPal,COUPON-Z9-,10.9,AUD
809,2024-01-19T16:58:27,2024-01-19,874,117,Retail,Credit Card,COUPON-Z--,17.95,AUD
1052,2024-01-19T22:51:47,2024-01-19,877,95,Online,Credit Card,COUPONZAZA,1.87,AUD
1224,2024-01-19T10:11:21,2024-01-19,803,70,Retail,Credit Card,COUPON9-0-,11.99,AUD
1386,2024-01-19T00:48:58,2024-01-19,850,81,Online,Credit Card,COUPON0AA-,5.27,AUD
1484,2024-01-19T02:46:21,2024-01-19,855,94,Retail,Credit Card,COUPON9--Z,17.5,AUD
1527,2024-01-19T12:39:39,2024-01-19,839,81,Retail,Credit Card,COUPON-Z-A,7.93,AUD
1553,2024-01-19T20:31:04,2024-01-19,841,74,Retail,Credit Card,COUPON-A-0,15.38,AUD
1843,2024-01-19T11:48:39,2024-01-19,803,128,Online,Afterpay,COUPONA0Z-,14.27,AUD
1895,2024-01-19T22:00:58,2024-01-19,802,62,Retail,PayPal,COUPON-AZZ,16.07,AUD
2080,2024-01-19T00:54:50,2024-01-19,842,137,Retail,PayPal,COUPONZ9Z9,15.38,AUD
2271,2024-01-19T12:44:42,2024-01-19,803,108,Online,PayPal,COUPONA---,4.45,AUD
2321,2024-01-19T21:28:41,2024-01-19,801,54,Online,Afterpay,COUPONZ---,13.54,AUD
2370,2024-01-19T08:55:06,2024-01-19,823,62,Retail,PayPal,COUPONA0Z-,2.4,AUD
2385,2024-01-19T04:45:36,2024-01-19,877,68,Online,PayPal,COUPONZ0A-,4.94,AUD
2473,2024-01-19T04:51:34,2024-01-19,870,141,Retail,PayPal,COUPONA-AZ,13.05,AUD
2629,2024-01-19T00:38:45,2024-01-19,802,79,Retail,Credit Card,COUPON9-AZ,18.84,AUD
2670,2024-01-19T05:26:35,2024-01-19,820,68,Online,Afterpay,COUPON9A09,8.59,AUD
2724,2024-01-19T15:19:16,2024-01-19,807,131,Retail,PayPal,COUPON-A9-,16.48,AUD
2748,2024-01-19T10:31:29,2024-01-19,811,96,Online,PayPal,COUPON0-Z-,2.26,AUD
2826,2024-01-19T16:46:57,2024-01-19,894,127,Online,Afterpay,COUPON--00,0.14,AUD
2849,2024-01-19T06:41:03,2024-01-19,885,116,Online,PayPal,COUPON-AZA,19.51,AUD
3044,2024-01-19T03:18:15,2024-01-19,827,96,Retail,PayPal,COUPON-AZA,18.33,AUD
3327,2024-01-19T21:22:44,2024-01-19,852,108,Retail,Afterpay,COUPON-0AZ,11.88,AUD
3373,2024-01-19T09:38:28,2024-01-19,880,75,Retail,Afterpay,COUPON-099,8.22,AUD
3556,2024-01-19T00:03:21,2024-01-19,821,138,Retail,Afterpay,COUPON--9-,10.61,AUD
3569,2024-01-19T20:52:14,2024-01-19,850,145,Online,Credit Card,COUPONZ00-,14.16,AUD
3638,2024-01-19T10:35:12,2024-01-19,855,63,Retail,PayPal,COUPON--ZZ,18.04,AUD
3662,2024-01-19T02:33:36,2024-01-19,879,59,Online,Afterpay,COUPON9--9,16.56,AUD
3668,2024-01-19T10:01:51,2024-01-19,819,57,Retail,PayPal,COUPON-9A0,6.59,AUD
3675,2024-01-19T13:32:38,2024-01-19,882,100,Online,Afterpay,COUPON99Z-,2.3,AUD
3748,2024-01-19T16:53:26,2024-01-19,878,89,Online,PayPal,COUPONA-AZ,14.1,AUD
3798,2024-01-19T09:11:08,2024-01-19,847,101,Online,PayPal,COUPON9A-Z,15.97,AUD
3804,2024-01-19T18:28:54,2024-01-19,892,128,Online,PayPal,COUPON9A-Z,14.61,AUD
3908,2024-01-19T13:22:33,2024-01-19,802,53,Online,PayPal,COUPON0-0Z,16.99,AUD
3932,2024-01-19T08:55:43,2024-01-19,879,131,Online,Afterpay,COUPON0009,9.48,AUD
3943,2024-01-19T10:24:10,2024-01-19,861,72,Online,Credit Card,COUPON-00Z,3.14,AUD
3950,2024-01-19T21:51:43,2024-01-19,882,109,Online,Credit Card,COUPON--0-,9.79,AUD
