sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-03-16T22:36:26,1,SHELF-ZZZ-,11.48,78.07,4049
2025-03-17T06:36:54,1,SHELF-Z0--,14.39,34.46,4106
2025-03-12T20:18:46,1,SHELF--ZA0,24.47,32.95,3332
2025-03-28T11:47:37,1,SHELF-0AA-,27.01,38.99,3783
2025-03-29T06:26:29,1,SHELF-99--,16.58,30.46,3005
2025-03-18T08:04:50,1,SHELF--0AZ,32.44,45.71,4013
2025-03-04T19:16:37,1,SHELF-99--,24.77,53.04,3738
2025-03-25T03:54:34,1,SHELF-99--,3.92,75.69,3981
2025-03-27T15:22:35,1,SHELF-A---,38.27,62.34,3824
2025-03-07T01:02:21,1,SHELF--0--,19.1,27.74,3378
2025-03-30T18:22:41,1,SHELF-99Z-,26.18,38.89,3422
2025-03-09T07:43:46,1,SHELF--0-9,10.09,37.06,3428
2025-03-08T10:24:25,1,SHELF-00Z0,35.28,62.95,3362
2025-03-25T04:48:25,1,SHELF-9--9,6.19,42.86,3834
2025-03-22T16:26:25,1,SHELF-00-0,9.85,46.18,3847
2025-03-26T05:01:28,1,SHELF-Z-90,2.6,24.46,3546
2025-03-08T23:36:03,1,SHELF-----,9.15,75.64,3297
2025-03-14T05:17:34,1,SHELF--AZ-,7.22,64.54,4113
2025-03-17T15:17:35,1,SHELF-9A-A,35.69,56.71,3880
2025-03-26T16:40:59,1,SHELF-0A0-,37.62,75.63,3265
2025-03-09T11:45:12,1,SHELF-A-9A,21.25,49.02,3005
2025-03-12T16:29:05,1,SHELF--9--,10.15,38.63,3950
2025-03-09T02:11:05,1,SHELF--A99,22.24,62.45,4048
2025-03-07T09:25:58,1,SHELF--0ZZ,7.51,45.61,3284
2025-03-22T11:37:50,1,SHELF-A-A9,14.68,46.38,3554
2025-03-12T18:23:37,1,SHELF--9--,18.36,35.62,4062
2025-03-10T21:53:15,1,SHELF-Z09-,32.13,53.48,4157
2025-03-27T18:11:05,1,SHELF-9A9A,10.07,26.24,4108
2025-03-28T12:27:25,1,SHELF--A9A,18.05,66.18,3129
2025-03-02T10:32:17,1,SHELF-----,24.67,29.86,3246
2025-03-12T18:34:16,1,SHELF---00,27.04,33.29,3940
2025-03-23T18:27:20,1,SHELF-A00Z,25.62,59.37,4182
2025-03-13T01:49:02,1,SHELF-A-0-,22.94,22.2,4109
2025-03-09T22:16:11,1,SHELF-00--,1.66,38.46,3466
2025-03-12T18:10:07,1,SHELF--00-,20.16,35.58,3893
2025-03-31T00:15:56,1,SHELF-Z00-,34.61,45.52,3747
2025-03-09T22:35:31,1,SHELF--A--,22.59,38.51,3188
2025-03-29T10:22:45,1,SHELF-00--,12.88,34.76,3076
2025-03-05T20:26:44,1,SHELF-9A-Z,19.7,32.16,3983
2025-03-20T00:59:29,1,SHELF-0--0,28.87,59.14,3066
2025-03-20T03:38:20,1,SHELF-0Z-A,21.95,21.56,3024
2025-03-23T07:50:30,1,SHELF--AZ-,11.92,79.66,3138
2025-03-05T17:24:45,1,SHELF-090Z,13.11,25.97,3992
2025-03-12T14:14:13,1,SHELF-A9AA,6.44,23.14,3702
2025-03-11T20:42:15,1,SHELF-9-Z-,38.15,68.57,4085
