order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
77,2024-02-19T14:17:36,2024-02-19,857,79,Retail,Credit Card,COUPONA9ZZ,12.33,AUD
339,2024-02-19T01:48:48,2024-02-19,821,123,Retail,Credit Card,COUPON-009,6.65,AUD
582,2024-02-19T10:00:57,2024-02-19,874,77,Online,Credit Card,COUPONA-Z0,2.64,AUD
657,2024-02-19T09:12:57,2024-02-19,899,120,Retail,Credit Card,COUPON00-9,4.09,AUD
835,2024-02-19T06:53:02,2024-02-19,834,67,Online,Afterpay,COUPON-ZA-,12.13,AUD
911,2024-02-19T09:06:30,2024-02-19,873,55,Online,Afterpay,COUPON-90A,14.39,AUD
925,2024-02-19T00:42:40,2024-02-19,844,88,Online,Credit Card,COUPON0Z--,9.67,AUD
955,2024-02-19T04:44:36,2024-02-19,845,127,Retail,Credit Card,COUPON-9A-,10.34,AUD
1000,2024-02-19T05:33:22,2024-02-19,866,130,Retail,PayPal,COUPONA-Z-,13.86,AUD
1040,2024-02-19T02:17:54,2024-02-19,882,131,Retail,Afterpay,COUPON--A-,19.49,AUD
1063,2024-02-19T03:37:33,2024-02-19,856,101,Online,PayPal,COUPONA-A9,11.61,AUD
1077,2024-02-19T03:51:11,2024-02-19,895,65,Retail,Afterpay,COUPON9-0-,4.93,AUD
1086,2024-02-19T03:25:10,2024-02-19,888,132,Retail,Credit Card,COUPON9A9A,6.33,AUD
1122,2024-02-19T22:24:38,2024-02-19,898,145,Retail,PayPal,COUPONZ-AA,13.38,AUD
1284,2024-02-19T14:05:17,2024-02-19,818,149,Retail,Afterpay,COUPON0-ZA,10.8,AUD
1323,2024-02-19T09:06:19,2024-02-19,859,141,Online,Afterpay,COUPON--99,0.37,AUD
1431,2024-02-19T22:00:21,2024-02-19,875,126,Online,PayPal,COUPONZA--,15.03,AUD
1452,2024-02-19T18:44:09,2024-02-19,806,128,Online,PayPal,COUPON99A-,8.72,AUD
1547,2024-02-19T09:29:42,2024-02-19,885,75,Retail,PayPal,COUPON--ZA,12.1,AUD
1635,2024-02-19T17:59:23,2024-02-19,887,54,Retail,Credit Card,COUPON00-A,14.99,AUD
1644,2024-02-19T19:26:53,2024-02-19,804,60,Online,Afterpay,COUPONZ-AZ,11.93,AUD
1657,2024-02-19T22:57:56,2024-02-19,821,58,Online,Credit Card,COUPONZA--,8.22,AUD
1669,2024-02-19T12:18:44,2024-02-19,802,105,Online,Credit Card,COUPON0AZZ,16.99,AUD
1704,2024-02-19T12:09:13,2024-02-19,880,125,Retail,Credit Card,COUPON9-ZZ,14.98,AUD
1754,2024-02-19T15:39:47,2024-02-19,805,131,Online,PayPal,COUPON--Z9,16.63,AUD
1854,2024-02-19T00:09:49,2024-02-19,875,70,Retail,Credit Card,COUPONAZ99,4.89,AUD
1893,2024-02-19T09:45:31,2024-02-19,893,104,Retail,Afterpay,COUPON90-A,13.57,AUD
1896,2024-02-19T05:16:57,2024-02-19,892,66,Online,Credit Card,COUPONA0ZA,7.17,AUD
2077,2024-02-19T14:55:39,2024-02-19,827,81,Online,PayPal,COUPONZA9-,13.8,AUD
2109,2024-02-19T21:30:19,2024-02-19,834,135,Online,Afterpay,COUPON00A9,13.84,AUD
2131,2024-02-19T10:02:45,2024-02-19,873,138,Retail,Credit Card,COUPONA-ZZ,9.41,AUD
2143,2024-02-19T21:03:58,2024-02-19,837,75,Retail,PayPal,COUPON990Z,5.95,AUD
2397,2024-02-19T02:54:52,2024-02-19,882,118,Online,Credit Card,COUPONA--Z,3.57,AUD
2398,2024-02-19T13:44:46,2024-02-19,892,140,Online,PayPal,COUPON-AA0,4.22,AUD
