order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
116,2024-01-05T00:55:18,2024-01-05,820,112,Online,Afterpay,COUPON--AZ,3.56,AUD
158,2024-01-05T20:06:13,2024-01-05,884,91,Retail,Afterpay,COUPON-Z0-,14.16,AUD
317,2024-01-05T00:28:50,2024-01-05,827,89,Retail,PayPal,COUPON0A9-,16.27,AUD
349,2024-01-05T13:38:45,2024-01-05,823,64,Retail,PayPal,COUPON--A-,19.11,AUD
566,2024-01-05T11:37:59,2024-01-05,830,126,Online,Credit Card,COUPON0-ZA,3.68,AUD
719,2024-01-05T21:41:43,2024-01-05,823,119,Online,PayPal,COUPONA9-A,8.02,AUD
819,2024-01-05T09:28:28,2024-01-05,860,54,Retail,Afterpay,COUPONAA-9,14.74,AUD
838,2024-01-05T06:54:38,2024-01-05,808,90,Retail,PayPal,COUPONA-90,0.21,AUD
890,2024-01-05T04:27:57,2024-01-05,860,54,Online,Credit Card,COUPONA0AA,12.17,AUD
1002,2024-01-05T13:33:15,2024-01-05,849,146,Retail,PayPal,COUPON-AAZ,9.03,AUD
1118,2024-01-05T20:46:36,2024-01-05,801,57,Online,Afterpay,COUPON09A-,9.38,AUD
1159,2024-01-05T17:46:28,2024-01-05,853,54,Online,Afterpay,COUPONAZA-,11.1,AUD
1191,2024-01-05T09:23:49,2024-01-05,889,81,Retail,PayPal,COUPONZZ-0,5.11,AUD
1213,2024-01-05T18:59:45,2024-01-05,877,86,Online,Credit Card,COUPON90-A,18.65,AUD
1232,2024-01-05T07:26:32,2024-01-05,896,108,Retail,Credit Card,COUPON-9--,5.34,AUD
1248,2024-01-05T21:57:43,2024-01-05,802,89,Retail,Afterpay,COUPON990A,10.39,AUD
1313,2024-01-05T09:56:44,2024-01-05,870,96,Online,Credit Card,COUPON-9ZZ,1.89,AUD
1398,2024-01-05T13:14:21,2024-01-05,820,67,Retail,Afterpay,COUPONZZ90,1.63,AUD
1411,2024-01-05T11:05:22,2024-01-05,809,150,Online,Afterpay,COUPONZ-9Z,18.12,AUD
1495,2024-01-05T13:10:08,2024-01-05,836,90,Retail,Afterpay,COUPON0---,3.82,AUD
1531,2024-01-05T17:21:38,2024-01-05,900,134,Retail,PayPal,COUPONZZ--,13.58,AUD
1737,2024-01-05T21:12:45,2024-01-05,812,140,Retail,PayPal,COUPON0990,11.89,AUD
