sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-04-01T00:09:58,34,SHELF-0-AA,2.76,54.28,3855
2025-04-01T07:52:16,34,SHELF-A-AZ,11.91,65.99,3743
2025-04-01T02:24:59,34,SHELF-0ZA-,21.15,26.08,3286
2025-04-01T01:59:00,34,SHELF-9-0-,3.65,52.4,4030
2025-04-01T13:58:44,34,SHELF-9-ZZ,35.84,27.44,3484
2025-04-01T15:05:47,34,SHELF-90-0,23.29,54.5,3086
2025-04-01T00:17:29,34,SHELF-A-AZ,32.95,62.8,3671
2025-04-01T02:38:18,34,SHELF-ZZ9-,19.57,75.87,4182
2025-04-01T16:58:02,34,SHELF--Z-0,39.57,47.42,3101
2025-04-01T16:47:49,34,SHELF-A-ZZ,13.1,24.45,4135
2025-04-01T00:07:47,34,SHELF---0A,11.13,31.18,3884
2025-04-01T08:55:34,34,SHELF-90--,3.52,43.32,3936
2025-04-01T05:08:34,34,SHELF-9-Z-,3.58,67.78,3222
2025-04-01T23:22:09,34,SHELF-A9-A,18.93,32.45,3959
2025-04-01T01:28:22,34,SHELF-99A-,2.18,61.93,3879
2025-04-01T08:07:43,34,SHELF--AAA,15.24,59.27,3760
2025-04-01T19:25:33,34,SHELF--A9-,2.84,20.39,4112
2025-04-01T03:14:11,34,SHELF-9--0,21.08,29.92,3192
2025-04-01T01:58:00,34,SHELF--AAA,38.87,44.73,3977
2025-04-01T05:08:17,34,SHELF-9-AA,11.62,24.87,4147
2025-04-01T06:32:24,34,SHELF-A0Z-,4.91,24.88,3769
2025-04-01T08:51:19,34,SHELF-990-,9.43,58.84,3785
2025-04-01T20:17:29,34,SHELF-9--Z,27.69,20.93,3011
2025-04-01T16:32:34,34,SHELF-990-,35.79,68.36,3125
2025-04-01T04:10:17,34,SHELF--A-A,9.3,79.45,3670
2025-04-01T01:04:00,34,SHELF--A--,18.96,63.29,3078
