order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
102,2024-03-10T14:37:01,2024-03-10,887,142,Online,PayPal,COUPON-A-0,0.59,AUD
396,2024-03-10T19:08:59,2024-03-10,885,135,Online,PayPal,COUPON9099,0.49,AUD
443,2024-03-10T11:18:18,2024-03-10,820,69,Online,Credit Card,COUPON9---,1.97,AUD
460,2024-03-10T16:26:40,2024-03-10,821,66,Retail,Afterpay,COUPONA--0,3.14,AUD
749,2024-03-10T01:33:51,2024-03-10,846,100,Online,Credit Card,COUPON---9,0.64,AUD
806,2024-03-10T11:09:09,2024-03-10,819,101,Retail,Afterpay,COUPON----,1.23,AUD
973,2024-03-10T02:44:39,2024-03-10,888,128,Retail,PayPal,COUPONZ-A-,18.14,AUD
1248,2024-03-10T00:31:52,2024-03-10,834,106,Retail,Credit Card,COUPON-09-,5.85,AUD
1296,2024-03-10T11:38:11,2024-03-10,885,111,Online,Credit Card,COUPONZ---,1.13,AUD
1329,2024-03-10T08:29:56,2024-03-10,817,137,Online,Afterpay,COUPON0-09,15.08,AUD
1342,2024-03-10T12:48:10,2024-03-10,856,122,Online,PayPal,COUPON-09-,18.25,AUD
1428,2024-03-10T21:58:39,2024-03-10,809,114,Retail,PayPal,COUPON--9-,3.2,AUD
1602,2024-03-10T15:58:38,2024-03-10,867,128,Online,PayPal,COUPON9Z--,2.08,AUD
1712,2024-03-10T21:47:42,2024-03-10,887,55,Online,Afterpay,COUPON09-9,9.67,AUD
1784,2024-03-10T05:40:06,2024-03-10,870,109,Online,Afterpay,COUPON0-ZZ,18.11,AUD
1844,2024-03-10T15:51:24,2024-03-10,848,104,Retail,Afterpay,COUPON09A-,6.06,AUD
1849,2024-03-10T20:53:52,2024-03-10,849,51,Online,Credit Card,COUPON9--0,7.57,AUD
1887,2024-03-10T23:52:39,2024-03-10,834,91,Online,Afterpay,COUPON-990,0.41,AUD
1906,2024-03-10T05:40:54,2024-03-10,844,61,Online,Afterpay,COUPONAA-9,18.16,AUD
2071,2024-03-10T10:12:38,2024-03-10,894,102,Online,PayPal,COUPONZZ90,13.51,AUD
2097,2024-03-10T04:17:30,2024-03-10,805,57,Online,PayPal,COUPON9-A-,3.22,AUD
2101,2024-03-10T14:38:39,2024-03-10,840,70,Online,Credit Card,COUPONZZ-A,15.42,AUD
2159,2024-03-10T13:06:37,2024-03-10,803,142,Retail,PayPal,COUPONZ-0-,15.24,AUD
2288,2024-03-10T16:26:03,2024-03-10,851,75,Online,PayPal,COUPON--0Z,18.76,AUD
2632,2024-03-10T09:50:51,2024-03-10,880,137,Retail,Afterpay,COUPONA9-0,3.29,AUD
2633,2024-03-10T16:10:24,2024-03-10,850,58,Online,Credit Card,COUPON00-0,13.9,AUD
2680,2024-03-10T16:02:57,2024-03-10,866,124,Retail,Afterpay,COUPON---0,15.15,AUD
2696,2024-03-10T03:52:43,2024-03-10,871,131,Retail,Credit Card,COUPON9Z-0,19.23,AUD
2740,2024-03-10T16:02:29,2024-03-10,863,120,Online,Afterpay,COUPON9A9A,16.2,AUD
2750,2024-03-10T09:46:43,2024-03-10,827,58,Retail,Credit Card,COUPON9AA9,7.7,AUD
2781,2024-03-10T10:18:34,2024-03-10,874,91,Retail,Afterpay,COUPONA--0,3.0,AUD
2788,2024-03-10T16:39:55,2024-03-10,877,70,Online,PayPal,COUPON0-00,11.03,AUD
3010,2024-03-10T08:37:17,2024-03-10,830,98,Retail,PayPal,COUPONA-Z9,11.25,AUD
3098,2024-03-10T14:18:21,2024-03-10,861,55,Retail,PayPal,COUPON9--9,12.98,AUD
3107,2024-03-10T02:20:37,2024-03-10,810,51,Retail,Credit Card,COUPON0--9,0.64,AUD
3245,2024-03-10T05:22:49,2024-03-10,898,105,Online,Afterpay,COUPON-9A-,4.49,AUD
3273,2024-03-10T06:52:35,2024-03-10,887,97,Online,Afterpay,COUPON9A-0,1.99,AUD
3328,2024-03-10T01:35:04,2024-03-10,862,79,Retail,Afterpay,COUPONAAA0,2.29,AUD
3424,2024-03-10T13:41:43,2024-03-10,808,137,Online,Credit Card,COUPON9A-9,2.79,AUD
3693,2024-03-10T19:06:08,2024-03-10,899,107,Online,PayPal,COUPON--0A,13.18,AUD
3803,2024-03-10T03:08:38,2024-03-10,852,126,Retail,Credit Card,COUPON-9A9,3.95,AUD
3928,2024-03-10T09:12:47,2024-03-10,860,70,Retail,PayPal,COUPON9AAZ,13.74,AUD
3957,2024-03-10T06:22:10,2024-03-10,816,130,Online,PayPal,COUPON-A00,15.49,AUD
4064,2024-03-10T06:19:30,2024-03-10,852,134,Online,Afterpay,COUPON0A0A,7.27,AUD
4255,2024-03-10T12:11:00,2024-03-10,891,134,Online,PayPal,COUPON9-9-,3.21,AUD
4293,2024-03-10T07:12:01,2024-03-10,873,91,Retail,PayPal,COUPON---Z,8.31,AUD
4327,2024-03-10T21:24:58,2024-03-10,812,129,Retail,Afterpay,COUPON00-Z,14.16,AUD
4479,2024-03-10T23:37:19,2024-03-10,823,142,Online,Credit Card,COUPON-Z0Z,15.52,AUD
4508,2024-03-10T18:00:13,2024-03-10,868,124,Online,Credit Card,COUPONAZ--,7.15,AUD
4614,2024-03-10T00:35:19,2024-03-10,871,113,Online,Afterpay,COUPON0ZA-,12.68,AUD
4627,2024-03-10T17:18:30,2024-03-10,889,67,Retail,Afterpay,COUPON-0ZA,5.04,AUD
4726,2024-03-10T22:55:40,2024-03-10,864,144,Retail,Credit Card,COUPONZ-0Z,13.3,AUD
4778,2024-03-10T18:11:00,2024-03-10,891,89,Online,Credit Card,COUPON----,3.5,AUD
4797,2024-03-10T09:38:02,2024-03-10,809,75,Retail,PayPal,COUPON-A-0,0.33,AUD
4992,2024-03-10T04:57:47,2024-03-10,893,133,Online,Credit Card,COUPON-0-9,15.96,AUD
5422,2024-03-10T02:09:27,2024-03-10,838,100,Retail,PayPal,COUPON-0-Z,8.87,AUD
5522,2024-03-10T22:16:28,2024-03-10,819,92,Online,PayPal,COUPONZ090,6.83,AUD
5601,2024-03-10T12:45:07,2024-03-10,829,126,Retail,Afterpay,COUPON---A,7.94,AUD
6359,2024-03-10T06:14:14,2024-03-10,853,97,Retail,Afterpay,COUPON9-0-,6.64,AUD
6890,2024-03-10T00:04:13,2024-03-10,879,143,Online,Credit Card,COUPONZ-Z-,16.34,AUD
6919,2024-03-10T17:09:02,2024-03-10,849,60,Online,Afterpay,COUPONZ0AA,13.97,AUD
6954,2024-03-10T23:16:20,2024-03-10,860,55,Online,Afterpay,COUPON009-,6.8,AUD
6995,2024-03-10T06:18:48,2024-03-10,861,147,Online,Credit Card,COUPONZZ0-,13.31,AUD
7037,2024-03-10T03:30:15,2024-03-10,899,71,Online,PayPal,COUPONAZ-0,15.11,AUD
7115,2024-03-10T17:31:57,2024-03-10,885,66,Online,Afterpay,COUPONA-90,4.2,AUD
7143,2024-03-10T22:36:13,2024-03-10,891,93,Retail,Credit Card,COUPON--99,7.6,AUD
7158,2024-03-10T09:35:10,2024-03-10,882,105,Online,Credit Card,COUPONAA-0,1.23,AUD
7175,2024-03-10T13:42:55,2024-03-10,842,92,Retail,Afterpay,COUPON0900,0.53,AUD
7334,2024-03-10T17:11:49,2024-03-10,839,112,Online,PayPal,COUPONZA0-,13.32,AUD
7340,2024-03-10T03:04:02,2024-03-10,882,148,Retail,PayPal,COUPON-0Z0,12.3,AUD
7403,2024-03-10T09:11:13,2024-03-10,885,68,Retail,PayPal,COUPON--90,2.17,AUD
7510,2024-03-10T22:58:53,2024-03-10,820,68,Online,PayPal,COUPON-AA-,1.94,AUD
7514,2024-03-10T05:30:29,2024-03-10,851,114,Retail,Credit Card,COUPONZ-90,4.08,AUD
7520,2024-03-10T09:01:54,2024-03-10,828,124,Online,PayPal,COUPONAA0-,14.74,AUD
7641,2024-03-10T21:53:35,2024-03-10,815,85,Retail,PayPal,COUPONZ--9,3.17,AUD
7663,2024-03-10T07:55:44,2024-03-10,845,102,Online,Credit Card,COUPON9990,2.01,AUD
7801,2024-03-10T06:34:55,2024-03-10,850,52,Online,PayPal,COUPONA9Z-,12.99,AUD
7810,2024-03-10T08:22:00,2024-03-10,833,145,Online,PayPal,COUPONZ--0,1.42,AUD
7912,2024-03-10T02:32:43,2024-03-10,801,127,Online,Credit Card,COUPON0Z0Z,18.5,AUD
8004,2024-03-10T16:50:11,2024-03-10,880,136,Retail,PayPal,COUPONAA-Z,18.67,AUD
8210,2024-03-10T03:15:50,2024-03-10,887,87,Online,PayPal,COUPONZ9-9,2.48,AUD
8257,2024-03-10T14:50:29,2024-03-10,815,144,Retail,Afterpay,COUPON9A0-,11.98,AUD
8258,2024-03-10T19:33:27,2024-03-10,896,104,Retail,Afterpay,COUPONZ9ZZ,8.44,AUD
8322,2024-03-10T14:12:55,2024-03-10,817,142,Retail,PayPal,COUPON90--,4.7,AUD
8490,2024-03-10T08:08:00,2024-03-10,853,148,Online,Credit Card,COUPON-ZZ0,12.27,AUD
8729,2024-03-10T08:41:29,2024-03-10,828,95,Online,Credit Card,COUPON0AZZ,10.51,AUD
8768,2024-03-10T19:13:38,2024-03-10,893,72,Online,PayPal,COUPONA-Z-,12.43,AUD
8847,2024-03-10T14:01:23,2024-03-10,846,100,Online,Afterpay,COUPONZ9A-,18.33,AUD
8976,2024-03-10T04:41:24,2024-03-10,885,127,Online,Credit Card,COUPON--ZA,18.75,AUD
8992,2024-03-10T00:26:40,2024-03-10,880,122,Retail,PayPal,COUPON9--9,16.99,AUD
9187,2024-03-10T10:46:05,2024-03-10,873,70,Retail,PayPal,COUPON---A,2.32,AUD
9188,2024-03-10T08:08:01,2024-03-10,813,75,Online,Credit Card,COUPON0-A-,18.08,AUD
9439,2024-03-10T11:52:59,2024-03-10,805,56,Retail,Afterpay,COUPONA-A0,8.06,AUD
9466,2024-03-10T18:32:46,2024-03-10,847,110,Retail,PayPal,COUPON9-9-,12.61,AUD
9480,2024-03-10T10:17:13,2024-03-10,809,94,Retail,Credit Card,COUPONZZZA,8.62,AUD
9559,2024-03-10T23:36:30,2024-03-10,899,97,Online,Afterpay,COUPONZ-00,17.72,AUD
9583,2024-03-10T14:55:06,2024-03-10,864,123,Retail,Afterpay,COUPON-0-Z,7.49,AUD
9628,2024-03-10T04:37:31,2024-03-10,858,85,Online,Credit Card,COUPONZ-90,12.28,AUD
9672,2024-03-10T05:17:17,2024-03-10,846,121,Retail,Afterpay,COUPONA9-0,3.75,AUD
9711,2024-03-10T04:00:50,2024-03-10,875,122,Online,PayPal,COUPON0999,19.1,AUD
9760,2024-03-10T20:15:17,2024-03-10,823,148,Retail,Credit Card,COUPON-Z0Z,3.42,AUD
9773,2024-03-10T07:01:04,2024-03-10,830,86,Retail,PayPal,COUPON-Z-0,19.17,AUD
9788,2024-03-10T21:38:20,2024-03-10,884,65,Online,PayPal,COUPONZA-A,0.56,AUD
9855,2024-03-10T07:38:05,2024-03-10,878,67,Retail,Credit Card,COUPON--Z-,17.74,AUD
9890,2024-03-10T18:24:03,2024-03-10,835,63,Online,Afterpay,COUPONZ090,8.88,AUD
9897,2024-03-10T15:13:49,2024-03-10,850,138,Online,Afterpay,COUPONA--A,14.41,AUD
9922,2024-03-10T19:39:21,2024-03-10,818,114,Retail,Credit Card,COUPONZA0A,10.29,AUD
