order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
83,2024-01-15T00:27:09,2024-01-15,882,129,Retail,PayPal,COUPON-AZ0,5.66,AUD
115,2024-01-15T06:14:37,2024-01-15,860,101,Retail,PayPal,COUPONA---,2.65,AUD
420,2024-01-15T05:10:43,2024-01-15,830,134,Online,PayPal,COUPONZ0Z-,11.52,AUD
555,2024-01-15T19:11:07,2024-01-15,827,69,Retail,Credit Card,COUPONA-0-,7.47,AUD
562,2024-01-15T14:25:04,2024-01-15,824,54,Online,Credit Card,COUPON09Z-,15.17,AUD
633,2024-01-15T21:04:05,2024-01-15,880,146,Retail,Afterpay,COUPON-ZZZ,15.67,AUD
723,2024-01-15T22:20:02,2024-01-15,861,132,Retail,PayPal,COUPON-0-Z,4.71,AUD
953,2024-01-15T06:47:46,2024-01-15,813,137,Online,PayPal,COUPON-A0-,7.78,AUD
956,2024-01-15T12:18:26,2024-01-15,805,146,Online,Credit Card,COUPON90Z9,14.54,AUD
1010,2024-01-15T18:57:49,2024-01-15,884,89,Retail,PayPal,COUPON-AZ-,7.03,AUD
1157,2024-01-15T20:22:47,2024-01-15,883,53,Retail,Credit Card,COUPONZ-A-,1.97,AUD
1189,2024-01-15T19:36:28,2024-01-15,871,137,Retail,Credit Card,COUPON90Z-,9.97,AUD
1237,2024-01-15T16:45:25,2024-01-15,846,107,Retail,Afterpay,COUPONA---,0.59,AUD
1326,2024-01-15T16:56:14,2024-01-15,880,57,Online,Afterpay,COUPON00-A,13.8,AUD
1410,2024-01-15T02:36:44,2024-01-15,828,76,Retail,Afterpay,COUPON-Z--,6.68,AUD
1703,2024-01-15T03:46:09,2024-01-15,886,66,Online,PayPal,COUPON9-A-,4.26,AUD
1713,2024-01-15T20:17:43,2024-01-15,898,117,Retail,Credit Card,COUPONZA99,19.68,AUD
1796,2024-01-15T11:46:15,2024-01-15,865,88,Online,PayPal,COUPONA0--,7.91,AUD
1814,2024-01-15T19:32:50,2024-01-15,800,50,Retail,PayPal,COUPON--Z-,18.25,AUD
1956,2024-01-15T07:13:25,2024-01-15,822,105,Online,Afterpay,COUPON--00,14.22,AUD
2224,2024-01-15T09:38:38,2024-01-15,866,79,Online,PayPal,COUPON-0ZA,18.74,AUD
2443,2024-01-15T19:55:02,2024-01-15,892,69,Online,Credit Card,COUPONA0--,12.51,AUD
2487,2024-01-15T20:25:52,2024-01-15,866,61,Online,Afterpay,COUPON9A99,15.67,AUD
2507,2024-01-15T05:58:37,2024-01-15,840,147,Retail,Credit Card,COUPON-9Z-,14.33,AUD
2578,2024-01-15T10:14:28,2024-01-15,825,114,Online,Afterpay,COUPON99-A,4.04,AUD
2658,2024-01-15T21:06:30,2024-01-15,877,116,Online,Credit Card,COUPONZ0--,7.54,AUD
2673,2024-01-15T15:49:55,2024-01-15,866,59,Online,Credit Card,COUPONZ0AA,15.23,AUD
2842,2024-01-15T16:25:13,2024-01-15,840,119,Retail,Afterpay,COUPON-9--,3.58,AUD
2876,2024-01-15T04:38:45,2024-01-15,899,148,Retail,PayPal,COUPON090A,9.35,AUD
2973,2024-01-15T03:44:34,2024-01-15,899,106,Online,Credit Card,COUPON-A0-,7.47,AUD
2983,2024-01-15T03:54:53,2024-01-15,800,102,Retail,Credit Card,COUPON-Z-Z,11.1,AUD
2990,2024-01-15T02:05:21,2024-01-15,873,63,Retail,PayPal,COUPONAZZA,12.48,AUD
3403,2024-01-15T21:23:13,2024-01-15,878,104,Retail,Afterpay,COUPON0Z-Z,15.8,AUD
3438,2024-01-15T17:34:21,2024-01-15,821,85,Retail,PayPal,COUPON-AAZ,7.55,AUD
3439,2024-01-15T16:27:09,2024-01-15,865,50,Online,Afterpay,COUPON-A-Z,9.89,AUD
3469,2024-01-15T23:41:42,2024-01-15,824,122,Retail,Afterpay,COUPONA-A9,14.54,AUD
3513,2024-01-15T17:53:02,2024-01-15,829,114,Retail,PayPal,COUPONZAZZ,6.47,AUD
