order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
88,2024-02-24T12:12:20,2024-02-24,825,114,Online,PayPal,COUPON0--A,11.45,AUD
212,2024-02-24T01:08:00,2024-02-24,894,132,Retail,PayPal,COUPON0-Z9,14.45,AUD
242,2024-02-24T23:05:54,2024-02-24,844,145,Retail,Credit Card,COUPON909-,11.5,AUD
333,2024-02-24T12:22:42,2024-02-24,807,94,Online,Credit Card,COUPON0-A9,13.18,AUD
367,2024-02-24T19:57:14,2024-02-24,862,127,Retail,Credit Card,COUPONA---,0.09,AUD
451,2024-02-24T08:45:25,2024-02-24,874,95,Retail,PayPal,COUPON0090,2.13,AUD
560,2024-02-24T09:21:48,2024-02-24,842,78,Retail,PayPal,COUPONAZZZ,12.26,AUD
600,2024-02-24T18:40:38,2024-02-24,838,149,Online,Credit Card,COUPON0ZAZ,10.74,AUD
845,2024-02-24T19:43:05,2024-02-24,889,134,Online,PayPal,COUPON-0-9,3.72,AUD
870,2024-02-24T19:54:38,2024-02-24,853,61,Online,Credit Card,COUPONAAZ-,9.87,AUD
886,2024-02-24T18:02:40,2024-02-24,869,121,Online,Credit Card,COUPON-00-,10.96,AUD
1049,2024-02-24T22:32:54,2024-02-24,879,149,Retail,Credit Card,COUPON--9Z,2.48,AUD
1097,2024-02-24T02:47:47,2024-02-24,801,126,Online,Credit Card,COUPON-0A-,17.94,AUD
1186,2024-02-24T17:20:06,2024-02-24,894,106,Online,PayPal,COUPON-00-,17.3,AUD
1209,2024-02-24T04:21:58,2024-02-24,815,102,Retail,Credit Card,COUPON-Z9-,19.27,AUD
1274,2024-02-24T22:29:13,2024-02-24,855,81,Online,Afterpay,COUPON-9-Z,19.74,AUD
1288,2024-02-24T03:51:01,2024-02-24,843,137,Online,Credit Card,COUPON-9--,11.6,AUD
1375,2024-02-24T00:32:56,2024-02-24,879,103,Online,Credit Card,COUPON090A,7.14,AUD
1414,2024-02-24T09:07:05,2024-02-24,817,80,Retail,Credit Card,COUPONZ00-,18.83,AUD
