sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-03-27T06:51:50,22,SHELF-----,26.51,38.49,3896
2025-03-21T12:36:07,22,SHELF-A-9A,39.83,65.94,4120
2025-03-10T00:44:11,22,SHELF-Z-AZ,2.41,45.09,3934
2025-03-30T04:13:16,22,SHELF-A09A,34.04,39.92,3808
2025-03-21T18:34:39,22,SHELF-Z-9Z,37.56,54.13,4083
2025-03-05T21:20:30,22,SHELF--0AZ,19.72,37.4,3522
2025-03-21T05:40:43,22,SHELF--9AA,11.06,51.48,3414
2025-03-17T04:29:43,22,SHELF--0AZ,33.99,44.22,3372
2025-03-20T20:04:32,22,SHELF-A---,31.37,24.37,3242
2025-03-12T14:22:39,22,SHELF-----,30.89,22.91,3005
2025-03-10T05:49:46,22,SHELF-90--,1.86,30.37,3548
2025-03-06T00:43:21,22,SHELF-9-Z-,27.53,71.36,3172
2025-03-22T04:01:54,22,SHELF--0-Z,15.09,40.3,3906
2025-03-31T03:02:14,22,SHELF-00--,7.34,55.57,4073
2025-03-24T22:32:19,22,SHELF-0-ZZ,20.76,23.64,3892
2025-03-12T09:26:09,22,SHELF-A99-,20.38,24.2,3236
2025-03-27T21:14:38,22,SHELF-ZZZ-,35.47,59.83,4076
2025-03-13T04:43:26,22,SHELF-00-A,12.06,34.42,3570
2025-03-14T08:23:58,22,SHELF-AZ9Z,37.24,30.23,3039
2025-03-31T06:30:32,22,SHELF----A,12.2,23.8,3116
2025-03-09T03:24:01,22,SHELF-Z-9Z,24.33,24.71,3571
2025-03-16T06:46:49,22,SHELF-A-9A,7.62,43.03,3465
2025-03-06T11:21:46,22,SHELF-Z09-,33.27,27.02,4028
2025-03-14T07:00:20,22,SHELF-0090,25.5,42.11,4020
2025-03-11T20:30:18,22,SHELF-99--,5.08,69.64,3952
2025-03-25T16:36:48,22,SHELF-Z-A-,27.67,56.8,3128
2025-03-01T10:59:39,22,SHELF-990-,1.95,75.43,3191
2025-03-11T10:44:55,22,SHELF-----,24.99,22.2,3970
2025-03-22T06:39:32,22,SHELF---A-,17.02,76.75,3135
2025-03-21T16:53:07,22,SHELF-Z99Z,11.8,25.52,3672
2025-03-19T17:08:27,22,SHELF-0--0,29.73,22.84,3326
2025-03-18T05:26:51,22,SHELF----Z,35.69,43.86,4178
2025-03-06T18:29:10,22,SHELF--0AZ,23.44,50.25,3201
2025-03-25T14:12:06,22,SHELF-A---,24.95,74.55,3591
2025-03-11T17:15:31,22,SHELF-9A-Z,34.13,29.52,4197
2025-03-25T07:35:24,22,SHELF--0AZ,12.28,51.79,3400
2025-03-04T13:37:15,22,SHELF-90ZA,23.2,58.63,3471
2025-03-10T20:36:17,22,SHELF-ZA9-,17.28,77.08,4052
2025-03-20T10:28:08,22,SHELF--9Z0,22.72,26.91,3498
2025-03-02T03:52:47,22,SHELF-99Z-,18.26,74.38,3430
2025-03-18T05:16:40,22,SHELF--0-9,21.53,52.84,3000
2025-03-22T13:27:16,22,SHELF-A-9A,5.0,30.34,3978
2025-03-05T14:19:54,22,SHELF-A09A,3.99,53.86,3801
2025-03-03T16:02:56,22,SHELF-0090,0.85,64.07,3792
2025-03-06T00:08:12,22,SHELF--A--,20.96,36.25,3379
2025-03-28T17:45:18,22,SHELF-0--A,12.41,30.56,3827
2025-03-20T16:45:02,22,SHELF-A99-,0.4,50.68,3166
2025-03-01T14:11:10,22,SHELF-ZA9-,38.49,24.52,3940
2025-03-11T12:08:54,22,SHELF---99,6.25,72.35,3792
2025-03-10T17:05:27,22,SHELF-ZA9-,29.27,54.05,3373
2025-03-20T12:18:16,22,SHELF-A9Z0,1.29,27.62,3875
2025-03-06T07:47:53,22,SHELF-9---,33.63,42.8,3321
2025-03-14T19:13:44,22,SHELF-A00Z,36.51,73.36,3479
2025-03-11T16:03:34,22,SHELF----Z,17.52,41.71,3686
2025-03-20T01:12:20,22,SHELF-9-Z-,5.74,66.18,3244
2025-03-19T02:31:05,22,SHELF---99,5.2,43.74,3863
2025-03-28T00:53:46,22,SHELF-0-9-,0.88,27.24,3110
2025-03-25T15:18:15,22,SHELF-990-,6.89,69.6,3068
2025-03-19T22:47:33,22,SHELF-0--A,30.06,26.91,4199
2025-03-22T08:37:57,22,SHELF-Z0--,23.5,58.75,3375
2025-03-12T07:05:53,22,SHELF--A9A,25.89,34.22,3751
2025-03-17T11:46:07,22,SHELF-A9AA,18.44,32.14,4092
2025-03-14T13:13:36,22,SHELF--00-,34.24,66.3,4131
2025-03-14T10:15:50,22,SHELF-Z-9Z,29.27,66.13,3054
2025-03-08T17:17:50,22,SHELF--A9A,1.16,22.84,3429
2025-03-10T23:35:58,22,SHELF-90--,5.97,73.15,3167
2025-03-06T08:52:43,22,SHELF--A9A,12.15,55.67,3770
2025-03-01T22:36:16,22,SHELF-A9Z0,1.1,48.05,4173
2025-03-21T16:39:29,22,SHELF-Z0--,16.3,30.5,3009
2025-03-01T09:46:17,22,SHELF-Z00-,5.85,46.76,3691
2025-03-16T08:04:48,22,SHELF-00Z0,1.82,34.05,3544
2025-03-29T20:34:14,22,SHELF-ZA9-,2.05,65.05,3107
2025-03-08T19:47:08,22,SHELF-Z-9Z,25.25,55.58,3491
2025-03-11T03:16:09,22,SHELF-ZZA9,27.84,63.68,3723
2025-03-22T02:25:24,22,SHELF-9ZZZ,9.67,23.26,3304
2025-03-05T01:37:42,22,SHELF-9--9,20.28,36.52,4073
2025-03-17T15:30:46,22,SHELF--ZA0,34.93,59.24,3455
2025-03-20T01:58:24,22,SHELF-AZ9Z,8.33,69.99,3804
2025-03-27T09:54:33,22,SHELF--ZA0,16.63,66.06,3752
2025-03-12T17:37:51,22,SHELF-A---,35.83,67.62,4144
2025-03-15T03:00:14,22,SHELF-A9AA,35.76,42.27,3202
2025-03-31T20:52:56,22,SHELF-A9-Z,22.84,70.35,3640
2025-03-02T18:40:07,22,SHELF-90ZA,30.97,59.18,3198
2025-03-11T11:08:37,22,SHELF-99--,2.27,73.27,3837
2025-03-18T22:30:31,22,SHELF-A-ZA,4.25,43.98,3688
2025-03-30T12:58:34,22,SHELF-Z-90,21.97,58.99,3286
2025-03-27T20:28:45,22,SHELF-0--A,16.21,61.68,3384
2025-03-03T13:52:45,22,SHELF-00--,36.74,50.17,3685
2025-03-26T18:48:54,22,SHELF-90--,37.57,66.93,3789
2025-03-28T12:31:44,22,SHELF-0Z-A,5.83,31.5,3903
2025-03-05T13:07:13,22,SHELF--ZA0,5.85,33.23,3524
2025-03-19T21:40:13,22,SHELF-A99-,26.14,72.68,3109
2025-03-30T22:31:24,22,SHELF-A---,6.87,43.33,4128
2025-03-18T18:43:22,22,SHELF-Z0--,35.91,62.33,3172
2025-03-14T11:32:22,22,SHELF-A-0-,9.75,76.63,3867
2025-03-28T00:12:49,22,SHELF-Z0--,21.66,54.75,3148
2025-03-18T19:21:57,22,SHELF-99-Z,7.92,34.54,3622
2025-03-17T17:40:58,22,SHELF---99,38.36,58.95,4039
2025-03-30T05:11:06,22,SHELF-0A0-,15.03,70.33,4137
2025-03-06T11:30:19,22,SHELF---00,10.76,67.87,4160
2025-03-04T07:01:42,22,SHELF-9A-Z,6.83,72.84,3047
2025-03-31T18:57:43,22,SHELF--9-A,13.5,67.84,3987
2025-03-05T18:56:04,22,SHELF----Z,5.47,32.85,3402
2025-03-19T10:50:56,22,SHELF-A99-,25.3,76.84,3611
2025-03-14T01:38:21,22,SHELF-AZ9Z,30.21,46.49,3230
2025-03-14T06:21:06,22,SHELF-99-Z,6.55,79.31,3517
2025-03-15T18:27:13,22,SHELF-0090,30.52,20.19,3349
2025-03-17T21:21:40,22,SHELF-9A9A,29.55,66.49,3020
2025-03-30T19:43:15,22,SHELF-A9Z0,22.66,52.81,3172
2025-03-21T21:56:16,22,SHELF--0--,6.7,62.78,3184
2025-03-04T10:58:06,22,SHELF-Z99Z,18.61,66.74,3021
2025-03-14T12:32:36,22,SHELF-A---,33.92,31.82,3279
2025-03-22T14:23:05,22,SHELF--0--,39.6,30.58,3168
2025-03-27T13:15:46,22,SHELF-A00Z,8.17,77.05,3300
2025-03-27T08:44:43,22,SHELF--9-A,4.08,30.94,3070
2025-03-10T05:30:59,22,SHELF--00-,33.76,47.25,3529
2025-03-23T06:07:17,22,SHELF---A-,21.88,24.88,4028
2025-03-27T04:37:02,22,SHELF-ZA9-,25.44,40.72,3730
2025-03-05T04:46:04,22,SHELF--0-9,11.69,24.34,3416
2025-03-27T05:48:51,22,SHELF-A-9Z,11.92,64.12,3685
2025-03-08T09:28:21,22,SHELF-99--,36.31,69.0,3465
2025-03-30T13:52:29,22,SHELF-Z0--,14.66,45.0,3461
2025-03-26T04:44:20,22,SHELF-Z-90,36.57,64.39,3759
2025-03-03T06:48:28,22,SHELF-0-9-,23.9,21.46,3291
2025-03-25T15:43:46,22,SHELF-A90-,33.56,45.54,3054
2025-03-24T05:54:43,22,SHELF-Z990,35.19,71.31,3102
2025-03-08T14:16:52,22,SHELF-9---,18.86,52.78,3297
2025-03-14T20:00:05,22,SHELF-9A-A,5.9,64.65,3113
2025-03-29T02:07:05,22,SHELF--9AA,34.79,66.16,3120
2025-03-30T06:06:30,22,SHELF-9-Z-,16.39,41.25,3455
2025-03-27T01:07:28,22,SHELF--9-A,1.89,62.72,3165
2025-03-27T02:35:42,22,SHELF--AZ-,1.74,60.02,3712
2025-03-02T18:31:31,22,SHELF--A--,7.97,38.68,3330
2025-03-09T04:36:39,22,SHELF-ZA9-,32.59,47.79,3349
