sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-04-01T11:49:07,7,SHELF-099Z,8.84,56.68,3943
2025-04-01T11:11:53,7,SHELF-0-00,5.79,41.0,3937
2025-04-01T00:17:48,7,SHELF-A9A9,12.44,72.72,3557
2025-04-01T07:40:59,7,SHELF-0-00,22.74,24.98,3945
2025-04-01T06:50:37,7,SHELF----9,17.25,63.75,3243
2025-04-01T11:35:03,7,SHELF-AA-Z,38.01,52.12,3729
2025-04-01T23:19:21,7,SHELF---Z-,4.87,42.13,4061
2025-04-01T20:01:21,7,SHELF----9,31.29,70.15,3016
2025-04-01T21:58:51,7,SHELF-ZZ9-,22.26,53.99,4165
2025-04-01T08:55:14,7,SHELF--99Z,15.28,29.22,3391
2025-04-01T15:16:40,7,SHELF-----,21.85,54.3,3007
2025-04-01T03:21:17,7,SHELF---Z-,39.67,76.13,4069
2025-04-01T12:42:23,7,SHELF--909,12.68,45.49,4136
2025-04-01T21:40:35,7,SHELF--Z0Z,6.35,20.76,3327
2025-04-01T21:29:12,7,SHELF---9Z,31.98,35.47,3582
2025-04-01T01:14:58,7,SHELF-A-ZZ,36.87,59.22,3650
2025-04-01T07:08:46,7,SHELF-909Z,28.01,59.53,4043
2025-04-01T17:24:21,7,SHELF-----,0.2,60.39,3917
2025-04-01T02:30:02,7,SHELF-ZZAA,37.43,55.81,3897
2025-04-01T04:07:02,7,SHELF-0-AA,16.69,71.91,3759
2025-04-01T19:18:23,7,SHELF---A-,5.44,63.14,4143
2025-04-01T23:42:51,7,SHELF--00A,24.08,48.17,3110
2025-04-01T12:15:52,7,SHELF----9,22.36,52.88,3897
2025-04-01T16:58:31,7,SHELF--09-,0.69,29.16,3568
2025-04-01T01:30:28,7,SHELF-----,1.97,30.0,3854
2025-04-01T19:02:16,7,SHELF-0A9-,21.93,35.08,3240
2025-04-01T03:27:56,7,SHELF---9Z,3.62,21.93,3495
2025-04-01T16:52:27,7,SHELF-0-AA,36.28,68.24,3763
2025-04-01T05:41:04,7,SHELF-A9A9,19.11,64.26,4047
2025-04-01T10:03:13,7,SHELF-Z--0,28.03,42.25,3082
2025-04-01T23:28:56,7,SHELF--A9-,13.64,38.71,3675
2025-04-01T08:40:54,7,SHELF--909,2.07,49.3,4036
2025-04-01T13:19:45,7,SHELF-9--Z,13.08,53.86,4116
