order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
2,2024-03-31T14:06:20,2024-03-31,844,139,Retail,PayPal,COUPON-AZ-,19.05,AUD
37,2024-03-31T07:31:09,2024-03-31,843,76,Online,Afterpay,COUPON0090,10.97,AUD
297,2024-03-31T16:59:10,2024-03-31,874,119,Online,Afterpay,COUPONZ--Z,14.1,AUD
365,2024-03-31T05:27:34,2024-03-31,869,97,Retail,Credit Card,COUPON--9-,7.29,AUD
478,2024-03-31T06:33:46,2024-03-31,839,66,Online,Afterpay,COUPONZA-9,3.43,AUD
559,2024-03-31T23:09:36,2024-03-31,837,117,Retail,PayPal,COUPON0Z0-,13.68,AUD
593,2024-03-31T00:24:02,2024-03-31,885,56,Retail,PayPal,COUPONZ-09,13.47,AUD
608,2024-03-31T21:42:22,2024-03-31,857,137,Online,Credit Card,COUPONZ9-A,2.47,AUD
640,2024-03-31T23:53:14,2024-03-31,896,50,Retail,Credit Card,COUPONZZ0Z,14.46,AUD
648,2024-03-31T05:26:21,2024-03-31,872,107,Online,Credit Card,COUPON9-0-,16.63,AUD
663,2024-03-31T23:09:42,2024-03-31,807,105,Retail,PayPal,COUPONZA09,16.85,AUD
690,2024-03-31T17:21:37,2024-03-31,861,80,Retail,Credit Card,COUPON00A9,13.54,AUD
837,2024-03-31T04:45:09,2024-03-31,857,131,Online,PayPal,COUPONA90-,4.83,AUD
850,2024-03-31T05:56:33,2024-03-31,832,55,Retail,Afterpay,COUPONZZZZ,19.42,AUD
917,2024-03-31T15:49:29,2024-03-31,896,124,Online,Credit Card,COUPON0A-9,3.28,AUD
963,2024-03-31T05:55:56,2024-03-31,896,121,Online,Afterpay,COUPON9A0Z,19.08,AUD
1115,2024-03-31T22:55:07,2024-03-31,837,95,Retail,Credit Card,COUPON--ZZ,19.58,AUD
1161,2024-03-31T14:23:11,2024-03-31,860,88,Retail,Credit Card,COUPON00-9,19.43,AUD
1172,2024-03-31T03:37:21,2024-03-31,803,126,Retail,PayPal,COUPON9AZ-,9.96,AUD
1418,2024-03-31T01:17:11,2024-03-31,827,145,Retail,Credit Card,COUPONAZ--,9.38,AUD
1431,2024-03-31T20:31:06,2024-03-31,885,53,Retail,Credit Card,COUPON-Z-Z,11.25,AUD
1576,2024-03-31T17:25:42,2024-03-31,870,130,Online,Afterpay,COUPONAA--,3.07,AUD
1695,2024-03-31T06:45:42,2024-03-31,867,146,Online,PayPal,COUPONAA00,9.58,AUD
1867,2024-03-31T11:07:10,2024-03-31,898,124,Online,Credit Card,COUPONZ-90,8.21,AUD
1901,2024-03-31T18:07:45,2024-03-31,836,136,Online,PayPal,COUPON--09,15.49,AUD
1983,2024-03-31T15:40:40,2024-03-31,885,88,Online,PayPal,COUPON00-A,0.82,AUD
2127,2024-03-31T19:10:15,2024-03-31,805,112,Online,PayPal,COUPON0-Z-,8.39,AUD
2606,2024-03-31T21:10:47,2024-03-31,880,132,Retail,Credit Card,COUPON---A,9.54,AUD
2623,2024-03-31T02:00:04,2024-03-31,801,77,Retail,Afterpay,COUPON-Z9A,18.34,AUD
2649,2024-03-31T14:04:22,2024-03-31,841,77,Online,Credit Card,COUPONZ0Z9,11.6,AUD
2782,2024-03-31T14:42:29,2024-03-31,809,89,Online,Credit Card,COUPON0-A0,15.07,AUD
3036,2024-03-31T14:17:48,2024-03-31,820,136,Retail,PayPal,COUPON--Z-,17.51,AUD
3162,2024-03-31T18:49:52,2024-03-31,849,68,Retail,Credit Card,COUPONZA99,3.31,AUD
3278,2024-03-31T12:09:53,2024-03-31,869,60,Retail,Afterpay,COUPONA-A9,4.56,AUD
3392,2024-03-31T20:04:22,2024-03-31,845,127,Online,PayPal,COUPONAAZA,2.76,AUD
3442,2024-03-31T15:40:21,2024-03-31,895,123,Retail,Afterpay,COUPON09AA,12.31,AUD
3515,2024-03-31T00:06:46,2024-03-31,832,130,Retail,Afterpay,COUPONAAA-,1.8,AUD
3746,2024-03-31T18:00:52,2024-03-31,824,105,Online,PayPal,COUPON-99-,2.9,AUD
3795,2024-03-31T08:49:34,2024-03-31,834,76,Retail,Credit Card,COUPON0---,19.9,AUD
