sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-02-15T18:01:18,20,SHELF-9A-Z,39.77,77.07,4028
2025-02-28T02:48:31,20,SHELF--0-9,35.02,23.03,3911
2025-02-27T18:00:43,20,SHELF-----,21.57,37.91,3987
2025-02-24T13:25:54,20,SHELF-A9AA,12.0,44.46,3769
2025-02-17T06:17:21,20,SHELF---9-,20.59,22.21,3147
2025-02-02T07:56:54,20,SHELF-Z0--,15.77,27.37,4173
2025-02-19T23:21:15,20,SHELF--0--,9.05,68.19,3926
2025-02-13T08:04:56,20,SHELF---99,29.21,37.05,3594
2025-02-23T03:56:54,20,SHELF-9--9,37.31,76.79,3581
2025-02-09T14:18:03,20,SHELF-AZ9Z,1.29,58.85,3132
2025-02-16T14:41:21,20,SHELF-----,8.97,69.91,4047
2025-02-11T20:15:08,20,SHELF--0-9,29.48,79.78,3975
2025-02-15T05:06:25,20,SHELF--0--,30.12,33.31,3898
2025-02-01T11:44:35,20,SHELF-00--,18.27,65.09,3957
2025-02-19T22:28:51,20,SHELF---00,25.35,77.92,3329
2025-02-16T21:55:19,20,SHELF-00Z0,10.48,37.67,4072
2025-02-04T06:20:13,20,SHELF--0--,29.89,56.43,3306
2025-02-07T01:41:56,20,SHELF-A9-Z,34.82,72.56,3857
2025-02-01T15:42:58,20,SHELF-ZZZ-,19.4,41.89,3162
2025-02-20T06:51:24,20,SHELF-A-ZA,27.85,75.71,3891
2025-02-11T08:23:01,20,SHELF-9-Z-,35.18,50.68,3048
2025-02-23T10:46:18,20,SHELF--ZZ-,16.47,64.07,4162
2025-02-26T17:53:56,20,SHELF--9--,32.51,28.42,3011
2025-02-11T00:26:25,20,SHELF---9-,13.59,25.2,4048
2025-02-19T18:07:06,20,SHELF---A-,29.35,28.4,3654
2025-02-27T18:18:17,20,SHELF-A--9,34.58,32.48,3062
2025-02-20T01:11:24,20,SHELF-A-9Z,0.21,55.3,3813
2025-02-26T19:09:35,20,SHELF-A-0-,22.55,36.27,3142
2025-02-04T01:10:48,20,SHELF-9A-A,35.35,75.19,3447
2025-02-18T08:14:48,20,SHELF--9--,32.4,28.24,3629
2025-02-25T17:19:47,20,SHELF-A-0-,29.72,67.91,3220
2025-02-10T15:46:39,20,SHELF--9--,4.5,57.22,4083
2025-02-12T19:49:37,20,SHELF-AZ9Z,2.44,60.07,3411
2025-02-18T21:46:46,20,SHELF---9-,34.38,31.06,3108
2025-02-19T16:52:32,20,SHELF-A9A-,26.52,27.17,3372
2025-02-13T06:37:00,20,SHELF--9--,17.15,70.76,3487
2025-02-13T13:52:00,20,SHELF-99Z-,28.49,37.24,3230
