order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
198,2024-03-11T11:05:38,2024-03-11,900,64,Online,Credit Card,COUPON-9--,19.46,AUD
207,2024-03-11T21:40:25,2024-03-11,859,90,Online,Afterpay,COUPONZ9-Z,13.59,AUD
357,2024-03-11T23:27:58,2024-03-11,839,96,Online,Credit Card,COUPON9-Z9,11.76,AUD
417,2024-03-11T06:19:47,2024-03-11,884,149,Retail,PayPal,COUPONA9Z-,16.66,AUD
484,2024-03-11T08:03:04,2024-03-11,816,54,Online,Credit Card,COUPON--0Z,14.33,AUD
526,2024-03-11T19:54:33,2024-03-11,813,70,Online,Afterpay,COUPON-09-,12.94,AUD
608,2024-03-11T05:23:29,2024-03-11,824,73,Retail,Afterpay,COUPON-0AZ,3.1,AUD
725,2024-03-11T15:48:22,2024-03-11,887,99,Online,Credit Card,COUPONAZA9,16.12,AUD
726,2024-03-11T12:44:47,2024-03-11,845,88,Retail,PayPal,COUPON9A0Z,19.09,AUD
746,2024-03-11T04:48:42,2024-03-11,858,73,Online,Credit Card,COUPON-ZA-,0.97,AUD
748,2024-03-11T07:10:19,2024-03-11,888,144,Online,Credit Card,COUPON-09A,17.63,AUD
833,2024-03-11T13:39:26,2024-03-11,843,97,Online,Afterpay,COUPONZ0A0,16.79,AUD
868,2024-03-11T01:46:38,2024-03-11,873,131,Retail,Afterpay,COUPON9A90,15.33,AUD
1093,2024-03-11T20:31:27,2024-03-11,832,135,Online,Afterpay,COUPON90-9,1.86,AUD
1454,2024-03-11T04:14:39,2024-03-11,857,133,Retail,Afterpay,COUPON-Z09,1.98,AUD
1656,2024-03-11T20:07:44,2024-03-11,854,135,Online,PayPal,COUPON-Z-0,8.11,AUD
1837,2024-03-11T02:28:04,2024-03-11,831,117,Retail,Credit Card,COUPON0-A-,19.07,AUD
1923,2024-03-11T13:15:52,2024-03-11,837,55,Retail,PayPal,COUPONZ-A-,14.59,AUD
1933,2024-03-11T03:17:49,2024-03-11,892,126,Retail,Afterpay,COUPON--A9,9.21,AUD
1982,2024-03-11T03:23:02,2024-03-11,898,101,Retail,Afterpay,COUPONAZ-9,18.6,AUD
1997,2024-03-11T02:40:47,2024-03-11,877,141,Online,Credit Card,COUPON-0Z0,0.11,AUD
2051,2024-03-11T22:02:23,2024-03-11,803,80,Retail,PayPal,COUPON-ZA9,13.91,AUD
2132,2024-03-11T08:49:55,2024-03-11,808,84,Retail,PayPal,COUPON-9-0,0.3,AUD
2276,2024-03-11T10:51:57,2024-03-11,814,101,Online,Credit Card,COUPONA0ZA,13.63,AUD
2547,2024-03-11T07:56:28,2024-03-11,806,104,Retail,Afterpay,COUPON99AZ,12.44,AUD
2839,2024-03-11T00:58:26,2024-03-11,868,116,Retail,Credit Card,COUPON9ZZ9,6.77,AUD
2981,2024-03-11T02:52:52,2024-03-11,841,106,Online,Afterpay,COUPONA0AZ,6.54,AUD
2987,2024-03-11T09:53:48,2024-03-11,835,52,Retail,Afterpay,COUPON0Z-Z,17.48,AUD
3220,2024-03-11T21:26:11,2024-03-11,803,83,Online,Credit Card,COUPON9-9-,1.59,AUD
3259,2024-03-11T05:51:48,2024-03-11,813,102,Retail,Credit Card,COUPON-0A-,7.51,AUD
3361,2024-03-11T19:03:36,2024-03-11,837,137,Retail,Credit Card,COUPON9-00,6.16,AUD
3376,2024-03-11T10:02:45,2024-03-11,880,88,Retail,Credit Card,COUPON-0Z9,13.69,AUD
3557,2024-03-11T09:34:22,2024-03-11,861,146,Online,PayPal,COUPON----,0.87,AUD
3593,2024-03-11T05:17:49,2024-03-11,868,132,Online,Afterpay,COUPON0A-0,11.17,AUD
3741,2024-03-11T06:50:57,2024-03-11,896,122,Online,Credit Card,COUPON9AZ-,6.97,AUD
3749,2024-03-11T07:31:06,2024-03-11,824,53,Online,Afterpay,COUPON9A9-,1.73,AUD
3791,2024-03-11T09:06:10,2024-03-11,850,123,Retail,PayPal,COUPONZZ-0,5.42,AUD
3963,2024-03-11T01:02:09,2024-03-11,847,109,Retail,Credit Card,COUPONA090,19.52,AUD
3987,2024-03-11T21:29:31,2024-03-11,840,98,Retail,Credit Card,COUPON-ZZ-,0.63,AUD
4017,2024-03-11T02:42:54,2024-03-11,865,139,Online,Credit Card,COUPON9A9Z,9.26,AUD
4054,2024-03-11T18:33:10,2024-03-11,861,121,Retail,PayPal,COUPON9-A-,16.55,AUD
4098,2024-03-11T22:54:40,2024-03-11,832,101,Online,Afterpay,COUPONA09Z,15.28,AUD
4147,2024-03-11T21:27:58,2024-03-11,816,118,Online,Afterpay,COUPON----,18.06,AUD
4682,2024-03-11T11:09:55,2024-03-11,847,104,Online,Credit Card,COUPON9ZZZ,3.65,AUD
4837,2024-03-11T01:26:09,2024-03-11,820,55,Retail,Credit Card,COUPON00Z0,2.3,AUD
