order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
265101,11,2626,2,383.6064,0.1124,0.1043
47668,67,3617,8,256.3315,0.1873,0.1234
304844,76,7573,2,160.7481,0.2449,0.0631
336448,153,2456,8,473.4613,0.0777,0.1002
619479,245,8044,1,204.111,0.1358,0.0593
49974,271,337,10,153.4956,0.1154,0.1068
23370,389,63,9,332.2107,0.1102,0.1302
787759,391,216,9,491.6328,0.0027,0.1497
230672,441,161,2,44.1846,0.018,0.1019
580054,445,183,7,452.6812,0.0825,0.1274
281659,571,155,10,387.3328,0.1633,0.0916
77191,630,198,8,97.39,0.1461,0.1153
567470,670,22,3,17.943,0.2115,0.1234
972313,694,150,7,6.8835,0.1465,0.077
193608,759,221,4,214.7467,0.1459,0.0685
873674,778,240,9,447.0991,0.1098,0.1207
28753,807,206,7,359.9608,0.0158,0.0649
778416,929,34,4,13.9656,0.0923,0.1452
297205,932,229,7,322.5631,0.2049,0.1155
398372,1052,137,3,274.9435,0.1929,0.1322
721933,1619,158,4,320.2964,0.0405,0.1184
34442,1634,79,8,205.4628,0.1626,0.1186
730124,1649,144,3,45.4331,0.1142,0.0833
182492,1841,24,5,422.0965,0.0666,0.0791
323559,1930,43,6,441.0248,0.0915,0.0965
108827,2266,137,7,185.3318,0.033,0.1462
125251,2316,70,2,277.8637,0.1813,0.0743
776202,2327,157,7,388.8004,0.2134,0.1072
794881,2402,129,7,291.7123,0.125,0.0913
731622,2510,212,8,298.4194,0.0034,0.1015
393753,2596,87,6,30.3527,0.1629,0.0821
166740,2753,158,2,302.5582,0.2407,0.0504
517345,2792,17,4,258.4036,0.0056,0.0757
778290,3107,38,2,218.4145,0.1316,0.1291
666659,3290,196,5,396.1653,0.2306,0.0868
585324,3307,118,1,101.8664,0.2273,0.1387
667461,3363,178,6,22.3955,0.0489,0.1444
980810,3399,121,6,192.0874,0.067,0.1186
148632,3424,165,1,229.692,0.0269,0.1302
769032,3547,78,3,27.1898,0.0655,0.063
441747,3683,116,2,128.7583,0.2485,0.0641
623426,3921,158,2,369.284,0.2165,0.0899
546719,4006,99,3,405.8966,0.0741,0.1139
923951,4040,194,8,391.2831,0.0006,0.0902
34924,4134,186,4,214.6068,0.0759,0.0671
94681,4269,225,1,224.0557,0.2412,0.0605
796920,4345,210,6,227.4756,0.1468,0.0961
449851,4356,139,1,82.7578,0.0266,0.1422
609828,4566,58,10,212.6395,0.1097,0.0803
229446,4681,116,5,160.9502,0.0653,0.1387
651562,4719,57,5,306.9611,0.1018,0.0535
112293,4731,119,8,208.5575,0.0861,0.0627
214637,4744,192,1,142.4145,0.0883,0.1029
506812,4747,213,2,386.0374,0.0932,0.1416
122769,4863,52,7,491.157,0.0954,0.0601
267875,4910,162,4,300.0773,0.1335,0.0959
902274,4917,173,9,251.7661,0.2309,0.11
603625,5037,115,4,67.0324,0.2345,0.0506
2565,5087,59,6,436.1088,0.1473,0.0563
31794,5161,89,7,54.6018,0.0028,0.1188
49954,5269,145,8,391.0866,0.2374,0.0909
903033,5447,99,7,326.3404,0.0915,0.0725
933486,5481,142,7,20.4117,0.173,0.096
260120,5523,74,6,154.808,0.0214,0.1257
29925,5630,192,4,239.3733,0.0791,0.0609
526041,5741,121,4,195.3901,0.1803,0.079
994216,5935,3,1,186.22,0.1785,0.1464
557877,6116,229,7,428.7689,0.149,0.1237
908510,6185,213,5,266.1402,0.1936,0.1249
415848,6247,192,2,116.6699,0.0174,0.0835
557060,6357,9,2,262.7412,0.1668,0.1388
761716,6451,210,6,135.7804,0.0867,0.0612
