sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-01-18T14:27:28,36,SHELF--ZA0,36.41,27.22,4056
2025-01-10T19:28:55,36,SHELF----A,2.97,23.29,4154
2025-01-15T18:17:05,36,SHELF-99-Z,20.07,71.2,3176
2025-01-22T12:12:56,36,SHELF-Z99Z,22.32,54.72,3031
2025-01-05T08:08:45,36,SHELF--9-0,2.37,24.18,4071
2025-01-04T22:35:12,36,SHELF-A00Z,12.12,49.56,3996
2025-01-31T10:40:56,36,SHELF-A-9A,36.49,59.01,3666
2025-01-22T13:47:52,36,SHELF-A--0,34.04,30.93,3150
2025-01-29T04:35:46,36,SHELF-A-9Z,30.88,35.46,4160
2025-01-08T20:05:34,36,SHELF--9--,30.9,30.8,3506
2025-01-28T16:34:50,36,SHELF-00-0,39.39,56.04,3683
2025-01-06T09:31:25,36,SHELF-0A0-,32.44,74.3,3484
2025-01-02T10:23:11,36,SHELF-A9Z0,13.04,48.12,3602
2025-01-27T04:39:51,36,SHELF-A9Z0,19.08,78.21,3032
2025-01-28T14:10:36,36,SHELF-A---,1.16,41.95,3508
2025-01-10T18:54:07,36,SHELF-A-9Z,23.11,24.07,3950
2025-01-31T10:34:49,36,SHELF-0-9-,26.65,40.32,3329
2025-01-27T12:44:46,36,SHELF-9A9A,10.9,61.01,3155
2025-01-17T14:27:52,36,SHELF--0ZZ,24.99,70.84,3290
2025-01-19T06:35:42,36,SHELF-A---,3.24,65.17,3327
2025-01-14T14:02:35,36,SHELF--9AA,14.16,67.9,3067
2025-01-10T18:41:23,36,SHELF-00--,24.52,28.21,3705
2025-01-19T20:36:02,36,SHELF-A-A9,2.93,33.68,3903
2025-01-12T14:58:19,36,SHELF-9A-A,17.27,35.24,3321
2025-01-19T00:52:44,36,SHELF-00-0,8.27,49.42,3973
2025-01-01T15:18:04,36,SHELF--ZA0,25.91,67.43,3843
2025-01-04T17:41:37,36,SHELF--ZA0,11.61,37.46,4056
2025-01-15T00:39:27,36,SHELF-A--0,22.35,28.85,3844
2025-01-29T17:38:49,36,SHELF--ZZ-,37.77,25.6,4014
2025-01-03T09:48:17,36,SHELF-0Z-A,15.59,74.1,3015
2025-01-31T05:00:47,36,SHELF-A-9A,39.98,38.89,3088
2025-01-28T09:13:10,36,SHELF--0ZZ,2.39,26.96,3144
2025-01-01T06:43:16,36,SHELF-9--9,15.28,23.11,3368
2025-01-24T08:42:48,36,SHELF-A--0,17.94,50.63,3708
2025-01-13T13:43:45,36,SHELF-A--9,20.5,68.73,3266
2025-01-20T15:35:35,36,SHELF-00-0,23.54,23.22,3816
2025-01-18T10:01:59,36,SHELF-Z-AZ,5.41,75.02,4024
2025-01-17T03:57:31,36,SHELF--ZZ-,3.2,21.57,3117
2025-01-11T23:51:42,36,SHELF-Z00-,32.24,49.6,3559
2025-01-31T10:44:35,36,SHELF-9A9A,36.4,68.19,3699
2025-01-18T23:26:33,36,SHELF-0AA-,14.67,73.96,3539
2025-01-24T13:34:17,36,SHELF--9Z0,29.11,60.48,4022
2025-01-05T17:14:31,36,SHELF----Z,12.31,54.88,3736
2025-01-19T22:31:45,36,SHELF-9-Z-,24.82,36.72,3589
2025-01-20T15:53:50,36,SHELF-ZA9-,29.47,67.05,4186
2025-01-12T21:13:02,36,SHELF-9-9A,18.4,71.06,3728
2025-01-22T10:04:11,36,SHELF-----,35.9,61.76,3988
2025-01-20T07:33:26,36,SHELF-A9AA,8.97,26.41,3655
2025-01-21T01:41:38,36,SHELF--ZZ-,2.37,25.23,3478
2025-01-24T16:12:50,36,SHELF-Z-A-,19.67,30.72,3830
2025-01-24T14:18:15,36,SHELF--9Z0,21.69,69.17,4102
2025-01-14T03:01:40,36,SHELF--0--,36.85,57.77,3231
2025-01-20T04:11:26,36,SHELF-99Z-,25.68,28.62,3476
2025-01-05T03:46:38,36,SHELF--9AA,2.12,38.82,3327
2025-01-25T09:57:17,36,SHELF--0ZZ,29.15,39.36,3774
2025-01-03T12:55:11,36,SHELF-ZA9-,27.03,38.4,3246
2025-01-22T22:51:22,36,SHELF-Z00-,21.47,76.29,3067
2025-01-02T10:48:22,36,SHELF-A-0-,28.82,33.28,3129
2025-01-14T20:53:03,36,SHELF-ZA9-,14.05,60.33,3062
2025-01-03T22:34:59,36,SHELF-A9Z0,18.74,53.33,3552
2025-01-30T07:10:40,36,SHELF-Z990,13.21,55.66,3421
2025-01-21T05:15:12,36,SHELF-99--,12.24,41.28,3377
2025-01-09T22:53:54,36,SHELF--9Z0,32.12,42.97,4136
2025-01-22T11:35:28,36,SHELF-9-Z-,17.77,53.84,3738
2025-01-15T21:14:44,36,SHELF-A-ZA,33.54,69.41,4014
2025-01-29T14:35:16,36,SHELF-----,23.34,24.02,3961
2025-01-31T03:56:34,36,SHELF-A9-Z,20.92,65.15,3732
2025-01-16T08:41:37,36,SHELF-A--0,16.53,27.17,3583
2025-01-05T12:17:38,36,SHELF-A--0,4.47,65.12,3695
2025-01-03T12:43:20,36,SHELF--0--,9.72,26.17,3681
2025-01-01T04:42:49,36,SHELF-A--0,10.46,39.59,3664
2025-01-10T10:43:20,36,SHELF-90--,24.78,66.34,3339
2025-01-14T09:22:00,36,SHELF-----,33.46,70.71,3618
2025-01-09T05:54:17,36,SHELF-00-0,15.33,27.24,3843
2025-01-02T03:40:46,36,SHELF-Z990,23.58,62.15,3595
2025-01-12T22:29:09,36,SHELF--A--,37.91,56.49,3604
2025-01-09T15:18:32,36,SHELF-A-9A,11.62,41.89,3382
2025-01-11T03:17:37,36,SHELF--9-9,5.11,65.31,3100
2025-01-31T13:31:24,36,SHELF--0ZZ,18.13,79.9,3544
2025-01-21T12:50:15,36,SHELF-A-9Z,35.41,51.17,3642
2025-01-24T08:42:22,36,SHELF--0--,37.34,56.0,3953
2025-01-22T22:47:43,36,SHELF----0,24.66,23.39,3374
2025-01-12T02:51:59,36,SHELF--A--,19.62,64.13,4063
2025-01-04T11:46:41,36,SHELF-9A9A,32.41,40.3,3253
2025-01-21T00:09:47,36,SHELF-0--0,18.79,47.94,3968
2025-01-08T02:19:10,36,SHELF-99Z-,4.7,56.11,3280
