order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
432814,103,9724,9,408.3343,0.1236,0.1038
650167,260,8119,10,404.5288,0.1695,0.1139
763160,478,227,2,18.9536,0.107,0.1059
570034,558,165,10,205.1355,0.1371,0.1419
815335,709,223,1,253.377,0.1893,0.0577
93276,768,171,2,148.3804,0.0952,0.0507
871815,773,73,5,390.3077,0.1827,0.1342
452005,811,93,4,203.1097,0.0184,0.0625
117638,848,63,4,219.4859,0.1287,0.0752
784663,1051,237,1,496.0827,0.1564,0.112
698057,1359,130,4,159.0001,0.2294,0.0603
734308,1377,43,8,81.9779,0.0525,0.0897
470434,1610,165,8,320.0707,0.1346,0.0775
440089,1814,35,3,66.7624,0.2483,0.146
190104,1886,40,9,401.5552,0.2272,0.0901
39617,2142,68,2,476.446,0.1159,0.0883
85236,2143,68,2,172.2059,0.2418,0.0831
59775,2211,204,2,164.9126,0.2147,0.1169
161750,2295,171,10,272.7162,0.1958,0.0957
149306,2375,115,2,327.6441,0.0629,0.0984
488048,2389,187,7,429.5889,0.1647,0.1353
137928,2537,90,5,260.8521,0.1823,0.1493
235759,2776,46,10,360.4596,0.1551,0.1261
515720,2953,174,4,339.9906,0.2355,0.0908
573022,2996,126,1,473.1041,0.1971,0.0923
944812,3089,194,7,261.7219,0.1493,0.1475
223774,3104,234,1,372.637,0.2048,0.1143
470761,3165,99,1,16.6693,0.0862,0.1341
481197,3166,74,1,315.0224,0.0358,0.0825
553940,3204,158,2,348.5807,0.0805,0.0771
836736,3210,200,6,50.1393,0.0318,0.0809
443440,3340,89,3,257.0181,0.2193,0.053
182595,3411,118,4,15.2069,0.117,0.1371
763554,3471,98,10,378.7253,0.0503,0.0595
129524,3511,18,5,209.3375,0.1768,0.1346
435499,3848,74,4,40.1243,0.0093,0.143
433650,4034,233,10,94.755,0.1499,0.109
787188,4091,180,9,35.4353,0.0421,0.0567
597204,4426,193,10,160.991,0.1565,0.0963
519002,4447,1,8,415.1714,0.0044,0.0613
236097,4449,182,4,155.2055,0.1319,0.0774
153308,4474,167,7,109.1757,0.2229,0.1491
840147,4558,16,6,483.8727,0.1699,0.1479
201657,4561,2,6,177.7436,0.1835,0.0542
261245,4627,62,6,148.3458,0.2257,0.0674
232789,4657,223,6,194.0769,0.2268,0.1099
87591,4718,100,4,188.7675,0.1132,0.0661
923736,4749,31,8,163.87,0.2282,0.1034
570116,4779,76,6,219.6987,0.1331,0.1326
386171,5007,164,7,341.1156,0.0732,0.1158
21198,5020,202,8,165.4807,0.2444,0.0668
318848,5180,197,3,335.1363,0.0883,0.1161
802730,5187,40,3,476.6816,0.0272,0.1238
855168,5437,40,7,273.5362,0.036,0.1002
103980,5439,201,5,421.501,0.047,0.1227
741252,5691,28,7,160.1503,0.237,0.1273
26731,5724,70,1,183.3136,0.211,0.1215
670644,5894,60,10,309.9923,0.2074,0.051
560130,5925,106,9,419.3644,0.2474,0.1303
700621,5945,169,1,203.5879,0.025,0.1306
483034,5963,7,1,89.0016,0.0859,0.0929
636597,6019,182,7,293.6029,0.0896,0.0591
77622,6056,27,1,304.6753,0.2004,0.1026
116901,6209,66,4,131.304,0.0853,0.0844
364039,6298,64,1,131.3985,0.2368,0.0746
376470,6551,115,2,46.7445,0.039,0.1384
724248,6590,214,3,393.4536,0.2338,0.0729
947272,6645,240,4,311.9639,0.1738,0.088
589180,6700,223,9,323.06,0.1878,0.11
338763,6775,76,8,408.3577,0.0935,0.0799
546164,6784,19,1,93.9489,0.2242,0.13
998502,6887,99,9,94.0996,0.2096,0.0968
904332,6954,1,2,15.9264,0.1436,0.0502
754627,6966,106,10,129.5509,0.0051,0.0861
390255,6997,49,9,308.2222,0.1932,0.0943
617129,7119,67,8,254.6384,0.1781,0.1351
