order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
877847,44,6912,5,355.5718,0.2382,0.1024
319508,93,5104,9,48.3668,0.0793,0.1459
961759,110,2254,3,30.9561,0.138,0.0745
849803,151,7252,10,380.8324,0.0703,0.077
359921,220,7171,8,332.4651,0.1368,0.0768
812284,227,2175,6,446.5212,0.1413,0.1473
533444,395,82,8,184.3212,0.0157,0.0798
925985,428,32,9,485.8365,0.1684,0.149
548694,451,116,3,81.7732,0.0015,0.0847
854522,523,243,8,244.6497,0.0539,0.1046
57448,541,63,4,480.2122,0.1866,0.0663
687744,637,177,8,175.8686,0.2444,0.0929
542367,640,160,6,186.9286,0.1182,0.056
494948,916,36,7,67.3246,0.0928,0.1424
789147,1036,67,6,299.2638,0.1094,0.1306
954891,1065,98,8,15.8934,0.243,0.0727
537068,1144,45,4,38.4435,0.0329,0.0899
494940,1155,35,7,415.7075,0.1642,0.1016
496652,1248,133,3,357.5766,0.0424,0.1307
217823,1333,54,10,408.995,0.0629,0.0565
581497,1439,116,8,365.1995,0.1038,0.1302
774211,1450,107,6,112.7706,0.2113,0.1365
321774,1600,43,4,98.0964,0.2451,0.1462
72404,1636,104,10,41.336,0.0114,0.1228
782216,1721,173,4,244.1314,0.0994,0.0667
619340,1771,34,8,331.3143,0.069,0.1402
466469,1944,165,7,418.4511,0.1186,0.0714
732335,1968,200,10,256.5285,0.1465,0.1277
475140,2048,168,7,263.8409,0.0439,0.1015
80588,2323,68,5,209.043,0.2333,0.053
574514,2626,85,7,159.4786,0.087,0.1331
242343,2678,109,6,443.95,0.0649,0.1168
451408,2694,17,4,106.3101,0.2125,0.0607
193179,2726,148,1,461.2699,0.2019,0.1042
462722,2733,76,7,373.8446,0.0875,0.0731
586758,2815,193,2,245.9107,0.1444,0.122
446183,2825,222,7,468.9872,0.2353,0.0521
152896,2949,103,1,472.6412,0.024,0.0703
251958,3117,209,6,271.4141,0.0386,0.0849
745744,3267,200,9,392.9775,0.2437,0.097
749852,3630,202,1,494.0504,0.1515,0.1325
750633,3710,186,8,178.4331,0.0217,0.0586
786445,3737,163,2,185.1617,0.0378,0.0932
375910,3748,193,4,419.744,0.0974,0.079
807386,3845,193,3,110.1974,0.0206,0.1183
382559,3915,138,2,176.9369,0.1135,0.063
913917,3989,122,4,231.7883,0.0483,0.0918
206646,4178,29,4,336.8896,0.1081,0.0788
139000,4181,60,9,358.3035,0.1975,0.1197
655583,4244,180,10,98.6186,0.0439,0.1122
783639,4252,95,9,464.6212,0.2353,0.1388
435468,4475,124,3,305.4493,0.2387,0.1089
134959,4576,155,3,255.4274,0.2427,0.1487
578447,4691,115,8,233.0502,0.0449,0.1478
833852,4838,7,5,264.5046,0.1127,0.0794
423790,4858,181,9,439.9851,0.1821,0.1465
767770,4889,246,5,123.1073,0.1543,0.0501
425216,4982,59,4,259.1198,0.1432,0.0512
614759,5016,242,1,16.7498,0.2215,0.07
547672,5055,118,6,451.7907,0.1022,0.1098
773785,5069,137,6,146.5062,0.0075,0.0604
179472,5515,180,7,98.3233,0.177,0.0617
67355,5606,189,7,389.7587,0.1041,0.0718
723889,5748,177,7,99.646,0.2478,0.0896
680254,5780,220,3,356.9779,0.1821,0.0717
483265,5790,8,8,246.9668,0.1475,0.1129
594973,5795,117,3,380.8341,0.0218,0.0858
78011,5927,116,4,15.3033,0.187,0.1125
709482,6020,198,-2,295.7372,0.1322,0.11
619714,6083,99,4,232.4415,0.0388,0.1086
57529,6352,13,9,82.2031,0.1834,0.135
131491,6379,79,6,67.2815,0.1238,0.0607
526788,6413,200,4,227.5458,0.0888,0.1004
664962,6420,1,5,86.6255,0.2454,0.1168
124109,6426,30,2,303.1778,0.0846,0.1002
341498,6447,66,6,473.4759,0.1915,0.1333
495271,6630,248,5,183.875,0.0076,0.1334
448474,6692,61,1,129.7945,0.0478,0.0912
815217,6694,188,8,170.4738,0.2065,0.0992
735079,6741,137,5,171.1356,0.0664,0.1175
468127,6763,14,7,473.7774,0.0394,0.0684
823666,6859,64,9,210.6024,0.0573,0.0778
260666,6928,106,2,262.6293,0.1676,0.135
579663,6963,95,8,129.1196,0.2443,0.0568
628989,7084,29,7,163.8471,0.1611,0.082
325145,7111,237,4,465.7438,0.0383,0.1336
920289,7199,214,4,171.4686,0.243,0.099
17804,7204,18,9,189.9312,0.1465,0.1372
763626,7297,207,5,414.3253,0.2122,0.0899
189946,7298,223,2,449.2271,0.0821,0.0515
94552,7336,9,7,159.4351,0.1533,0.1151
19055,7340,218,10,497.5103,0.0266,0.0936
473094,7416,197,4,361.4342,0.0565,0.1458
993182,7468,244,8,335.9142,0.2178,0.1387
672413,7488,4,1,130.3222,0.091,0.1231
124948,7539,98,10,286.7756,0.1681,0.0655
199951,7540,182,6,158.7745,0.1775,0.0556
549630,7577,162,7,83.0081,0.0949,0.1198
725853,7633,17,3,25.1602,0.093,0.1036
239674,7720,191,5,314.1735,0.1878,0.1394
352053,7737,75,6,253.3371,0.1483,0.1415
277777,7738,192,5,208.8532,0.2217,0.141
106219,7787,8,8,10.3461,0.1566,0.0586
72774,7811,172,6,235.3234,0.1992,0.1146
245117,7892,177,3,48.6902,0.1047,0.1257
899136,7896,228,8,160.1018,0.135,0.1171
992149,8310,207,6,249.9804,0.2132,0.0954
784293,8350,68,7,387.5931,0.0703,0.1069
771215,8616,41,2,22.6098,0.124,0.0502
136291,8930,115,5,312.987,0.14,0.1194
83347,9016,184,6,207.9206,0.135,0.0876
610390,9089,15,3,438.7167,0.0184,0.0741
120997,9150,85,6,477.9225,0.1824,0.1289
567476,9201,70,1,400.0458,0.0754,0.0656
252372,9236,65,5,206.1288,0.0158,0.0663
731496,9239,140,6,100.3546,0.084,0.1014
468879,9288,115,2,480.2394,0.1342,0.0544
206646,9306,8,8,473.6836,0.176,0.0976
296622,9332,115,7,410.1548,0.0048,0.0501
96982,9339,226,5,374.2323,0.1471,0.0948
936982,9416,97,1,391.9396,0.2316,0.1073
788707,9840,177,3,391.5481,0.0846,0.0834
343179,9974,160,9,348.4239,0.2001,0.1061
945954,9984,36,5,141.4852,0.0457,0.1305
19124,10139,241,3,72.6085,0.0863,0.1349
945538,10311,187,5,231.9536,0.0344,0.1095
560262,10407,125,3,434.7282,0.1575,0.0786
343154,10409,5,7,33.1957,0.1574,0.0709
694819,10456,127,9,213.5883,0.0603,0.0511
65058,10485,198,2,85.7207,0.0714,0.1245
228264,10529,182,5,371.158,0.1332,0.0746
744528,10705,104,8,24.4362,0.232,0.0995
605071,10774,13,9,57.4123,0.1908,0.055
202535,10841,102,10,116.53,0.0573,0.0832
755079,10997,104,2,181.5576,0.0129,0.1124
153927,11109,204,2,239.1512,0.2346,0.0825
591808,11244,226,1,193.4199,0.1877,0.071
561401,11571,53,6,423.3785,0.1495,0.0686
930541,11736,35,3,488.7296,0.1294,0.0766
596425,11749,24,6,171.0268,0.1994,0.052
839896,11773,130,9,182.5762,0.0458,0.0617
668150,11783,220,1,453.1956,0.0828,0.0527
437369,11913,240,8,38.5776,0.0081,0.1337
502672,12079,209,4,373.1304,0.0174,0.0781
697842,12105,86,7,435.2314,0.0342,0.1146
301497,12143,188,8,340.1101,0.0345,0.0707
654345,12248,12,10,253.1676,0.0365,0.0825
899753,12301,9,5,206.9802,0.1172,0.0569
180992,12303,106,6,159.7168,0.0762,0.1384
106219,12429,88,5,341.7395,0.1848,0.0658
716511,12589,163,3,474.1991,0.0669,0.105
928510,12615,145,10,333.2426,0.1004,0.0788
647830,12632,162,8,447.5383,0.1511,0.0763
475043,12751,1,3,7.5848,0.078,0.0531
212720,12790,221,1,401.962,0.1744,0.1366
621479,12886,25,8,105.1857,0.1192,0.0866
696796,12999,59,3,140.7115,0.2067,0.1425
620128,13044,75,3,402.7819,0.1737,0.1065
398778,13080,197,2,386.7015,0.2312,0.1354
973166,13354,24,4,474.4086,0.1221,0.1186
442289,13431,42,4,133.2651,0.1828,0.1396
13867,13561,5,1,166.2503,0.1858,0.0997
502213,13913,147,4,145.2908,0.2324,0.0803
638329,14225,130,2,304.6528,0.1196,0.1457
461449,14242,154,5,389.1984,0.0265,0.0597
496514,14263,176,2,225.1043,0.2491,0.1067
730259,14391,232,4,289.728,0.022,0.1252
39581,14502,193,6,5.5436,0.0032,0.0548
315168,14644,51,4,78.4053,0.1999,0.1005
606827,14654,55,4,15.9274,0.1545,0.1164
204460,14729,193,6,395.5066,0.1698,0.1135
64231,14769,4,9,116.4092,0.0467,0.098
949123,14775,40,5,55.3117,0.2047,0.0984
313219,14790,203,5,108.2209,0.2366,0.1079
284943,14801,66,1,491.8627,0.035,0.1159
227249,14909,140,8,428.9937,0.223,0.121
333220,14937,108,2,27.2525,0.1747,0.078
908381,15016,180,5,356.3835,0.0165,0.1041
178535,15161,205,3,120.2077,0.08,0.0848
525539,15181,126,7,314.0301,0.1298,0.1483
44361,15362,198,4,331.4032,0.1163,0.1479
388778,15427,47,6,284.5284,0.0343,0.0578
9766,15632,25,4,151.3426,0.1984,0.0947
58298,15648,63,9,462.1107,0.2466,0.1249
229732,16000,187,4,291.9893,0.0246,0.0842
322338,16118,244,1,58.1822,0.0975,0.0545
725506,16125,23,4,293.8498,0.1909,0.1326
992233,16274,112,4,387.0237,0.0813,0.0683
724036,16318,36,1,343.6284,0.1511,0.1124
141383,16348,36,1,251.9881,0.1416,0.091
613739,16493,55,4,448.7251,0.0826,0.0618
246061,16526,9,6,405.6013,0.0332,0.1483
58100,16611,139,5,147.3989,0.0997,0.0748
184540,16894,90,5,14.4445,0.0414,0.0518
399881,16937,115,10,360.7785,0.0536,0.1058
423696,16965,224,10,148.6269,0.2168,0.0738
57568,16969,116,8,348.3726,0.2208,0.0706
906770,17031,82,2,169.4834,0.1916,0.1356
923351,17085,85,9,316.7438,0.2138,0.0794
993190,17281,80,7,415.4856,0.2192,0.0698
229374,17303,147,2,46.3588,0.0646,0.1086
355338,17367,141,8,203.1705,0.2227,0.1428
720443,17512,204,5,418.4956,0.0399,0.106
307281,17582,85,1,38.3406,0.2173,0.0803
183807,17589,236,9,425.8565,0.0257,0.137
702624,17675,153,1,76.6487,0.236,0.0703
875158,17720,123,4,271.8916,0.0209,0.1243
131878,17806,226,10,487.123,0.0094,0.0755
124887,17816,83,6,342.7172,0.0386,0.1318
486735,17841,104,10,302.7804,0.113,0.089
762095,17856,195,3,129.7852,0.1384,0.1132
955390,17966,208,8,400.2527,0.1042,0.0539
635812,17976,11,1,70.9024,0.2468,0.0507
276404,17998,137,5,271.6033,0.1398,0.11
8783,18551,246,7,27.9175,0.0209,0.1342
978042,18665,89,8,243.3161,0.1097,0.0683
775533,18744,131,7,442.7287,0.1822,0.1241
479121,18787,71,10,19.635,0.0173,0.1483
80997,18829,139,4,198.317,0.1831,0.1226
209264,18863,45,6,307.7236,0.0979,0.0646
132014,18993,212,6,255.6499,0.0723,0.1301
266096,19021,154,10,140.2275,0.0187,0.0598
464801,19074,118,8,234.2971,0.2095,0.1163
859449,19142,162,4,159.1024,0.2363,0.1322
751725,19274,210,2,306.1608,0.0908,0.1118
179034,19316,87,2,280.3373,0.2379,0.0983
935127,19444,122,6,400.8846,0.043,0.0551
