order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
79,2024-03-26T06:31:25,2024-03-26,802,139,Online,Credit Card,COUPONZA--,9.15,AUD
124,2024-03-26T22:56:50,2024-03-26,856,141,Online,PayPal,COUPONZ-00,10.68,AUD
250,2024-03-26T08:58:04,2024-03-26,812,134,Online,PayPal,COUPON0-0-,17.22,AUD
306,2024-03-26T06:40:21,2024-03-26,851,108,Retail,Credit Card,COUPON900Z,10.19,AUD
326,2024-03-26T17:11:26,2024-03-26,803,100,Online,PayPal,COUPON0A-Z,13.64,AUD
448,2024-03-26T13:18:58,2024-03-26,832,128,Retail,Afterpay,COUPONA900,2.34,AUD
698,2024-03-26T15:22:17,2024-03-26,878,80,Retail,PayPal,COUPONA9Z9,19.97,AUD
729,2024-03-26T11:33:30,2024-03-26,861,98,Online,PayPal,COUPON0-Z9,14.38,AUD
806,2024-03-26T14:01:50,2024-03-26,826,92,Retail,Afterpay,COUPONA9AA,7.02,AUD
823,2024-03-26T23:41:54,2024-03-26,850,121,Retail,Credit Card,COUPONAZ99,14.16,AUD
876,2024-03-26T20:28:58,2024-03-26,890,123,Retail,Credit Card,COUPON0ZA0,12.14,AUD
942,2024-03-26T21:01:25,2024-03-26,851,90,Online,PayPal,COUPON---A,2.3,AUD
1035,2024-03-26T02:00:59,2024-03-26,811,92,Online,PayPal,COUPON-A-0,1.48,AUD
1139,2024-03-26T12:43:26,2024-03-26,853,66,Online,Credit Card,COUPON-00-,19.62,AUD
1236,2024-03-26T19:38:17,2024-03-26,829,110,Retail,Afterpay,COUPONZ0AZ,13.37,AUD
1344,2024-03-26T23:21:00,2024-03-26,888,74,Retail,PayPal,COUPON09A0,0.63,AUD
1424,2024-03-26T19:04:26,2024-03-26,860,110,Online,PayPal,COUPONZAA9,17.02,AUD
1460,2024-03-26T11:54:13,2024-03-26,878,64,Online,PayPal,COUPON9-9Z,6.24,AUD
1486,2024-03-26T18:02:36,2024-03-26,833,78,Online,Afterpay,COUPONAZ-A,4.1,AUD
