order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
92,2024-03-19T19:33:40,2024-03-19,829,67,Retail,Credit Card,COUPON-9-A,13.68,AUD
195,2024-03-19T06:13:22,2024-03-19,885,150,Retail,Afterpay,COUPON0AA0,15.35,AUD
272,2024-03-19T16:48:06,2024-03-19,812,75,Online,Credit Card,COUPON-AA-,13.09,AUD
439,2024-03-19T14:52:21,2024-03-19,853,63,Online,Afterpay,COUPON90Z-,8.61,AUD
494,2024-03-19T10:29:50,2024-03-19,872,94,Online,Credit Card,COUPONAA9-,5.03,AUD
550,2024-03-19T02:37:39,2024-03-19,842,70,Online,Afterpay,COUPONAZZ0,6.09,AUD
613,2024-03-19T12:07:16,2024-03-19,898,67,Retail,Afterpay,COUPONA9ZZ,15.22,AUD
636,2024-03-19T10:45:59,2024-03-19,897,96,Retail,Credit Card,COUPON9AA9,13.55,AUD
680,2024-03-19T13:20:56,2024-03-19,820,71,Online,PayPal,COUPON9099,18.9,AUD
793,2024-03-19T09:15:44,2024-03-19,894,55,Retail,Afterpay,COUPONZZ-Z,8.69,AUD
802,2024-03-19T23:17:21,2024-03-19,856,124,Online,Afterpay,COUPONZ9ZA,6.55,AUD
813,2024-03-19T09:55:32,2024-03-19,888,87,Online,Afterpay,COUPONZZ9-,4.79,AUD
839,2024-03-19T19:59:22,2024-03-19,839,135,Retail,PayPal,COUPON0099,6.4,AUD
895,2024-03-19T00:15:57,2024-03-19,810,85,Retail,Credit Card,COUPONZ00-,0.94,AUD
1242,2024-03-19T03:14:28,2024-03-19,894,51,Online,Credit Card,COUPONZ--0,10.55,AUD
1384,2024-03-19T20:37:29,2024-03-19,822,90,Retail,PayPal,COUPONA9ZZ,10.53,AUD
1474,2024-03-19T09:21:52,2024-03-19,871,86,Online,Afterpay,COUPONZ9--,7.18,AUD
1654,2024-03-19T08:50:08,2024-03-19,874,115,Retail,PayPal,COUPON--9-,13.32,AUD
1772,2024-03-19T05:38:38,2024-03-19,823,143,Retail,Afterpay,COUPON9-A9,19.03,AUD
1863,2024-03-19T22:06:44,2024-03-19,891,147,Online,PayPal,COUPON0-99,19.31,AUD
2087,2024-03-19T22:19:29,2024-03-19,816,66,Online,Afterpay,COUPONZ0Z-,13.89,AUD
2236,2024-03-19T09:50:52,2024-03-19,876,95,Online,Afterpay,COUPONZA--,18.64,AUD
2394,2024-03-19T23:37:40,2024-03-19,810,145,Retail,PayPal,COUPON0Z-9,12.37,AUD
2632,2024-03-19T06:56:42,2024-03-19,885,67,Online,Credit Card,COUPONZA-0,6.67,AUD
2684,2024-03-19T15:33:22,2024-03-19,885,148,Retail,Afterpay,COUPONZAZZ,12.98,AUD
2754,2024-03-19T12:22:43,2024-03-19,831,124,Online,Afterpay,COUPONA0A9,15.64,AUD
2800,2024-03-19T17:42:47,2024-03-19,879,104,Online,Afterpay,COUPONA-0Z,7.36,AUD
3009,2024-03-19T14:49:47,2024-03-19,872,71,Online,Credit Card,COUPONZ--9,6.92,AUD
3434,2024-03-19T13:10:56,2024-03-19,849,93,Online,Credit Card,COUPONZ9Z-,13.31,AUD
3459,2024-03-19T16:31:31,2024-03-19,887,75,Online,Afterpay,COUPON-0-A,2.61,AUD
3753,2024-03-19T15:32:34,2024-03-19,837,71,Online,Afterpay,COUPON09A-,9.21,AUD
3768,2024-03-19T18:04:08,2024-03-19,871,117,Retail,Credit Card,COUPON0-00,13.14,AUD
3843,2024-03-19T14:29:10,2024-03-19,889,64,Online,Afterpay,COUPON-A90,12.27,AUD
3847,2024-03-19T10:52:59,2024-03-19,808,59,Retail,PayPal,COUPON99ZA,18.96,AUD
3945,2024-03-19T09:46:16,2024-03-19,842,147,Retail,PayPal,COUPONA-Z0,10.21,AUD
4188,2024-03-19T21:27:32,2024-03-19,813,87,Online,Afterpay,COUPONA-A0,19.09,AUD
4319,2024-03-19T01:28:51,2024-03-19,845,117,Retail,Afterpay,COUPONA--Z,18.72,AUD
4591,2024-03-19T22:11:08,2024-03-19,888,76,Retail,PayPal,COUPONZ-AA,3.28,AUD
4672,2024-03-19T14:50:00,2024-03-19,892,114,Retail,Afterpay,COUPONZ9Z0,7.95,AUD
4822,2024-03-19T13:50:28,2024-03-19,842,67,Online,PayPal,COUPONA-9-,4.11,AUD
4880,2024-03-19T17:05:50,2024-03-19,900,87,Retail,Afterpay,COUPON-99-,0.2,AUD
4985,2024-03-19T21:11:06,2024-03-19,865,105,Online,PayPal,COUPON-AA9,14.05,AUD
4986,2024-03-19T16:26:15,2024-03-19,851,125,Online,Credit Card,COUPONZ-0Z,15.71,AUD
5027,2024-03-19T03:22:41,2024-03-19,802,64,Online,Credit Card,COUPON-A9-,3.41,AUD
5041,2024-03-19T22:51:45,2024-03-19,877,61,Retail,Afterpay,COUPON99--,12.34,AUD
5159,2024-03-19T03:52:04,2024-03-19,804,65,Online,PayPal,COUPON0-9A,6.4,AUD
5192,2024-03-19T00:56:18,2024-03-19,885,64,Online,PayPal,COUPON0ZA9,15.9,AUD
5367,2024-03-19T00:44:07,2024-03-19,865,74,Online,PayPal,COUPONA909,19.84,AUD
5375,2024-03-19T12:15:19,2024-03-19,880,73,Retail,PayPal,COUPON--99,11.08,AUD
5513,2024-03-19T01:32:35,2024-03-19,842,140,Retail,Credit Card,COUPON9Z99,17.33,AUD
5550,2024-03-19T06:16:19,2024-03-19,880,128,Online,Credit Card,COUPON-9-Z,3.73,AUD
5564,2024-03-19T12:42:51,2024-03-19,853,92,Online,Afterpay,COUPON9-0A,5.54,AUD
5797,2024-03-19T09:13:55,2024-03-19,862,55,Online,Credit Card,COUPONA9-0,17.44,AUD
5852,2024-03-19T19:06:19,2024-03-19,812,60,Online,Afterpay,COUPON9--Z,7.76,AUD
5870,2024-03-19T10:03:57,2024-03-19,899,73,Online,Credit Card,COUPON-A-0,19.31,AUD
6038,2024-03-19T09:01:08,2024-03-19,810,121,Retail,PayPal,COUPON-9A9,9.66,AUD
6278,2024-03-19T21:25:02,2024-03-19,871,113,Retail,PayPal,COUPONZZ0-,10.59,AUD
6372,2024-03-19T19:22:25,2024-03-19,830,66,Online,Credit Card,COUPON9A-9,18.01,AUD
6431,2024-03-19T07:09:39,2024-03-19,802,94,Retail,Afterpay,COUPON9ZA-,15.06,AUD
6594,2024-03-19T09:27:12,2024-03-19,883,149,Online,Credit Card,COUPON09A-,5.09,AUD
6602,2024-03-19T00:30:54,2024-03-19,823,96,Online,PayPal,COUPONA-9A,6.72,AUD
6712,2024-03-19T05:25:01,2024-03-19,827,107,Retail,Credit Card,COUPONZ-AZ,2.67,AUD
6748,2024-03-19T00:50:49,2024-03-19,892,94,Online,Afterpay,COUPON9A--,7.49,AUD
6778,2024-03-19T21:22:07,2024-03-19,888,60,Online,Credit Card,COUPONA--Z,16.98,AUD
6841,2024-03-19T06:53:41,2024-03-19,843,53,Online,PayPal,COUPON90Z-,12.15,AUD
6897,2024-03-19T16:06:23,2024-03-19,807,61,Retail,Credit Card,COUPON9-AZ,12.72,AUD
7020,2024-03-19T17:16:23,2024-03-19,872,110,Online,Afterpay,COUPON9Z9Z,6.27,AUD
7033,2024-03-19T08:17:00,2024-03-19,844,80,Online,PayPal,COUPONA-0-,2.43,AUD
7157,2024-03-19T00:57:40,2024-03-19,806,52,Online,PayPal,COUPONA--9,13.46,AUD
7543,2024-03-19T17:57:32,2024-03-19,815,113,Online,Credit Card,COUPONA-9-,10.76,AUD
7636,2024-03-19T16:56:24,2024-03-19,897,150,Retail,Credit Card,COUPONZ000,2.13,AUD
7716,2024-03-19T07:34:57,2024-03-19,878,61,Retail,Afterpay,COUPONA0-0,8.53,AUD
7785,2024-03-19T15:47:47,2024-03-19,883,90,Online,Afterpay,COUPON--A9,10.43,AUD
7798,2024-03-19T16:21:31,2024-03-19,886,86,Retail,Credit Card,COUPON09AZ,2.41,AUD
7940,2024-03-19T05:53:32,2024-03-19,862,57,Online,Credit Card,COUPON-9Z-,4.64,AUD
8144,2024-03-19T02:24:48,2024-03-19,815,144,Online,PayPal,COUPONA--0,7.78,AUD
8169,2024-03-19T11:38:09,2024-03-19,854,70,Retail,Afterpay,COUPONAZ-Z,9.13,AUD
8171,2024-03-19T06:59:39,2024-03-19,842,93,Retail,Credit Card,COUPONA099,18.51,AUD
8224,2024-03-19T01:53:11,2024-03-19,850,113,Retail,PayPal,COUPON-A9-,5.13,AUD
8291,2024-03-19T14:31:56,2024-03-19,805,65,Retail,PayPal,COUPON9---,6.3,AUD
8457,2024-03-19T19:21:54,2024-03-19,830,149,Online,Afterpay,COUPONAZ00,18.18,AUD
8499,2024-03-19T10:34:16,2024-03-19,818,124,Retail,Afterpay,COUPONA-Z0,12.44,AUD
8500,2024-03-19T18:09:35,2024-03-19,887,136,Retail,Afterpay,COUPON-Z--,2.85,AUD
8657,2024-03-19T07:49:47,2024-03-19,841,99,Online,PayPal,COUPON-AZ9,8.66,AUD
8677,2024-03-19T11:38:21,2024-03-19,842,145,Retail,Credit Card,COUPON9Z-9,4.21,AUD
8695,2024-03-19T16:39:17,2024-03-19,866,69,Retail,PayPal,COUPONZA-9,12.46,AUD
