sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-04-01T07:32:29,14,SHELF-909Z,13.31,27.51,3343
2025-04-01T22:32:14,14,SHELF-90A0,11.89,77.11,3170
2025-04-01T09:18:45,14,SHELF--AZ-,6.16,35.14,3162
2025-04-01T19:49:17,14,SHELF-90A0,17.01,56.21,3039
2025-04-01T15:31:41,14,SHELF--A9Z,34.59,48.37,3810
2025-04-01T23:53:47,14,SHELF--Z00,39.75,58.3,3741
2025-04-01T07:42:24,14,SHELF--AA0,39.2,29.63,3439
2025-04-01T14:09:25,14,SHELF-Z-00,23.93,67.07,3834
2025-04-01T21:34:19,14,SHELF--A9-,30.64,29.46,3450
2025-04-01T07:35:49,14,SHELF----9,31.65,78.16,4035
2025-04-01T10:24:57,14,SHELF-A99A,3.25,53.3,3456
2025-04-01T07:22:58,14,SHELF----9,36.67,37.03,4015
2025-04-01T21:26:04,14,SHELF-9-0Z,3.05,36.44,3496
2025-04-01T12:28:08,14,SHELF--0-9,30.81,28.17,3541
2025-04-01T02:38:57,14,SHELF--AZ-,8.92,35.03,3104
2025-04-01T20:46:51,14,SHELF--99-,7.58,37.3,3380
2025-04-01T23:28:06,14,SHELF-A-ZZ,15.33,74.97,3694
