sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-02-18T05:46:29,43,SHELF-0090,4.18,55.44,3337
2025-02-07T16:36:50,43,SHELF-0--0,25.69,35.81,3606
2025-02-20T00:01:21,43,SHELF--A--,4.42,73.62,3076
2025-02-15T14:33:31,43,SHELF-A-ZA,8.09,28.25,3545
2025-02-26T13:06:25,43,SHELF-Z99Z,20.58,79.76,3429
2025-02-12T18:17:35,43,SHELF---9-,18.18,51.23,4116
2025-02-13T19:13:23,43,SHELF-0A0-,14.41,31.63,3520
2025-02-10T01:21:45,43,SHELF---99,23.57,68.98,3808
2025-02-12T19:34:25,43,SHELF-0-ZZ,7.29,47.38,3810
2025-02-19T08:22:53,43,SHELF-Z00-,32.66,77.34,3851
2025-02-16T06:40:33,43,SHELF-A---,30.59,70.23,3486
2025-02-20T04:18:31,43,SHELF--9-9,33.46,64.56,3299
2025-02-16T23:29:27,43,SHELF---A-,4.22,42.83,3318
2025-02-13T11:15:17,43,SHELF-Z0--,12.04,50.11,3639
2025-02-17T21:01:40,43,SHELF-0-ZZ,26.66,39.3,3946
2025-02-15T19:21:55,43,SHELF--0--,27.56,65.16,3121
2025-02-27T18:47:22,43,SHELF-Z-9Z,24.79,37.69,3892
2025-02-20T05:45:45,43,SHELF--A99,1.09,47.37,3436
2025-02-27T20:50:09,43,SHELF-0-9-,7.91,20.67,4197
2025-02-01T06:26:52,43,SHELF-00Z0,4.94,66.02,3030
2025-02-08T16:39:03,43,SHELF-00--,38.36,50.75,3879
2025-02-27T17:22:53,43,SHELF-Z-0-,35.09,66.01,3663
2025-02-04T02:29:12,43,SHELF-0Z-A,24.77,29.73,3021
2025-02-23T04:58:56,43,SHELF-0A0-,18.04,71.32,4162
2025-02-27T04:24:00,43,SHELF--0--,15.72,34.77,3407
2025-02-18T20:27:04,43,SHELF-A-9Z,21.12,67.63,3285
2025-02-05T07:40:03,43,SHELF-A9AA,9.85,53.0,3914
2025-02-13T06:34:34,43,SHELF-0-9-,14.47,79.51,3069
2025-02-24T13:23:48,43,SHELF-A9-Z,1.65,72.2,3164
2025-02-11T23:37:01,43,SHELF--A--,2.69,38.22,3175
2025-02-05T08:35:30,43,SHELF--9--,15.14,49.79,3523
2025-02-05T17:14:00,43,SHELF--ZZ-,33.06,63.67,3680
2025-02-12T21:20:49,43,SHELF--0ZZ,30.43,70.63,3547
2025-02-04T11:20:36,43,SHELF-A--0,30.39,46.79,3415
2025-02-25T04:40:39,43,SHELF-00-0,3.15,41.14,3545
2025-02-09T04:39:16,43,SHELF-Z99Z,24.96,47.68,3460
2025-02-16T10:41:23,43,SHELF---A-,30.63,45.46,4118
2025-02-20T21:29:10,43,SHELF--00-,4.29,24.8,3690
2025-02-19T01:07:48,43,SHELF--0--,21.01,61.37,3185
2025-02-05T22:31:45,43,SHELF--9-A,18.77,47.59,3945
2025-02-09T21:17:33,43,SHELF-----,26.82,71.97,3122
2025-02-01T08:51:35,43,SHELF--9-0,36.84,25.06,3181
2025-02-19T11:18:43,43,SHELF-----,33.18,58.21,3536
2025-02-06T06:06:26,43,SHELF--9-A,0.01,44.7,3075
2025-02-23T12:15:18,43,SHELF-ZZA9,21.68,74.6,3096
