sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-04-01T09:12:46,26,SHELF-ZA--,10.97,23.43,4171
2025-04-01T18:02:17,26,SHELF-9-ZZ,18.04,31.24,3888
2025-04-01T04:23:54,26,SHELF-AA-Z,36.28,48.47,3684
2025-04-01T18:08:45,26,SHELF-0AAZ,25.86,61.2,4028
2025-04-01T06:36:54,26,SHELF--A0-,20.6,36.5,3033
2025-04-01T11:50:27,26,SHELF---AZ,28.17,23.28,3941
2025-04-01T14:53:40,26,SHELF-9090,9.95,51.89,3665
2025-04-01T02:36:37,26,SHELF-Z-99,33.9,23.74,3234
2025-04-01T21:52:56,26,SHELF--AA-,1.86,75.97,3539
2025-04-01T06:30:15,26,SHELF---09,14.31,36.41,4008
2025-04-01T07:43:14,26,SHELF-90ZA,19.97,62.0,3939
2025-04-01T03:08:59,26,SHELF--Z-0,31.46,54.49,3989
2025-04-01T09:56:58,26,SHELF--Z9-,19.96,23.63,3618
2025-04-01T09:12:08,26,SHELF-A99A,15.64,31.75,3306
2025-04-01T14:41:57,26,SHELF---0A,35.17,23.23,3339
2025-04-01T06:34:44,26,SHELF-9--Z,33.4,59.92,3297
2025-04-01T00:10:13,26,SHELF-Z0Z-,11.45,27.88,3801
