order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
240243,47,1195,7,164.3585,0.21,0.0582
757284,74,1622,10,387.0228,0.173,0.0805
56273,107,9161,5,449.0824,0.0322,0.1396
878536,120,7566,6,437.1109,0.0624,0.0863
143842,144,8545,2,323.9739,0.2257,0.1139
470837,257,5892,3,417.2442,0.0134,0.1348
940092,276,9341,7,145.8794,0.1918,0.0971
858785,319,8,9,137.7695,0.0727,0.0561
508118,673,27,1,192.6028,0.1037,0.1003
684800,716,125,10,446.9071,0.218,0.0768
302601,829,83,7,343.8652,0.1663,0.0654
436281,900,191,6,410.831,0.1621,0.0745
806070,997,195,8,96.4755,0.0474,0.0955
716445,1047,112,5,82.3704,0.0874,0.0636
482815,1392,183,10,120.1462,0.0047,0.1408
408855,1549,40,10,208.5707,0.0476,0.1414
898225,1582,55,6,357.1386,0.2024,0.0946
181657,1714,149,5,271.7592,0.241,0.136
985509,1726,96,2,409.3886,0.2147,0.1208
581201,1881,202,2,366.4218,0.1552,0.1486
327892,1893,238,7,178.489,0.2225,0.0801
21335,1999,144,6,22.2603,0.0662,0.0577
468014,2011,216,2,45.3931,0.0305,0.0552
878736,2055,242,4,152.7369,0.2395,0.1155
163036,2125,2,5,34.4412,0.0375,0.1167
398179,2194,164,5,485.6614,0.0774,0.1221
636873,2199,39,2,286.6041,0.1231,0.0899
471061,2226,30,9,222.9315,0.0353,0.0815
330414,2291,102,8,70.998,0.0833,0.0836
508629,2310,69,10,340.1213,0.1298,0.1083
508629,2470,153,8,153.802,0.1335,0.0963
329272,2652,171,4,187.8318,0.2277,0.0655
497879,2889,43,1,152.3467,0.0668,0.108
385890,2891,182,10,47.7456,0.1022,0.1157
60726,3220,58,8,99.6257,0.2136,0.0656
816746,3342,198,7,449.0299,0.0591,0.0973
831906,3550,80,1,393.6189,0.1947,0.133
704425,3677,187,5,332.2471,0.0913,0.1186
898214,3721,125,2,228.5049,0.1253,0.0755
713158,3729,223,5,491.3715,0.2202,0.1495
778432,3827,89,4,394.5192,0.1887,0.0621
793579,4135,118,2,227.4904,0.1647,0.0942
80643,4163,31,5,226.1246,0.0913,0.0974
997363,4303,76,5,87.5359,0.1502,0.0956
473932,4317,145,6,80.639,0.1675,0.0665
153127,4530,44,9,355.209,0.0025,0.0988
901566,4692,214,3,321.8324,0.2121,0.063
541520,4720,229,10,62.8808,0.0609,0.0992
706726,4785,2,10,313.3821,0.0008,0.1205
102192,5061,133,9,327.839,0.2033,0.0951
508106,5200,63,6,295.4742,0.0899,0.139
143842,5249,197,5,35.4104,0.2057,0.1122
694180,5363,209,5,350.5038,0.2188,0.1366
187177,5485,128,1,80.9491,0.1775,0.0531
962969,5546,91,10,131.0088,0.095,0.0603
850435,5600,200,8,288.8954,0.1127,0.1299
88043,5603,163,2,342.2921,0.118,0.0708
48700,5807,47,9,366.9491,0.1468,0.1187
418203,5809,33,2,283.5993,0.2162,0.0509
399773,5883,170,9,345.055,0.2477,0.138
124181,5966,16,10,363.8198,0.148,0.139
519561,5982,145,7,326.8495,0.1061,0.0787
