sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-03-11T05:07:33,26,SHELF-0AA-,38.37,74.12,3591
2025-03-26T07:39:15,26,SHELF-090Z,2.7,69.4,3147
2025-03-21T00:15:42,26,SHELF-990-,25.74,64.89,3012
2025-03-02T05:38:49,26,SHELF-----,8.24,50.81,4016
2025-03-31T08:03:21,26,SHELF-Z-AZ,18.94,21.08,3933
2025-03-09T13:32:49,26,SHELF-A---,21.44,32.63,3410
2025-03-25T16:23:55,26,SHELF-A--0,9.03,50.57,3584
2025-03-02T08:48:52,26,SHELF--9-A,0.38,42.05,3331
2025-03-28T18:44:33,26,SHELF-9-9A,14.58,20.8,3605
2025-03-13T20:08:31,26,SHELF--A99,18.41,56.33,3710
2025-03-17T13:19:40,26,SHELF-9-Z-,16.86,73.66,4119
2025-03-26T00:49:55,26,SHELF-Z-A-,39.28,20.34,3908
2025-03-30T16:03:08,26,SHELF-0Z-A,10.99,72.2,3903
2025-03-08T16:06:54,26,SHELF--9Z0,34.5,56.8,3003
2025-03-28T17:59:47,26,SHELF-9---,35.03,71.64,3528
2025-03-24T14:06:47,26,SHELF-0AA-,24.06,51.3,3271
2025-03-14T07:38:49,26,SHELF----A,17.26,27.11,3785
2025-03-07T16:09:48,26,SHELF--0ZZ,34.65,79.45,3961
2025-03-09T02:14:46,26,SHELF--A--,35.57,41.29,3530
2025-03-13T06:39:30,26,SHELF--0-9,18.91,51.69,3504
2025-03-14T17:26:44,26,SHELF--ZA0,5.53,48.85,4097
2025-03-20T02:43:25,26,SHELF-Z-AZ,11.62,79.05,4009
2025-03-19T08:16:00,26,SHELF--0--,7.47,24.76,3737
2025-03-08T08:35:43,26,SHELF-Z09-,34.19,32.22,3623
2025-03-13T14:18:36,26,SHELF-90--,10.16,77.32,3700
2025-03-31T04:08:40,26,SHELF-9-Z-,37.68,34.3,3124
2025-03-10T23:46:23,26,SHELF-A00Z,25.44,38.59,4107
2025-03-03T21:16:11,26,SHELF-Z09-,26.6,29.59,4038
2025-03-20T14:03:06,26,SHELF-00-0,8.83,65.56,3737
2025-03-16T02:01:59,26,SHELF-0-9-,34.82,48.2,3067
2025-03-26T04:28:34,26,SHELF-A--9,8.55,76.88,4087
2025-03-18T02:22:03,26,SHELF-99Z-,39.27,23.48,3860
2025-03-28T22:39:24,26,SHELF-9A-A,4.94,79.7,3619
2025-03-31T01:55:57,26,SHELF-00-A,15.28,29.17,3895
2025-03-31T19:41:16,26,SHELF--0-Z,10.23,59.65,3307
2025-03-21T13:50:30,26,SHELF-ZZZ-,19.58,27.64,3581
2025-03-10T00:33:47,26,SHELF--9Z0,4.51,66.7,3009
2025-03-29T17:28:20,26,SHELF-A-9Z,33.48,70.38,3738
2025-03-04T21:58:53,26,SHELF-A-9Z,16.04,22.99,3162
2025-03-01T12:22:35,26,SHELF-9-9A,26.41,76.97,4121
2025-03-23T13:41:20,26,SHELF--0--,34.09,28.24,3836
2025-03-05T07:59:51,26,SHELF-99Z-,37.35,57.66,3080
2025-03-06T19:35:22,26,SHELF-00--,33.04,39.2,3835
2025-03-28T15:10:07,26,SHELF-ZA9-,5.16,68.25,3633
2025-03-15T15:31:31,26,SHELF-Z0--,16.08,58.11,3355
2025-03-30T13:04:18,26,SHELF--0-9,26.57,57.45,3798
2025-03-08T09:05:41,26,SHELF-0--0,35.88,47.28,3061
2025-03-20T18:51:44,26,SHELF-A-9A,33.43,34.82,4017
2025-03-29T11:48:09,26,SHELF-A00Z,20.44,28.19,3652
2025-03-12T13:11:11,26,SHELF-A-0-,13.79,68.97,3913
2025-03-31T08:33:32,26,SHELF--9Z-,30.88,20.94,3522
2025-03-03T08:50:18,26,SHELF-99-Z,37.86,58.07,3557
2025-03-31T20:48:19,26,SHELF-A90-,28.26,32.21,3971
2025-03-18T00:46:44,26,SHELF--0-9,36.92,31.02,3331
2025-03-24T13:14:50,26,SHELF-00-0,16.8,33.8,3412
2025-03-16T22:41:48,26,SHELF--0--,1.12,48.7,3647
2025-03-08T03:07:22,26,SHELF-99-Z,14.16,43.06,3255
2025-03-13T09:55:04,26,SHELF-AZ9Z,11.06,57.84,3340
2025-03-09T18:21:05,26,SHELF-A--0,39.95,56.04,3846
2025-03-02T03:01:37,26,SHELF-90ZA,39.43,21.85,4179
2025-03-21T10:35:53,26,SHELF-0--A,15.13,32.14,3716
2025-03-11T00:59:41,26,SHELF---99,38.01,61.76,4065
2025-03-15T14:27:23,26,SHELF-A--0,33.81,49.72,4060
2025-03-20T15:37:22,26,SHELF-A--0,11.91,45.8,4113
2025-03-30T17:12:25,26,SHELF--9Z-,15.56,36.95,4187
2025-03-11T16:20:27,26,SHELF-----,24.35,60.41,3632
2025-03-05T14:50:37,26,SHELF-----,29.46,42.01,3487
2025-03-19T12:07:01,26,SHELF-Z-90,1.59,29.14,3062
2025-03-13T09:16:22,26,SHELF-0-ZZ,13.37,71.84,4112
2025-03-15T00:44:18,26,SHELF--AZ-,22.86,55.6,3862
2025-03-07T23:14:54,26,SHELF-A-A9,6.63,38.64,3616
2025-03-05T22:51:51,26,SHELF-A00Z,23.85,59.81,4171
2025-03-27T04:01:51,26,SHELF-9A-Z,2.66,76.31,3415
2025-03-28T10:05:59,26,SHELF-Z-90,11.68,59.1,3974
2025-03-02T14:00:37,26,SHELF-00Z0,31.32,79.91,3875
2025-03-24T16:30:41,26,SHELF-A9A-,5.18,29.14,3119
2025-03-22T13:48:18,26,SHELF-00--,9.27,73.07,3371
2025-03-13T16:37:52,26,SHELF--9--,36.14,34.44,3503
2025-03-27T19:28:26,26,SHELF-00-0,32.95,79.84,3430
2025-03-11T04:19:55,26,SHELF-Z-0-,4.8,34.66,3520
2025-03-29T00:29:03,26,SHELF--9AA,38.2,76.13,3085
2025-03-28T04:45:46,26,SHELF--A99,30.36,41.14,3430
2025-03-22T05:43:32,26,SHELF--0-9,20.06,57.36,3458
2025-03-22T12:47:11,26,SHELF-----,12.72,50.41,3401
2025-03-04T02:56:51,26,SHELF-0Z-A,14.95,27.2,3245
2025-03-27T23:21:38,26,SHELF--9-0,9.95,67.25,3763
2025-03-22T18:20:40,26,SHELF-Z-90,12.8,67.28,3458
2025-03-26T21:43:55,26,SHELF-AZ9Z,3.05,50.11,3271
2025-03-06T05:02:08,26,SHELF--9AA,38.04,33.42,3174
2025-03-13T11:10:23,26,SHELF--9Z-,3.78,57.81,3274
2025-03-18T12:02:42,26,SHELF-9ZZZ,8.67,36.44,3142
2025-03-06T09:31:09,26,SHELF-99Z-,24.71,38.01,3753
2025-03-19T02:05:46,26,SHELF-A---,26.03,78.74,3738
2025-03-01T07:08:29,26,SHELF--0--,2.66,28.55,3803
2025-03-22T22:54:50,26,SHELF-A-0-,23.33,22.08,3079
2025-03-17T19:29:12,26,SHELF--0--,13.69,74.98,3309
2025-03-25T14:22:41,26,SHELF-90ZA,18.5,73.37,4026
2025-03-14T07:04:25,26,SHELF-Z00-,11.96,36.59,4162
2025-03-19T20:33:40,26,SHELF---00,33.68,59.01,3333
2025-03-08T23:31:35,26,SHELF-A99-,35.89,48.49,3841
2025-03-19T02:58:12,26,SHELF-A99-,11.06,63.06,3981
2025-03-15T17:32:03,26,SHELF-A00Z,10.08,65.85,3894
2025-03-25T02:35:35,26,SHELF---99,27.2,20.76,3564
2025-03-31T05:47:10,26,SHELF---9-,30.45,43.42,3482
2025-03-31T23:22:02,26,SHELF-Z-A-,17.02,36.34,3076
2025-03-24T15:15:04,26,SHELF-A-9Z,12.85,21.08,4100
2025-03-07T02:54:07,26,SHELF-9-9A,31.74,65.7,3695
2025-03-18T08:55:23,26,SHELF-0--A,4.67,66.02,3554
2025-03-30T00:35:14,26,SHELF-A---,23.4,72.7,3625
2025-03-12T15:03:43,26,SHELF-9A9A,37.21,45.15,3893
2025-03-28T00:45:45,26,SHELF-99Z-,18.56,41.21,4047
2025-03-25T13:53:28,26,SHELF--00-,36.52,35.38,3929
