sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-03-10T10:38:00,6,SHELF-A-ZA,17.66,26.95,3593
2025-03-23T18:37:05,6,SHELF-A9Z0,33.1,72.95,3879
2025-03-28T14:32:47,6,SHELF-0-ZZ,14.85,29.05,4144
2025-03-16T00:19:02,6,SHELF-0090,8.67,34.96,3529
2025-03-28T12:47:09,6,SHELF-99-Z,34.32,42.35,3876
2025-03-23T04:00:22,6,SHELF-Z09-,6.57,26.13,3515
2025-03-24T15:19:42,6,SHELF-00Z0,21.82,78.85,3290
2025-03-14T19:34:48,6,SHELF--9-0,35.96,51.97,3769
2025-03-26T19:58:30,6,SHELF-A-9A,39.38,31.91,3716
2025-03-30T02:17:57,6,SHELF-00--,2.02,78.28,4046
2025-03-18T23:23:08,6,SHELF-0-ZZ,16.09,63.61,3522
2025-03-04T22:01:09,6,SHELF-A---,7.98,35.25,3968
2025-03-10T17:53:08,6,SHELF-A9-Z,3.15,26.24,3822
2025-03-19T12:02:57,6,SHELF---99,24.57,60.05,3242
2025-03-05T04:33:44,6,SHELF-Z09-,33.51,60.94,3651
2025-03-27T22:38:27,6,SHELF-0A0-,18.15,37.94,4019
2025-03-26T20:53:51,6,SHELF-----,13.07,76.86,4178
2025-03-20T11:26:05,6,SHELF-0090,24.56,57.16,3813
2025-03-22T05:27:41,6,SHELF-A9Z0,30.63,63.28,4153
2025-03-07T14:46:05,6,SHELF-A9Z0,16.09,38.43,4106
2025-03-24T21:11:04,6,SHELF-A---,27.1,26.71,3284
2025-03-12T18:42:54,6,SHELF---00,35.04,30.98,3593
2025-03-17T12:55:57,6,SHELF-A---,37.67,79.3,3082
2025-03-07T14:54:19,6,SHELF----A,19.32,70.27,3147
2025-03-02T04:51:36,6,SHELF-99-Z,7.46,28.97,3318
2025-03-07T06:17:45,6,SHELF-A9-Z,14.49,41.47,3955
2025-03-10T22:00:07,6,SHELF-A90-,35.81,54.2,3907
