order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
157,2024-01-28T14:08:10,2024-01-28,866,101,Retail,Credit Card,COUPON-A0A,6.61,AUD
233,2024-01-28T04:54:17,2024-01-28,878,90,Retail,PayPal,COUPON-9-0,4.37,AUD
326,2024-01-28T04:24:34,2024-01-28,829,125,Retail,Credit Card,COUPONAZZ-,10.0,AUD
373,2024-01-28T01:53:13,2024-01-28,844,144,Online,Afterpay,COUPON0909,9.67,AUD
435,2024-01-28T05:53:17,2024-01-28,865,64,Online,PayPal,COUPONA9-A,2.83,AUD
464,2024-01-28T23:00:16,2024-01-28,887,140,Retail,PayPal,COUPON0A--,8.13,AUD
505,2024-01-28T09:14:16,2024-01-28,838,137,Online,PayPal,COUPONZ-0-,4.23,AUD
781,2024-01-28T11:09:44,2024-01-28,886,54,Retail,PayPal,COUPON0-A9,16.82,AUD
819,2024-01-28T16:02:57,2024-01-28,837,55,Retail,Afterpay,COUPONA-0-,17.02,AUD
849,2024-01-28T02:13:01,2024-01-28,816,149,Retail,PayPal,COUPON-99-,4.41,AUD
881,2024-01-28T16:47:32,2024-01-28,807,53,Online,PayPal,COUPONAZ-9,2.16,AUD
903,2024-01-28T20:03:14,2024-01-28,829,70,Online,PayPal,COUPON-0-9,5.57,AUD
1003,2024-01-28T04:16:44,2024-01-28,820,71,Retail,Credit Card,COUPONZ-Z-,4.58,AUD
1042,2024-01-28T20:45:09,2024-01-28,814,66,Online,Credit Card,COUPONZZ9-,9.84,AUD
1096,2024-01-28T11:31:28,2024-01-28,864,74,Online,Credit Card,COUPON90A0,6.24,AUD
1149,2024-01-28T07:10:28,2024-01-28,855,100,Retail,PayPal,COUPONZ--A,14.62,AUD
1201,2024-01-28T23:16:06,2024-01-28,899,57,Retail,PayPal,COUPON--A0,15.96,AUD
1231,2024-01-28T18:05:05,2024-01-28,808,96,Online,PayPal,COUPONA-ZA,9.53,AUD
1355,2024-01-28T07:05:53,2024-01-28,846,108,Online,Credit Card,COUPON9ZZZ,5.67,AUD
1496,2024-01-28T16:59:21,2024-01-28,862,71,Online,Credit Card,COUPONZA0Z,1.19,AUD
1610,2024-01-28T17:39:19,2024-01-28,837,76,Online,Afterpay,COUPONZZ-0,17.72,AUD
1645,2024-01-28T20:28:37,2024-01-28,827,101,Online,PayPal,COUPONZZZ-,9.74,AUD
1769,2024-01-28T21:31:31,2024-01-28,883,135,Retail,PayPal,COUPONZ9Z0,9.7,AUD
1786,2024-01-28T20:53:49,2024-01-28,837,74,Retail,Afterpay,COUPON909Z,13.51,AUD
1942,2024-01-28T13:51:16,2024-01-28,802,117,Online,Credit Card,COUPON-9--,7.34,AUD
1987,2024-01-28T22:14:42,2024-01-28,895,101,Retail,Afterpay,COUPONAA--,12.61,AUD
2359,2024-01-28T12:12:05,2024-01-28,835,130,Online,Afterpay,COUPON00-9,7.04,AUD
2415,2024-01-28T18:50:02,2024-01-28,855,64,Online,Credit Card,COUPON0Z9A,8.29,AUD
2481,2024-01-28T13:17:27,2024-01-28,812,71,Online,Afterpay,COUPON---0,5.25,AUD
2541,2024-01-28T15:59:14,2024-01-28,813,52,Online,Credit Card,COUPONZ-9-,14.48,AUD
2571,2024-01-28T02:31:01,2024-01-28,845,81,Retail,Afterpay,COUPON-AAZ,5.47,AUD
2662,2024-01-28T01:12:05,2024-01-28,846,77,Online,Afterpay,COUPON-9A0,9.72,AUD
2702,2024-01-28T12:12:08,2024-01-28,868,57,Online,Afterpay,COUPON-9-A,7.48,AUD
2706,2024-01-28T23:06:16,2024-01-28,890,146,Retail,PayPal,COUPON9Z0A,13.92,AUD
2806,2024-01-28T04:08:27,2024-01-28,890,60,Online,Afterpay,COUPON9-Z-,5.96,AUD
2944,2024-01-28T12:36:04,2024-01-28,803,123,Online,Credit Card,COUPONAZ-9,13.37,AUD
2991,2024-01-28T18:09:37,2024-01-28,837,124,Retail,PayPal,COUPON--Z9,7.08,AUD
3264,2024-01-28T17:29:16,2024-01-28,895,111,Online,Credit Card,COUPONZ---,0.56,AUD
3374,2024-01-28T05:24:26,2024-01-28,831,112,Online,Credit Card,COUPON--99,5.11,AUD
3394,2024-01-28T21:05:15,2024-01-28,881,133,Retail,Afterpay,COUPON---9,1.7,AUD
3525,2024-01-28T07:07:31,2024-01-28,805,127,Online,Afterpay,COUPON9---,9.53,AUD
3681,2024-01-28T19:53:26,2024-01-28,858,76,Retail,Credit Card,COUPON09-A,0.9,AUD
3703,2024-01-28T15:50:04,2024-01-28,802,144,Online,PayPal,COUPON-Z99,10.68,AUD
3773,2024-01-28T10:17:41,2024-01-28,895,92,Retail,Credit Card,COUPON0-9A,4.1,AUD
3853,2024-01-28T07:46:04,2024-01-28,872,65,Retail,PayPal,COUPON----,2.97,AUD
3930,2024-01-28T06:19:13,2024-01-28,834,113,Retail,Credit Card,COUPONZ9--,18.06,AUD
4210,2024-01-28T18:28:07,2024-01-28,833,146,Online,Credit Card,COUPON--A0,17.37,AUD
4330,2024-01-28T03:32:47,2024-01-28,839,74,Online,Afterpay,COUPONZ-A9,17.45,AUD
4411,2024-01-28T19:39:31,2024-01-28,804,53,Online,Afterpay,COUPON---9,8.5,AUD
4430,2024-01-28T19:50:10,2024-01-28,837,144,Retail,Credit Card,COUPON-A-A,4.35,AUD
