order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
91,2024-02-20T07:10:26,2024-02-20,801,138,Online,Credit Card,COUPON-0-0,6.89,AUD
105,2024-02-20T14:04:40,2024-02-20,894,127,Retail,Afterpay,COUPONZ-A0,7.65,AUD
367,2024-02-20T16:15:02,2024-02-20,810,140,Retail,Credit Card,COUPONZ90-,2.0,AUD
465,2024-02-20T01:31:00,2024-02-20,807,130,Retail,Afterpay,COUPONA0-Z,10.67,AUD
688,2024-02-20T19:36:51,2024-02-20,843,84,Online,Afterpay,COUPON0-99,18.03,AUD
702,2024-02-20T11:49:40,2024-02-20,822,74,Online,Afterpay,COUPON-99-,18.34,AUD
713,2024-02-20T21:45:23,2024-02-20,848,103,Online,Afterpay,COUPON0ZA9,15.54,AUD
744,2024-02-20T01:43:10,2024-02-20,831,134,Retail,Credit Card,COUPON-9-Z,5.44,AUD
812,2024-02-20T16:11:01,2024-02-20,869,91,Retail,Afterpay,COUPON---0,0.82,AUD
875,2024-02-20T17:23:32,2024-02-20,883,116,Online,PayPal,COUPON-0A0,5.77,AUD
1112,2024-02-20T19:45:39,2024-02-20,866,52,Online,Credit Card,COUPON900Z,1.49,AUD
1256,2024-02-20T22:08:45,2024-02-20,882,72,Online,PayPal,COUPONZ-ZZ,18.61,AUD
1715,2024-02-20T22:05:59,2024-02-20,852,59,Retail,Afterpay,COUPON-990,2.57,AUD
1744,2024-02-20T09:08:52,2024-02-20,893,127,Online,Credit Card,COUPONZ9Z0,11.81,AUD
1889,2024-02-20T15:00:41,2024-02-20,878,148,Online,PayPal,COUPON-90Z,16.65,AUD
1956,2024-02-20T06:16:12,2024-02-20,899,71,Retail,Afterpay,COUPON0-99,7.09,AUD
2002,2024-02-20T04:26:33,2024-02-20,841,118,Online,PayPal,COUPON9---,18.88,AUD
2094,2024-02-20T20:19:44,2024-02-20,892,110,Online,Afterpay,COUPON9-9-,9.75,AUD
2213,2024-02-20T23:48:47,2024-02-20,848,94,Online,PayPal,COUPONZZ00,7.57,AUD
2281,2024-02-20T23:34:29,2024-02-20,821,135,Retail,Credit Card,COUPON-Z9-,13.47,AUD
2344,2024-02-20T00:36:29,2024-02-20,850,122,Retail,Credit Card,COUPONZA-0,5.37,AUD
