order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
539810,30,2891,7,69.8976,0.2358,0.0869
823514,101,1352,1,209.8979,0.1815,0.1337
871671,113,263,8,239.2055,0.1965,0.1001
210404,117,5497,10,189.3834,0.1058,0.1416
185189,200,3503,2,76.8812,0.0917,0.1157
550918,231,5468,5,370.2301,0.0451,0.1358
939154,247,7869,3,393.099,0.1655,0.0949
524690,273,9449,5,400.0448,0.1355,0.1066
401171,343,186,3,28.7608,0.2399,0.1221
121657,364,159,7,334.2007,0.1918,0.1114
791483,380,3,1,117.2725,0.1312,0.0995
880018,423,64,2,373.3466,0.2245,0.1124
367743,474,17,7,89.8949,0.0322,0.0777
943002,505,156,3,43.4659,0.1335,0.0555
296960,525,35,5,156.3545,0.0789,0.1068
590150,675,31,3,273.9565,0.0534,0.1095
814161,877,83,2,20.7482,0.1308,0.0771
835792,1254,67,9,467.3863,0.1367,0.1249
77183,1664,229,8,376.3374,0.1395,0.0793
734571,1715,182,1,371.1802,0.2006,0.0924
299223,1857,130,2,93.3564,0.2441,0.1231
151376,1873,42,8,288.8043,0.0561,0.0879
751290,1936,30,8,105.3217,0.1803,0.1026
23103,2060,152,3,330.2235,0.1989,0.0886
439472,2220,126,7,49.381,0.0282,0.1033
865550,2308,102,1,112.5687,0.1987,0.066
468129,2387,33,2,368.7319,0.0707,0.1136
261964,2618,160,7,223.5265,0.0822,0.147
304815,2660,31,4,199.6224,0.0712,0.0641
629302,2735,44,7,235.483,0.1468,0.1057
863082,2947,7,2,217.1874,0.032,0.12
722730,2952,44,6,177.6572,0.1669,0.1294
754387,2958,215,8,142.139,0.1541,0.1033
679811,3023,128,9,144.9932,0.0927,0.0546
544444,3049,238,7,475.1832,0.0823,0.0925
629066,3068,123,6,121.3896,0.1196,0.1286
273982,3301,75,2,294.472,0.2345,0.0557
559553,3334,51,8,432.6138,0.0855,0.0914
878566,3680,174,3,204.2639,0.1703,0.1055
321371,3682,86,3,306.1141,0.0921,0.0559
916763,3694,23,10,138.0229,0.0562,0.0769
287716,3720,117,8,104.0766,0.1575,0.1058
296720,4084,196,2,23.8173,0.2114,0.0952
508801,4110,173,5,31.7374,0.0207,0.1445
542770,4232,178,2,454.1759,0.2178,0.1088
122101,4318,147,10,464.6547,0.0993,0.1392
922119,4514,12,6,406.5527,0.1212,0.1159
