order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
44,2024-01-23T05:55:27,2024-01-23,819,128,Retail,PayPal,COUPON-AA0,6.69,AUD
86,2024-01-23T20:04:06,2024-01-23,828,129,Online,PayPal,COUPON-99-,10.73,AUD
173,2024-01-23T21:46:44,2024-01-23,841,145,Online,Credit Card,COUPON---0,9.88,AUD
238,2024-01-23T05:13:23,2024-01-23,810,107,Online,Afterpay,COUPON--99,11.68,AUD
343,2024-01-23T02:05:41,2024-01-23,889,93,Retail,PayPal,COUPONZZAA,15.55,AUD
347,2024-01-23T23:25:40,2024-01-23,819,112,Retail,Credit Card,COUPONZA09,2.13,AUD
672,2024-01-23T17:26:22,2024-01-23,897,100,Online,PayPal,COUPONZ-Z9,11.85,AUD
733,2024-01-23T07:50:21,2024-01-23,836,80,Online,Afterpay,COUPON-A-Z,18.4,AUD
805,2024-01-23T13:42:14,2024-01-23,839,116,Online,Credit Card,COUPON-Z9-,12.58,AUD
826,2024-01-23T05:39:50,2024-01-23,809,83,Retail,Credit Card,COUPON-A-0,7.09,AUD
973,2024-01-23T05:33:12,2024-01-23,838,148,Online,PayPal,COUPON-9A-,18.67,AUD
1071,2024-01-23T22:10:42,2024-01-23,829,98,Online,Afterpay,COUPONZ999,6.57,AUD
1203,2024-01-23T17:43:53,2024-01-23,874,93,Retail,Afterpay,COUPONZZA9,13.22,AUD
1410,2024-01-23T14:24:57,2024-01-23,888,84,Online,PayPal,COUPON9Z9Z,15.0,AUD
1455,2024-01-23T11:04:08,2024-01-23,876,73,Online,Credit Card,COUPON9A9-,1.71,AUD
1463,2024-01-23T14:18:39,2024-01-23,862,61,Online,Afterpay,COUPON--ZA,4.85,AUD
1466,2024-01-23T10:38:07,2024-01-23,889,57,Online,Credit Card,COUPONA9Z-,4.82,AUD
1610,2024-01-23T21:29:36,2024-01-23,872,69,Online,Credit Card,COUPONZ--9,0.32,AUD
1663,2024-01-23T21:21:31,2024-01-23,877,115,Retail,PayPal,COUPON0Z-9,3.47,AUD
1727,2024-01-23T18:27:49,2024-01-23,810,134,Online,Credit Card,COUPON-ZZ-,3.17,AUD
1873,2024-01-23T00:34:32,2024-01-23,898,146,Retail,Afterpay,COUPONZ999,5.71,AUD
1878,2024-01-23T08:21:41,2024-01-23,881,93,Online,Afterpay,COUPON-0Z-,1.03,AUD
1962,2024-01-23T17:18:08,2024-01-23,886,104,Retail,Credit Card,COUPON99Z0,14.1,AUD
2086,2024-01-23T15:44:08,2024-01-23,874,142,Retail,Credit Card,COUPONZ-AZ,15.16,AUD
2120,2024-01-23T20:08:33,2024-01-23,898,80,Online,PayPal,COUPON-AAZ,11.72,AUD
2123,2024-01-23T06:00:49,2024-01-23,844,147,Online,PayPal,COUPON-0-A,15.95,AUD
2195,2024-01-23T09:17:51,2024-01-23,892,135,Retail,Credit Card,COUPON0Z-A,2.6,AUD
2223,2024-01-23T16:16:28,2024-01-23,833,115,Retail,Credit Card,COUPONAA--,18.78,AUD
2234,2024-01-23T10:22:18,2024-01-23,801,55,Retail,Credit Card,COUPONAZA9,1.17,AUD
2250,2024-01-23T05:27:45,2024-01-23,884,150,Retail,Credit Card,COUPON00-Z,19.69,AUD
2432,2024-01-23T16:36:26,2024-01-23,856,56,Online,PayPal,COUPON---Z,10.72,AUD
3039,2024-01-23T02:19:57,2024-01-23,846,59,Retail,PayPal,COUPON0Z0A,3.91,AUD
3045,2024-01-23T15:23:26,2024-01-23,869,89,Retail,Credit Card,COUPON-909,3.91,AUD
3188,2024-01-23T02:39:47,2024-01-23,810,66,Online,Afterpay,COUPONAA9A,9.43,AUD
3241,2024-01-23T02:52:04,2024-01-23,832,64,Online,Afterpay,COUPON0ZAA,11.65,AUD
3266,2024-01-23T12:36:27,2024-01-23,892,51,Retail,Credit Card,COUPON-ZA-,14.12,AUD
3268,2024-01-23T18:53:26,2024-01-23,897,138,Online,Afterpay,COUPON0--Z,4.75,AUD
3383,2024-01-23T18:16:52,2024-01-23,894,89,Online,PayPal,COUPONA-0-,15.09,AUD
3405,2024-01-23T08:09:53,2024-01-23,803,67,Retail,Credit Card,COUPON-900,12.81,AUD
3419,2024-01-23T14:09:17,2024-01-23,822,72,Online,Afterpay,COUPON9--A,6.49,AUD
3667,2024-01-23T17:42:10,2024-01-23,836,73,Retail,Credit Card,COUPON99AA,1.94,AUD
3895,2024-01-23T13:48:47,2024-01-23,815,66,Retail,PayPal,COUPONAZA-,4.69,AUD
3923,2024-01-23T08:28:55,2024-01-23,898,97,Online,Afterpay,COUPON--9-,1.27,AUD
3998,2024-01-23T10:10:31,2024-01-23,837,104,Online,PayPal,COUPON-Z9-,5.47,AUD
4114,2024-01-23T03:32:56,2024-01-23,807,125,Online,PayPal,COUPON-AZZ,4.67,AUD
4343,2024-01-23T06:59:49,2024-01-23,893,137,Retail,Credit Card,COUPON0-0-,0.18,AUD
4677,2024-01-23T23:17:48,2024-01-23,824,119,Retail,Afterpay,COUPON09A-,12.7,AUD
