sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-04-01T18:27:06,33,SHELF-999A,16.14,66.83,4073
2025-04-01T19:07:00,33,SHELF-0A9-,15.62,23.77,3310
2025-04-01T01:22:32,33,SHELF--AA-,23.96,64.97,3277
2025-04-01T13:41:25,33,SHELF--99Z,5.89,39.55,4060
2025-04-01T04:23:05,33,SHELF--Z9-,9.98,51.15,3103
2025-04-01T15:09:57,33,SHELF-999A,37.63,62.76,4150
2025-04-01T02:37:21,33,SHELF-9-00,2.74,78.16,4023
2025-04-01T11:56:38,33,SHELF-A-9-,32.87,42.59,3626
2025-04-01T14:33:01,33,SHELF-0A-A,21.07,52.07,3724
2025-04-01T15:27:35,33,SHELF---9Z,3.45,57.67,3707
2025-04-01T13:20:11,33,SHELF-0A9-,10.29,45.19,3220
2025-04-01T06:25:15,33,SHELF-9Z09,38.57,54.81,3241
2025-04-01T13:42:54,33,SHELF-A0Z-,36.38,56.68,3431
2025-04-01T21:18:02,33,SHELF--AA0,0.26,53.24,4153
2025-04-01T20:08:23,33,SHELF--A-A,6.83,46.57,3324
2025-04-01T23:32:15,33,SHELF-9--9,19.92,50.35,3959
2025-04-01T06:14:14,33,SHELF-A-9Z,30.1,34.46,3945
2025-04-01T10:06:22,33,SHELF-A0Z-,35.96,57.5,3771
2025-04-01T22:28:18,33,SHELF--A-0,30.69,34.43,4129
2025-04-01T10:07:04,33,SHELF-90A0,8.19,62.04,3260
2025-04-01T23:01:34,33,SHELF-9-Z-,3.43,23.93,3577
2025-04-01T00:22:21,33,SHELF-90-0,26.48,39.03,3673
2025-04-01T16:48:41,33,SHELF-9-00,29.87,34.33,4156
2025-04-01T23:44:50,33,SHELF-AA-Z,10.3,75.71,3196
2025-04-01T18:18:55,33,SHELF-A-ZZ,39.82,49.8,3017
2025-04-01T14:45:29,33,SHELF--Z0Z,21.53,79.21,3095
2025-04-01T02:10:09,33,SHELF-9A9A,30.92,41.29,3159
2025-04-01T17:45:47,33,SHELF-A9-A,19.12,54.4,3558
2025-04-01T09:04:59,33,SHELF----9,22.51,35.63,3981
2025-04-01T23:35:08,33,SHELF--AA0,17.7,63.39,3068
2025-04-01T23:22:08,33,SHELF----9,17.53,52.69,3547
2025-04-01T07:47:26,33,SHELF-A-0-,0.41,66.8,3933
2025-04-01T11:21:35,33,SHELF-9--0,39.6,38.47,3918
2025-04-01T00:34:37,33,SHELF-A0Z-,10.37,62.28,3747
