sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-03-27T19:48:34,50,SHELF-A9-Z,15.4,33.26,3762
2025-03-22T17:30:35,50,SHELF-Z-9Z,15.72,79.82,4051
2025-03-13T15:19:53,50,SHELF-A9AA,4.59,43.22,3237
2025-03-24T16:06:16,50,SHELF-ZZA9,8.4,41.32,3203
2025-03-19T01:31:02,50,SHELF--9--,8.53,77.43,3162
2025-03-27T13:02:11,50,SHELF---A-,29.72,56.98,3925
2025-03-15T11:32:24,50,SHELF--0--,14.37,47.56,3929
2025-03-24T16:33:10,50,SHELF-00--,31.42,48.63,3138
2025-03-02T07:50:53,50,SHELF-ZA9-,13.58,69.09,3007
2025-03-06T15:02:47,50,SHELF-9A-A,19.4,65.69,3042
2025-03-30T01:55:24,50,SHELF--A--,31.04,29.08,3684
2025-03-03T17:44:07,50,SHELF-Z-A-,27.94,51.92,3096
2025-03-01T04:59:48,50,SHELF--0AZ,3.9,68.31,3427
2025-03-29T09:12:50,50,SHELF--9-9,36.59,29.28,3825
2025-03-13T14:57:39,50,SHELF-Z-90,23.03,39.67,3539
2025-03-19T11:41:37,50,SHELF-0A0-,18.78,37.92,3321
2025-03-22T13:26:24,50,SHELF-Z990,36.4,67.75,4122
2025-03-24T05:07:04,50,SHELF-A--0,29.26,52.65,4179
2025-03-06T23:41:32,50,SHELF-ZZA9,5.38,73.17,4146
2025-03-05T11:25:47,50,SHELF-A-9Z,23.55,66.35,3255
2025-03-09T01:30:38,50,SHELF-0090,31.92,41.89,3666
2025-03-11T05:19:26,50,SHELF-99-Z,14.81,22.96,4092
2025-03-27T15:14:58,50,SHELF--9Z-,16.38,60.62,4089
2025-03-09T19:16:08,50,SHELF-99--,1.69,36.69,3654
2025-03-29T18:08:31,50,SHELF-A---,21.31,37.56,3516
2025-03-15T02:00:29,50,SHELF-0Z-A,19.42,66.65,3519
2025-03-31T06:39:50,50,SHELF-A9AA,24.77,58.75,4123
2025-03-01T20:38:17,50,SHELF-ZZA9,2.23,60.82,3985
2025-03-11T11:30:04,50,SHELF--9Z0,30.5,55.85,3110
2025-03-29T03:05:23,50,SHELF-A90-,25.65,65.23,3227
2025-03-29T17:36:18,50,SHELF-A9A-,20.56,20.41,3765
2025-03-26T08:36:45,50,SHELF-00-A,20.57,48.78,3017
2025-03-20T10:41:04,50,SHELF-9-Z-,7.48,25.55,3424
2025-03-22T09:14:36,50,SHELF--00-,29.83,57.7,3931
2025-03-21T12:52:24,50,SHELF-A90-,16.34,46.58,3031
2025-03-09T22:13:21,50,SHELF-00--,9.14,55.05,3677
2025-03-20T09:21:01,50,SHELF-A-9Z,13.98,63.33,3637
2025-03-04T00:11:29,50,SHELF---99,0.71,58.71,3793
2025-03-20T10:25:57,50,SHELF-9--9,6.7,34.41,3033
2025-03-15T07:14:35,50,SHELF-----,16.92,26.51,3317
2025-03-01T07:22:57,50,SHELF-A---,38.78,71.96,4134
2025-03-17T00:03:10,50,SHELF-90--,38.43,25.78,3875
2025-03-11T15:20:53,50,SHELF-9A-Z,23.99,39.71,3535
2025-03-18T04:38:53,50,SHELF--9-A,12.31,66.4,3966
2025-03-05T08:51:10,50,SHELF-Z0--,0.24,70.9,3948
2025-03-30T16:30:43,50,SHELF-A9-Z,11.29,38.72,3048
2025-03-09T16:52:38,50,SHELF--0AZ,16.06,24.94,3421
2025-03-12T06:55:07,50,SHELF--9--,20.01,43.21,3489
2025-03-06T06:00:50,50,SHELF-A---,32.26,60.24,3846
2025-03-04T09:31:35,50,SHELF--A--,37.37,47.14,3570
2025-03-09T22:27:51,50,SHELF-90ZA,26.87,50.9,3593
2025-03-13T03:52:30,50,SHELF-9A-Z,32.34,36.28,3641
2025-03-05T13:45:49,50,SHELF-A-9A,3.97,62.99,3553
2025-03-05T06:26:13,50,SHELF--9Z0,36.19,61.45,3148
2025-03-27T19:58:05,50,SHELF-99-Z,29.02,38.67,3544
2025-03-05T00:10:33,50,SHELF--0--,9.91,74.81,3810
2025-03-29T13:20:54,50,SHELF--9AA,12.23,74.41,3573
2025-03-04T18:53:36,50,SHELF--9AA,2.26,22.6,3803
2025-03-15T01:49:08,50,SHELF-A-0-,22.16,69.59,3529
2025-03-23T10:25:33,50,SHELF--0-9,32.64,67.37,3913
2025-03-14T04:52:39,50,SHELF-----,0.21,55.22,4147
2025-03-11T22:20:20,50,SHELF-ZZA9,37.71,38.17,3216
2025-03-02T06:42:11,50,SHELF-A9AA,7.7,32.23,3002
2025-03-03T09:00:33,50,SHELF-ZZA9,28.33,66.47,3885
2025-03-14T18:23:45,50,SHELF-A--0,25.01,38.78,3063
2025-03-24T07:21:25,50,SHELF-A9Z0,25.19,65.46,3355
2025-03-05T12:43:56,50,SHELF-Z0--,38.78,73.12,3295
2025-03-19T23:58:16,50,SHELF-9-Z-,16.71,67.34,3983
2025-03-24T03:45:26,50,SHELF--A9A,28.78,31.35,3686
2025-03-11T10:18:49,50,SHELF--0--,36.12,59.88,3222
2025-03-22T23:41:08,50,SHELF-A--0,5.9,70.22,3990
