order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
47,2024-02-27T16:54:49,2024-02-27,897,52,Online,Credit Card,COUPON-00A,16.12,AUD
65,2024-02-27T08:19:18,2024-02-27,803,50,Online,Afterpay,COUPONZ99-,11.86,AUD
111,2024-02-27T01:41:19,2024-02-27,814,110,Online,Credit Card,COUPON9Z0-,18.74,AUD
166,2024-02-27T00:22:54,2024-02-27,837,107,Retail,Afterpay,COUPONA0-0,3.09,AUD
216,2024-02-27T22:44:37,2024-02-27,864,124,Retail,Credit Card,COUPON0-9-,19.61,AUD
234,2024-02-27T05:49:53,2024-02-27,876,140,Online,Afterpay,COUPON-0A-,2.95,AUD
330,2024-02-27T21:05:38,2024-02-27,879,68,Retail,Credit Card,COUPON--Z9,0.01,AUD
361,2024-02-27T19:59:07,2024-02-27,833,54,Retail,Credit Card,COUPON-0A-,19.24,AUD
510,2024-02-27T16:44:13,2024-02-27,832,53,Online,Credit Card,COUPON000-,9.52,AUD
599,2024-02-27T06:49:46,2024-02-27,865,52,Retail,Afterpay,COUPON-9-A,6.76,AUD
612,2024-02-27T08:42:47,2024-02-27,841,60,Online,PayPal,COUPON0-Z-,6.23,AUD
843,2024-02-27T01:18:39,2024-02-27,842,69,Online,Credit Card,COUPON-99-,4.85,AUD
920,2024-02-27T21:20:05,2024-02-27,834,113,Online,PayPal,COUPONAZA-,11.55,AUD
1004,2024-02-27T07:31:37,2024-02-27,887,65,Retail,PayPal,COUPON9--0,14.64,AUD
1062,2024-02-27T15:58:13,2024-02-27,899,92,Retail,PayPal,COUPON0090,8.94,AUD
1117,2024-02-27T04:01:44,2024-02-27,874,134,Online,Credit Card,COUPON990-,8.21,AUD
1343,2024-02-27T21:59:49,2024-02-27,803,89,Online,Afterpay,COUPONA--9,5.96,AUD
1387,2024-02-27T05:14:24,2024-02-27,866,72,Retail,Afterpay,COUPON9Z--,7.65,AUD
1472,2024-02-27T21:06:05,2024-02-27,896,119,Online,PayPal,COUPON0A--,7.21,AUD
1543,2024-02-27T10:59:49,2024-02-27,870,135,Online,Afterpay,COUPON-0A9,14.55,AUD
1548,2024-02-27T15:21:55,2024-02-27,899,83,Retail,Credit Card,COUPON9-99,10.11,AUD
1765,2024-02-27T19:20:16,2024-02-27,805,91,Online,Credit Card,COUPON-ZA-,5.48,AUD
1817,2024-02-27T06:26:01,2024-02-27,895,96,Online,Afterpay,COUPON--00,9.71,AUD
1896,2024-02-27T19:47:03,2024-02-27,894,113,Online,Credit Card,COUPON--Z9,7.22,AUD
1905,2024-02-27T02:42:39,2024-02-27,845,107,Online,Credit Card,COUPONZ-0A,13.32,AUD
1985,2024-02-27T15:20:15,2024-02-27,823,73,Online,Afterpay,COUPON-ZZA,0.56,AUD
2000,2024-02-27T14:27:38,2024-02-27,866,133,Online,Credit Card,COUPON0-0-,3.01,AUD
2067,2024-02-27T20:46:32,2024-02-27,895,75,Retail,Credit Card,COUPONZ-Z0,4.52,AUD
2109,2024-02-27T00:14:21,2024-02-27,850,118,Retail,PayPal,COUPON9Z00,10.52,AUD
2304,2024-02-27T07:01:21,2024-02-27,872,67,Online,Afterpay,COUPONA-9Z,0.54,AUD
