sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-01-05T03:52:27,45,SHELF-0-ZZ,4.08,79.5,3787
2025-01-13T20:44:42,45,SHELF--9Z-,16.31,22.63,3284
2025-01-19T22:30:48,45,SHELF-9ZZZ,15.05,56.55,3256
2025-01-07T23:51:54,45,SHELF-A9A-,38.14,56.94,3080
2025-01-27T06:03:19,45,SHELF-99Z-,36.82,38.5,3781
2025-01-23T21:51:20,45,SHELF--0--,16.45,56.85,3056
2025-01-13T07:28:31,45,SHELF-9-9A,19.63,61.02,3536
2025-01-10T20:55:39,45,SHELF-9A9A,32.5,75.64,3990
2025-01-21T11:14:51,45,SHELF-00-0,12.61,52.33,3399
2025-01-02T10:21:12,45,SHELF-----,16.06,68.59,3822
2025-01-12T23:17:25,45,SHELF-00--,23.1,53.75,3591
2025-01-19T11:35:04,45,SHELF--A--,0.73,38.25,3377
2025-01-31T12:58:48,45,SHELF--ZA0,18.6,69.47,3337
2025-01-27T06:44:00,45,SHELF-0Z-A,25.3,26.17,3118
2025-01-10T18:10:07,45,SHELF-9A-Z,34.49,56.88,3699
2025-01-23T07:16:56,45,SHELF---A-,32.79,62.87,3475
2025-01-04T19:30:27,45,SHELF--0--,5.19,78.4,3324
2025-01-03T07:54:56,45,SHELF-----,18.67,65.64,3912
2025-01-03T15:29:33,45,SHELF-A09A,4.85,65.6,3265
2025-01-19T12:21:00,45,SHELF-A9A-,30.99,67.23,3117
2025-01-18T08:29:34,45,SHELF-Z-A-,11.54,52.24,3264
2025-01-23T04:13:29,45,SHELF-A---,30.64,26.84,3147
2025-01-22T12:18:34,45,SHELF---A-,2.82,43.89,3388
2025-01-27T06:25:52,45,SHELF-A9-Z,14.3,71.99,3675
2025-01-26T00:36:57,45,SHELF-Z-0-,39.16,79.95,3169
2025-01-28T22:16:46,45,SHELF-0--A,22.69,31.62,3107
2025-01-30T06:35:13,45,SHELF---99,12.36,70.46,3171
2025-01-15T19:01:41,45,SHELF--9Z0,17.27,33.62,4100
2025-01-12T12:09:35,45,SHELF--A--,11.29,47.62,3138
2025-01-08T22:15:30,45,SHELF-Z-A-,27.09,22.19,3082
2025-01-22T05:30:45,45,SHELF-Z09-,0.93,71.48,3232
2025-01-10T10:56:34,45,SHELF--0-9,14.1,53.06,3252
2025-01-22T07:37:31,45,SHELF--0--,35.87,76.46,3234
2025-01-14T05:43:00,45,SHELF-90--,37.34,77.73,3265
2025-01-13T00:15:35,45,SHELF-0--0,5.18,79.57,4181
2025-01-11T20:15:24,45,SHELF--9--,28.61,57.49,3794
2025-01-06T15:47:57,45,SHELF--AZ-,29.29,26.67,3913
2025-01-13T13:59:56,45,SHELF-0Z-A,15.88,23.78,4029
2025-01-31T14:57:27,45,SHELF-00--,15.15,44.0,3638
2025-01-17T08:09:13,45,SHELF--0AZ,34.54,66.57,4066
2025-01-08T22:11:30,45,SHELF-0A0-,29.16,54.83,3943
2025-01-31T03:34:26,45,SHELF--9Z-,0.18,54.24,3258
2025-01-25T11:12:12,45,SHELF-A--0,23.15,43.89,3482
2025-01-20T09:05:42,45,SHELF-0Z-A,37.54,23.66,3754
2025-01-07T23:28:46,45,SHELF-0090,8.47,53.06,4025
2025-01-16T19:00:12,45,SHELF-9---,34.74,52.49,3046
2025-01-09T01:16:38,45,SHELF-A90-,0.47,25.55,3931
2025-01-01T02:22:44,45,SHELF--0ZZ,7.2,55.34,3478
2025-01-21T11:56:12,45,SHELF--9-0,33.54,55.49,3812
2025-01-30T09:50:18,45,SHELF--0-9,22.27,52.61,3538
2025-01-28T16:19:41,45,SHELF----A,19.55,68.63,3467
2025-01-30T22:45:42,45,SHELF----Z,38.7,78.23,3512
2025-01-27T23:06:41,45,SHELF-90--,5.24,34.5,3453
2025-01-16T00:44:37,45,SHELF--9Z0,36.21,26.34,3701
2025-01-05T14:06:15,45,SHELF-99-Z,16.59,55.4,3027
2025-01-03T12:21:30,45,SHELF--0-Z,38.63,21.97,3795
2025-01-21T23:46:47,45,SHELF-----,22.68,21.81,3266
2025-01-08T18:50:04,45,SHELF-90--,31.71,61.35,3608
2025-01-19T02:36:39,45,SHELF-0Z-A,1.25,67.18,3867
2025-01-28T01:04:58,45,SHELF---00,23.34,71.55,3730
2025-01-25T07:29:57,45,SHELF-ZZZ-,25.65,32.02,3522
2025-01-24T15:37:22,45,SHELF-9A-A,3.28,40.29,4163
2025-01-16T06:57:30,45,SHELF---9-,24.78,61.88,3352
2025-01-14T03:51:31,45,SHELF-0-ZZ,35.38,47.4,4104
2025-01-07T02:02:20,45,SHELF--0-Z,17.61,31.93,3091
2025-01-13T03:59:35,45,SHELF-A-A9,13.92,27.0,3452
2025-01-21T06:47:04,45,SHELF--0--,17.72,43.85,4092
2025-01-03T13:51:19,45,SHELF-9A-A,14.84,60.98,3527
2025-01-25T08:27:39,45,SHELF--A--,38.98,44.5,3065
2025-01-15T22:22:08,45,SHELF----Z,7.3,49.27,3270
2025-01-17T07:19:39,45,SHELF--9-9,4.14,35.3,3379
2025-01-12T08:04:37,45,SHELF--9Z-,36.1,62.89,3498
2025-01-16T01:03:08,45,SHELF-90--,38.03,57.86,3043
2025-01-27T02:33:55,45,SHELF-A-ZA,21.07,57.9,3062
2025-01-04T19:57:11,45,SHELF-A--0,14.56,44.94,3698
2025-01-14T10:45:15,45,SHELF-9A9A,4.23,58.51,3245
2025-01-07T17:57:41,45,SHELF-9-Z-,32.62,22.87,3667
2025-01-07T16:18:41,45,SHELF-A-9Z,37.46,54.65,3569
2025-01-14T04:12:41,45,SHELF-00-A,11.56,61.77,3371
2025-01-01T18:01:43,45,SHELF--0-9,17.87,72.88,3599
2025-01-29T23:20:48,45,SHELF-A---,8.3,57.21,3614
2025-01-14T14:29:14,45,SHELF-9-Z-,38.84,37.54,3175
2025-01-19T15:20:33,45,SHELF-Z-0-,30.45,40.15,3933
2025-01-04T11:34:43,45,SHELF-99Z-,0.61,57.84,3560
2025-01-22T14:11:17,45,SHELF-99--,22.95,55.34,4126
2025-01-30T02:09:27,45,SHELF--9--,9.44,64.05,4024
2025-01-31T01:41:04,45,SHELF-A---,0.38,65.75,3975
