order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
53,2024-03-11T23:27:58,2024-03-11,838,95,Online,Credit Card,COUPON9-Z9,11.76,AUD
113,2024-03-11T06:19:47,2024-03-11,883,148,Retail,PayPal,COUPONA9Z-,16.66,AUD
180,2024-03-11T08:03:04,2024-03-11,815,53,Online,Credit Card,COUPON--0Z,14.33,AUD
222,2024-03-11T19:54:33,2024-03-11,812,69,Online,Afterpay,COUPON-09-,12.94,AUD
304,2024-03-11T05:23:29,2024-03-11,823,72,Retail,Afterpay,COUPON-0AZ,3.1,AUD
421,2024-03-11T15:48:22,2024-03-11,886,98,Online,Credit Card,COUPONAZA9,16.12,AUD
422,2024-03-11T12:44:47,2024-03-11,844,87,Retail,PayPal,COUPON9A0Z,19.09,AUD
442,2024-03-11T04:48:42,2024-03-11,857,72,Online,Credit Card,COUPON-ZA-,0.97,AUD
444,2024-03-11T07:10:19,2024-03-11,887,143,Online,Credit Card,COUPON-09A,17.63,AUD
529,2024-03-11T13:39:26,2024-03-11,842,96,Online,Afterpay,COUPONZ0A0,16.79,AUD
564,2024-03-11T01:46:38,2024-03-11,872,130,Retail,Afterpay,COUPON9A90,15.33,AUD
789,2024-03-11T20:31:27,2024-03-11,831,134,Online,Afterpay,COUPON90-9,1.86,AUD
1150,2024-03-11T04:14:39,2024-03-11,856,132,Retail,Afterpay,COUPON-Z09,1.98,AUD
1352,2024-03-11T20:07:44,2024-03-11,853,134,Online,PayPal,COUPON-Z-0,8.11,AUD
1533,2024-03-11T02:28:04,2024-03-11,830,116,Retail,Credit Card,COUPON0-A-,19.07,AUD
1619,2024-03-11T13:15:52,2024-03-11,836,54,Retail,PayPal,COUPONZ-A-,14.59,AUD
1629,2024-03-11T03:17:49,2024-03-11,891,125,Retail,Afterpay,COUPON--A9,9.21,AUD
1678,2024-03-11T03:23:02,2024-03-11,897,100,Retail,Afterpay,COUPONAZ-9,18.6,AUD
1693,2024-03-11T02:40:47,2024-03-11,876,140,Online,Credit Card,COUPON-0Z0,0.11,AUD
1747,2024-03-11T22:02:23,2024-03-11,802,79,Retail,PayPal,COUPON-ZA9,13.91,AUD
1828,2024-03-11T08:49:55,2024-03-11,807,83,Retail,PayPal,COUPON-9-0,0.3,AUD
