order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
599306,196,4094,5,379.8938,0.0802,0.0825
424166,252,8223,10,455.6078,0.071,0.1445
78094,308,143,6,361.0905,0.0497,0.1479
392294,498,113,3,357.0083,0.1036,0.091
493340,633,168,5,387.0762,0.0912,0.0833
749166,734,49,9,101.9857,0.2063,0.0674
927320,813,212,1,118.5841,0.0682,0.0616
249411,1090,211,3,269.4242,0.1421,0.0843
580443,1177,101,6,456.5958,0.0483,0.1345
175242,1199,140,7,358.8129,0.045,0.0508
729540,1282,233,7,137.149,0.143,0.1282
791840,1652,185,2,355.9353,0.1805,0.0605
493043,1705,68,7,498.0,0.0632,0.0969
530588,1870,171,6,400.1998,0.1568,0.095
846611,1934,25,2,188.3196,0.0224,0.0736
873901,2010,69,1,490.4175,0.0908,0.0598
82814,2119,153,8,148.9434,0.0126,0.1254
225277,2303,66,4,59.3184,0.099,0.1394
480254,2320,43,10,429.4318,0.1236,0.1298
769110,2476,135,1,497.1792,0.1518,0.0954
429400,2849,63,6,117.7017,0.142,0.1293
562194,2907,215,4,200.5936,0.036,0.067
639966,2974,215,3,407.0954,0.0474,0.0799
478289,2975,27,3,455.8457,0.0639,0.0693
495527,3003,163,6,44.7655,0.1897,0.0652
441824,3052,204,7,240.2518,0.2154,0.1229
147837,3064,206,5,476.809,0.201,0.0885
989103,3421,90,10,102.541,0.1689,0.0752
482654,3460,52,8,197.4185,0.2167,0.0906
824718,3697,235,8,203.1061,0.1031,0.0686
387977,3925,69,2,435.518,0.1308,0.1048
220985,4332,112,6,201.7886,0.0613,0.1467
58030,4596,63,10,147.5762,0.0522,0.1003
922818,4626,224,3,64.6254,0.1369,0.102
280042,4642,90,4,42.1816,0.0278,0.0875
804021,4656,52,3,345.38,0.1224,0.0657
693219,4677,110,10,438.66,0.1129,0.079
217148,4740,205,7,281.3175,0.1683,0.1093
993159,4896,228,10,238.2653,0.1808,0.1415
857295,4921,33,7,24.7377,0.2202,0.0614
391219,4933,199,6,348.0457,0.1796,0.0612
621003,4961,124,4,163.7749,0.0448,0.1275
232142,5022,50,6,455.762,0.1996,0.1174
942806,5138,81,7,58.4092,0.1631,0.1261
407331,5239,126,9,308.1522,0.1891,0.1408
175015,5240,124,8,338.4276,0.0168,0.146
440591,5291,182,6,67.5573,0.038,0.0652
276258,5350,8,5,185.1491,0.2154,0.1475
784018,5622,186,8,192.6493,0.1807,0.0582
649850,5659,99,8,402.1451,0.064,0.0971
686221,5702,176,10,194.7827,0.203,0.0547
136512,5938,70,4,210.864,0.2123,0.0639
807964,5989,226,10,499.4387,0.1127,0.0983
60063,6060,50,2,106.4919,0.0389,0.0506
340588,6095,237,6,435.6897,0.0851,0.0503
131553,6135,201,2,490.3416,0.2021,0.064
87421,6364,172,8,62.3597,0.1531,0.0857
680073,6428,88,9,29.4472,0.1974,0.1397
96370,6435,1,4,190.6106,0.1556,0.0849
57663,6719,39,2,74.0913,0.1302,0.083
881376,6863,170,7,369.1077,0.0097,0.1106
690519,6892,223,10,248.2738,0.1242,0.1361
818116,6937,198,8,70.0474,0.1876,0.1006
732144,7223,101,9,55.2099,0.0457,0.0687
368261,7276,201,10,380.4031,0.1005,0.1128
772624,7404,97,4,354.2155,0.041,0.0827
998916,7442,73,6,178.7265,0.2458,0.0553
570213,7543,138,10,453.6296,0.0725,0.1374
726972,7608,149,1,98.4833,0.0812,0.1419
386225,7767,45,4,59.2548,0.1252,0.1203
955440,7812,98,6,351.6772,0.0769,0.1404
99641,7858,104,3,298.0229,0.1526,0.1342
936221,7954,8,1,473.4343,0.1242,0.1017
523221,7994,129,1,9.2378,0.0763,0.0659
884305,8042,53,2,80.0293,0.0037,0.0851
853156,8267,153,5,254.178,0.1045,0.0775
869947,8302,181,4,249.5141,0.0517,0.1002
733125,8352,191,1,137.8487,0.1618,0.1304
535718,8398,25,3,492.2271,0.0447,0.0724
742631,8406,133,2,421.3883,0.0102,0.0856
344652,8428,46,5,245.5739,0.2225,0.1298
152273,8449,180,1,12.8261,0.117,0.0806
385320,8517,143,6,93.0443,0.1993,0.1409
16052,8533,222,6,217.0407,0.2116,0.1446
2470,8535,3,9,386.2643,0.0193,0.0965
766796,8577,228,4,138.3439,0.1955,0.0533
865425,8607,26,2,351.139,0.1608,0.0598
566077,8632,183,1,7.6189,0.001,0.0653
143583,8716,118,4,313.4115,0.0166,0.0765
858520,8941,212,4,313.1336,0.0758,0.1311
163467,8963,60,10,52.4491,0.0495,0.1427
941543,9187,54,6,356.3146,0.2376,0.1381
409227,9219,27,3,283.0258,0.0966,0.1244
830885,9453,95,1,401.511,0.0373,0.0669
214042,9697,66,10,451.9997,0.2077,0.1109
856522,9834,189,5,311.5906,0.0823,0.1009
576316,9931,215,9,50.9221,0.1062,0.0996
311358,9976,153,6,196.2659,0.0798,0.0666
197537,10061,87,4,412.4738,0.1648,0.1337
142981,10142,210,10,12.5612,0.2173,0.1003
67060,10148,235,7,18.5062,0.1043,0.0759
631579,10272,244,6,374.0971,0.078,0.123
728563,10282,230,8,486.1873,0.0035,0.1163
568706,10333,128,1,432.0663,0.1534,0.1402
730401,10364,235,2,277.9175,0.0382,0.111
736321,10412,158,4,312.3064,0.0815,0.1117
793298,10455,111,4,95.0919,0.1416,0.0837
916198,10513,128,4,6.5007,0.0017,0.0934
268844,10696,169,1,258.3188,0.1055,0.0765
988508,10788,41,1,304.8852,0.1538,0.133
789304,10810,125,3,177.5371,0.2233,0.0743
885646,10855,170,10,42.5033,0.0935,0.0956
867821,11045,115,9,162.2653,0.1822,0.0824
879532,11100,238,7,256.3501,0.2482,0.0677
133193,11133,15,2,349.0969,0.1495,0.0893
734936,11200,217,2,8.043,0.0567,0.0641
626548,11204,142,6,282.0852,0.0646,0.0828
372473,11279,25,8,360.2325,0.1794,0.0536
606335,11377,215,4,58.1049,0.0125,0.1479
937212,11433,139,9,191.8583,0.0967,0.0844
491672,11500,194,5,465.4356,0.0603,0.1295
648654,11666,131,9,336.9598,0.1833,0.0743
57768,11674,214,6,140.5567,0.0744,0.1167
272042,11712,20,5,0.0,0.0905,0.0617
90237,11713,198,6,180.1249,0.1886,0.0729
673190,11806,154,4,454.9551,0.2293,0.1141
966712,11822,179,6,164.2527,0.1332,0.0664
437672,11895,141,1,445.3321,0.1431,0.0918
798166,12004,211,3,75.7559,0.2396,0.0503
454783,12107,238,9,376.22,0.1989,0.0718
634996,12353,96,5,469.3971,0.1623,0.1278
897932,12508,51,6,395.2444,0.1774,0.0955
858748,12530,241,10,374.2317,0.1558,0.0505
934526,12785,221,7,396.694,0.1739,0.064
162902,13047,152,2,356.7137,0.2134,0.1039
996084,13135,25,5,484.7901,0.1835,0.0944
928471,13186,71,1,140.06,0.1224,0.1422
436903,13248,119,6,155.2454,0.0808,0.0948
879864,13693,126,7,304.8866,0.0741,0.0974
980908,13709,194,2,26.2335,0.0362,0.0864
469463,13839,46,6,60.4686,0.0107,0.053
448980,13981,54,5,376.1316,0.2361,0.057
383349,14140,187,9,35.0716,0.1032,0.1288
958929,14176,71,3,431.9462,0.0834,0.0782
260948,14321,167,1,236.0245,0.0522,0.1443
5604,14380,184,9,226.3808,0.134,0.1205
546344,14612,107,2,255.5262,0.2465,0.0565
600518,14803,177,6,499.6321,0.1679,0.0664
412006,14980,241,5,296.7987,0.0834,0.0737
877791,15030,133,10,153.4602,0.0493,0.1073
134039,15175,233,4,118.334,0.174,0.1231
313591,15177,100,4,139.2003,0.0422,0.059
344715,15198,9,8,470.6345,0.2209,0.113
26189,15289,28,5,92.343,0.0419,0.117
682845,15419,102,9,49.9586,0.1524,0.0693
290661,15443,23,1,59.0005,0.2431,0.1327
751328,15448,218,1,31.4192,0.063,0.0879
626083,15503,95,1,175.6177,0.0932,0.1499
582536,15537,199,8,15.269,0.0603,0.1495
71038,15650,185,7,498.1996,0.0688,0.1494
