order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
110,2024-02-27T20:37:41,2024-02-27,853,79,Retail,Afterpay,COUPONAA9-,15.41,AUD
114,2024-02-27T04:48:28,2024-02-27,874,106,Online,PayPal,COUPON--00,13.64,AUD
277,2024-02-27T17:16:28,2024-02-27,824,99,Online,Afterpay,COUPON99-0,0.45,AUD
351,2024-02-27T16:54:49,2024-02-27,898,53,Online,Credit Card,COUPON-00A,16.12,AUD
369,2024-02-27T08:19:18,2024-02-27,804,51,Online,Afterpay,COUPONZ99-,11.86,AUD
415,2024-02-27T01:41:19,2024-02-27,815,111,Online,Credit Card,COUPON9Z0-,18.74,AUD
470,2024-02-27T00:22:54,2024-02-27,838,108,Retail,Afterpay,COUPONA0-0,3.09,AUD
520,2024-02-27T22:44:37,2024-02-27,865,125,Retail,Credit Card,COUPON0-9-,19.61,AUD
538,2024-02-27T05:49:53,2024-02-27,877,141,Online,Afterpay,COUPON-0A-,2.95,AUD
634,2024-02-27T21:05:38,2024-02-27,880,69,Retail,Credit Card,COUPON--Z9,0.01,AUD
665,2024-02-27T19:59:07,2024-02-27,834,55,Retail,Credit Card,COUPON-0A-,19.24,AUD
814,2024-02-27T16:44:13,2024-02-27,833,54,Online,Credit Card,COUPON000-,9.52,AUD
903,2024-02-27T06:49:46,2024-02-27,866,53,Retail,Afterpay,COUPON-9-A,6.76,AUD
916,2024-02-27T08:42:47,2024-02-27,842,61,Online,PayPal,COUPON0-Z-,6.23,AUD
1147,2024-02-27T01:18:39,2024-02-27,843,70,Online,Credit Card,COUPON-99-,4.85,AUD
1224,2024-02-27T21:20:05,2024-02-27,835,114,Online,PayPal,COUPONAZA-,11.55,AUD
1308,2024-02-27T07:31:37,2024-02-27,888,66,Retail,PayPal,COUPON9--0,14.64,AUD
1366,2024-02-27T15:58:13,2024-02-27,900,93,Retail,PayPal,COUPON0090,8.94,AUD
1421,2024-02-27T04:01:44,2024-02-27,875,135,Online,Credit Card,COUPON990-,8.21,AUD
1647,2024-02-27T21:59:49,2024-02-27,804,90,Online,Afterpay,COUPONA--9,5.96,AUD
1691,2024-02-27T05:14:24,2024-02-27,867,73,Retail,Afterpay,COUPON9Z--,7.65,AUD
1776,2024-02-27T21:06:05,2024-02-27,897,120,Online,PayPal,COUPON0A--,7.21,AUD
1847,2024-02-27T10:59:49,2024-02-27,871,136,Online,Afterpay,COUPON-0A9,14.55,AUD
1852,2024-02-27T15:21:55,2024-02-27,900,84,Retail,Credit Card,COUPON9-99,10.11,AUD
2069,2024-02-27T19:20:16,2024-02-27,806,92,Online,Credit Card,COUPON-ZA-,5.48,AUD
2121,2024-02-27T06:26:01,2024-02-27,896,97,Online,Afterpay,COUPON--00,9.71,AUD
2200,2024-02-27T19:47:03,2024-02-27,895,114,Online,Credit Card,COUPON--Z9,7.22,AUD
2209,2024-02-27T02:42:39,2024-02-27,846,108,Online,Credit Card,COUPONZ-0A,13.32,AUD
2289,2024-02-27T15:20:15,2024-02-27,824,74,Online,Afterpay,COUPON-ZZA,0.56,AUD
