sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-01-30T22:38:13,24,SHELF-Z-A-,0.08,72.42,3008
2025-01-16T10:52:49,24,SHELF---00,2.61,37.55,3250
2025-01-31T19:44:25,24,SHELF-00--,24.84,40.14,4119
2025-01-13T12:17:45,24,SHELF-9-9A,6.58,73.49,3297
2025-01-25T18:33:06,24,SHELF-9-9A,13.47,20.64,3087
2025-01-09T08:56:58,24,SHELF-A00Z,7.72,49.82,4157
2025-01-20T06:23:56,24,SHELF-A00Z,23.24,41.49,3659
2025-01-27T01:44:55,24,SHELF-A9-Z,33.92,66.47,3544
2025-01-03T17:18:07,24,SHELF--9--,18.35,72.9,3758
2025-01-16T18:19:01,24,SHELF-A09A,11.6,76.18,3996
2025-01-08T11:43:47,24,SHELF-0A0-,38.91,45.15,3867
2025-01-11T09:47:11,24,SHELF--0--,1.97,64.34,3322
2025-01-05T18:28:29,24,SHELF-A-ZA,34.26,36.69,4144
2025-01-08T18:47:16,24,SHELF-00-A,10.32,78.79,3439
2025-01-22T01:18:14,24,SHELF-9--9,24.8,79.29,3013
2025-01-28T12:25:00,24,SHELF-0090,25.72,29.76,3033
2025-01-03T10:56:47,24,SHELF-Z09-,20.76,64.9,3767
2025-01-31T06:37:52,24,SHELF--00-,18.2,28.14,3316
2025-01-05T21:46:28,24,SHELF-A--0,12.19,55.86,3973
2025-01-01T11:16:33,24,SHELF-ZA9-,29.97,40.16,3588
2025-01-10T03:05:42,24,SHELF-9A-A,3.41,25.37,3446
2025-01-28T15:01:48,24,SHELF-99Z-,14.74,62.49,4128
2025-01-30T17:11:50,24,SHELF-AZ9Z,9.39,21.33,3953
2025-01-31T19:24:30,24,SHELF-Z-0-,11.15,32.94,3999
2025-01-31T06:33:28,24,SHELF-----,10.72,24.36,3721
2025-01-16T16:53:00,24,SHELF-Z-A-,38.27,64.22,3918
2025-01-26T04:41:42,24,SHELF-00--,30.76,22.98,3128
2025-01-23T00:14:58,24,SHELF-A9A-,2.82,20.82,3428
2025-01-16T12:44:21,24,SHELF-Z-A-,20.93,47.3,3535
2025-01-07T14:13:16,24,SHELF-Z99Z,37.06,54.53,4155
2025-01-30T14:20:33,24,SHELF-A--9,12.88,49.69,3425
2025-01-05T09:51:05,24,SHELF-00-0,13.57,74.31,3336
2025-01-31T06:15:47,24,SHELF---9-,27.97,50.27,4114
2025-01-23T18:45:37,24,SHELF-A---,26.68,75.11,3547
2025-01-05T03:47:46,24,SHELF-9-9A,12.54,28.29,3396
2025-01-06T10:22:42,24,SHELF---99,13.39,72.22,4191
2025-01-02T00:05:58,24,SHELF--9AA,32.71,23.7,3847
2025-01-17T12:27:59,24,SHELF--0ZZ,23.01,52.37,4133
2025-01-26T07:04:55,24,SHELF--ZZ-,11.91,57.7,3438
2025-01-09T14:39:40,24,SHELF-Z-0-,21.24,66.49,3087
2025-01-22T01:13:44,24,SHELF-Z-A-,39.95,33.67,3350
2025-01-18T18:23:33,24,SHELF--ZZ-,18.09,22.61,3055
2025-01-03T08:51:18,24,SHELF-A99-,5.17,64.99,3642
2025-01-26T11:07:13,24,SHELF--0AZ,39.12,45.25,3382
2025-01-11T04:33:25,24,SHELF-0A0-,7.73,44.05,3742
2025-01-12T09:30:37,24,SHELF-0-ZZ,9.9,55.42,3942
2025-01-25T15:25:49,24,SHELF-00--,11.47,43.01,4157
2025-01-23T21:43:18,24,SHELF-0AA-,26.62,34.86,3066
2025-01-22T19:08:27,24,SHELF--ZZ-,9.44,65.31,3567
2025-01-18T20:22:35,24,SHELF--9--,0.81,45.07,3070
2025-01-15T23:44:59,24,SHELF-9-Z-,19.1,27.72,3291
2025-01-31T00:46:35,24,SHELF-00-A,3.7,58.55,3454
2025-01-21T18:44:43,24,SHELF-0Z-A,3.97,36.32,4015
2025-01-28T15:27:37,24,SHELF--A--,37.02,56.79,4069
2025-01-12T21:49:25,24,SHELF-9-9A,1.03,31.08,3971
2025-01-09T21:30:00,24,SHELF-----,20.05,58.37,3528
2025-01-22T22:50:31,24,SHELF-A9A-,18.19,23.66,3953
2025-01-28T02:02:21,24,SHELF--0-9,1.84,36.99,3062
2025-01-27T14:44:37,24,SHELF-A-9A,21.02,52.07,3414
