sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-02-27T02:27:56,39,SHELF-090Z,24.22,50.17,3499
2025-02-18T04:58:32,39,SHELF-A99-,18.92,75.54,3728
2025-02-05T00:54:33,39,SHELF-90--,16.28,44.92,3317
2025-02-02T13:11:58,39,SHELF--A9A,32.16,69.3,3774
2025-02-04T01:11:57,39,SHELF-A---,32.8,29.89,3147
2025-02-15T23:03:01,39,SHELF-9A-Z,14.41,23.81,3756
2025-02-01T08:58:08,39,SHELF-9A-Z,33.85,51.69,3704
2025-02-10T19:53:52,39,SHELF-00--,6.89,47.91,3357
2025-02-21T16:50:30,39,SHELF-0-9-,6.45,36.18,4187
2025-02-03T13:16:56,39,SHELF-9A-Z,28.93,64.93,3180
2025-02-08T01:31:09,39,SHELF-A-ZA,14.01,26.97,3105
2025-02-03T06:14:39,39,SHELF-A---,17.81,76.64,3770
2025-02-11T05:04:24,39,SHELF-A9AA,21.87,68.88,3402
2025-02-21T11:39:17,39,SHELF-A00Z,36.37,51.4,3630
2025-02-21T03:37:41,39,SHELF----0,18.02,58.44,3321
2025-02-10T03:12:27,39,SHELF----Z,33.11,62.01,3018
2025-02-03T11:45:42,39,SHELF--AZ-,6.68,54.92,3344
2025-02-22T18:13:52,39,SHELF--00-,1.26,58.67,4193
2025-02-17T14:21:40,39,SHELF-A--9,21.25,68.62,3461
2025-02-01T13:35:21,39,SHELF--9Z0,8.03,55.31,4006
2025-02-17T19:51:35,39,SHELF-0A0-,34.95,36.23,3734
2025-02-09T02:00:32,39,SHELF-A09A,13.35,44.22,3788
2025-02-26T21:16:46,39,SHELF--0-9,21.65,53.11,3443
2025-02-15T06:48:21,39,SHELF-Z-9Z,6.21,40.32,4139
2025-02-24T02:16:07,39,SHELF-9A9A,39.86,75.68,3056
2025-02-27T00:38:48,39,SHELF-9ZZZ,24.45,68.51,3727
2025-02-07T03:31:18,39,SHELF--0ZZ,36.27,20.6,4074
2025-02-18T08:33:17,39,SHELF-Z-9Z,21.9,44.54,3847
2025-02-02T06:26:25,39,SHELF-A--0,9.76,54.88,3379
2025-02-04T07:25:29,39,SHELF--ZZ-,39.37,30.23,3524
2025-02-06T06:35:43,39,SHELF--9Z-,39.92,20.02,3781
2025-02-03T21:05:23,39,SHELF--9--,20.23,37.18,3940
2025-02-24T01:31:18,39,SHELF--9Z0,12.35,55.54,4003
2025-02-04T02:05:04,39,SHELF-A-0-,18.99,53.91,3149
2025-02-01T10:37:28,39,SHELF-Z-9Z,4.75,39.31,3875
2025-02-25T03:27:53,39,SHELF--AZ-,28.08,54.9,3618
2025-02-07T01:02:49,39,SHELF-A-9A,24.05,66.36,3812
2025-02-16T07:56:59,39,SHELF--00-,32.41,58.39,3882
2025-02-22T23:48:58,39,SHELF-090Z,16.74,78.3,3967
2025-02-25T15:00:13,39,SHELF-9-Z-,19.31,50.93,3208
2025-02-13T03:02:45,39,SHELF-----,32.52,73.19,3050
2025-02-25T18:59:40,39,SHELF-A09A,20.27,53.95,4144
2025-02-12T04:56:42,39,SHELF-A---,5.62,42.83,3071
2025-02-03T20:59:01,39,SHELF--9AA,13.67,53.12,3119
2025-02-19T16:26:32,39,SHELF-990-,36.41,24.94,4056
2025-02-26T23:57:41,39,SHELF-9--9,16.23,76.16,3509
2025-02-20T06:02:54,39,SHELF-00-A,28.68,27.78,3511
2025-02-03T20:49:47,39,SHELF----0,4.17,52.14,3200
2025-02-07T04:48:04,39,SHELF--A99,0.07,20.26,3547
2025-02-26T15:47:04,39,SHELF-9---,32.99,35.02,3317
2025-02-01T13:20:00,39,SHELF----0,2.01,74.87,3210
2025-02-12T10:35:52,39,SHELF-0AA-,30.31,77.49,4190
2025-02-13T16:47:44,39,SHELF----Z,29.45,67.32,3898
2025-02-02T20:00:23,39,SHELF-0A0-,29.52,20.78,3032
2025-02-23T21:57:30,39,SHELF--9-A,12.76,67.05,3547
2025-02-14T05:51:44,39,SHELF--0-Z,21.92,47.88,3866
2025-02-28T10:27:17,39,SHELF----0,28.81,34.71,3793
2025-02-12T23:06:34,39,SHELF-Z99Z,3.16,49.23,3602
2025-02-17T13:07:43,39,SHELF-00-A,36.45,32.55,4028
2025-02-14T11:36:31,39,SHELF-A--0,22.77,63.76,3130
2025-02-12T05:22:07,39,SHELF-0090,29.69,72.21,3777
2025-02-09T09:57:23,39,SHELF-Z-9Z,39.43,70.72,3634
2025-02-22T20:48:11,39,SHELF-----,35.07,43.15,3375
2025-02-22T17:47:43,39,SHELF--AZ-,31.12,60.04,3708
2025-02-13T14:14:47,39,SHELF-Z990,22.46,63.99,4097
2025-02-05T23:27:48,39,SHELF--9--,0.1,42.39,3657
2025-02-03T18:28:50,39,SHELF--0ZZ,38.37,54.84,4183
2025-02-26T00:12:23,39,SHELF-Z990,36.4,37.5,3337
2025-02-07T11:07:36,39,SHELF--ZZ-,24.66,35.67,3985
2025-02-20T08:26:31,39,SHELF-----,21.66,48.65,3283
2025-02-24T12:35:51,39,SHELF-9-Z-,13.37,74.03,4177
2025-02-19T10:30:16,39,SHELF--9AA,2.37,78.3,3498
2025-02-09T01:31:19,39,SHELF--ZZ-,30.0,55.7,3423
2025-02-13T13:27:17,39,SHELF--0--,17.28,77.13,3716
2025-02-25T21:28:58,39,SHELF-0--0,6.05,27.04,3640
2025-02-12T14:21:23,39,SHELF-Z09-,38.26,21.43,3060
2025-02-18T08:33:51,39,SHELF--A9A,10.06,31.09,3566
2025-02-17T17:30:29,39,SHELF-A-ZA,8.59,77.45,3547
2025-02-19T15:20:40,39,SHELF----Z,13.34,35.48,3642
2025-02-03T23:08:45,39,SHELF--9-0,29.32,39.84,3700
2025-02-19T19:34:21,39,SHELF--0-9,38.1,41.0,3416
2025-02-19T15:23:03,39,SHELF-----,10.06,56.83,3116
2025-02-24T20:16:23,39,SHELF--9--,1.09,64.75,3148
2025-02-14T17:43:24,39,SHELF--0-Z,31.41,61.79,3731
2025-02-06T17:23:23,39,SHELF-A-9Z,36.55,38.26,4031
2025-02-23T10:34:34,39,SHELF--0AZ,30.87,68.22,3522
2025-02-06T17:31:27,39,SHELF-0-9-,15.71,72.12,3185
2025-02-27T00:01:11,39,SHELF-A-ZA,8.37,63.96,3965
2025-02-26T00:11:10,39,SHELF--ZZ-,28.84,28.21,3980
2025-02-25T12:16:20,39,SHELF--AZ-,33.85,73.53,3276
2025-02-04T00:49:26,39,SHELF-Z-AZ,8.35,23.56,3916
2025-02-04T07:56:49,39,SHELF-Z0--,30.18,71.67,3349
2025-02-06T06:53:40,39,SHELF-A-9Z,15.52,47.69,3071
2025-02-26T19:20:21,39,SHELF-A---,29.74,47.65,3640
2025-02-09T06:42:19,39,SHELF-0-9-,32.2,38.98,3861
2025-02-01T12:25:37,39,SHELF-Z-90,2.1,67.66,3008
2025-02-22T11:26:17,39,SHELF----A,27.57,69.08,3397
2025-02-14T11:24:29,39,SHELF-A99-,35.61,57.64,3738
2025-02-12T03:32:58,39,SHELF---00,17.15,75.44,4047
2025-02-06T23:10:30,39,SHELF-Z-AZ,0.76,54.03,4166
2025-02-01T01:40:46,39,SHELF-9A-A,3.65,23.19,3852
2025-02-14T20:44:54,39,SHELF-----,1.3,68.9,3349
2025-02-09T20:28:12,39,SHELF-Z99Z,14.16,37.43,3591
2025-02-21T08:27:06,39,SHELF-A99-,9.62,50.15,3750
2025-02-28T20:30:26,39,SHELF-990-,21.5,57.75,3789
2025-02-09T03:46:22,39,SHELF-0Z-A,27.35,54.08,3131
2025-02-21T21:10:40,39,SHELF--9-9,33.53,65.1,3759
2025-02-09T12:31:24,39,SHELF-AZ9Z,27.37,24.84,3387
2025-02-22T13:26:07,39,SHELF-90ZA,17.67,69.48,3792
2025-02-24T19:05:30,39,SHELF-9ZZZ,6.11,51.25,3638
2025-02-11T15:43:16,39,SHELF--AZ-,33.48,64.32,3919
2025-02-27T14:09:36,39,SHELF--A--,33.55,76.64,3099
2025-02-18T12:37:15,39,SHELF-A-A9,30.84,53.41,3741
2025-02-22T02:54:08,39,SHELF-A90-,31.12,26.89,3887
2025-02-20T20:03:54,39,SHELF--ZA0,27.31,47.68,3086
