order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
89,2024-02-18T04:58:52,2024-02-18,853,121,Online,Afterpay,COUPON90--,0.83,AUD
110,2024-02-18T23:41:01,2024-02-18,832,148,Online,Afterpay,COUPON9--9,18.42,AUD
189,2024-02-18T03:41:34,2024-02-18,816,62,Retail,Credit Card,COUPON99--,14.37,AUD
243,2024-02-18T16:28:19,2024-02-18,858,65,Retail,Afterpay,COUPON00A0,14.93,AUD
252,2024-02-18T03:02:49,2024-02-18,847,137,Retail,PayPal,COUPONAZ--,5.85,AUD
277,2024-02-18T02:08:44,2024-02-18,860,138,Online,Credit Card,COUPONZAA-,15.5,AUD
400,2024-02-18T10:47:27,2024-02-18,803,120,Retail,Credit Card,COUPON9AZ-,18.24,AUD
554,2024-02-18T05:26:02,2024-02-18,875,71,Online,PayPal,COUPON-99-,15.49,AUD
687,2024-02-18T19:10:55,2024-02-18,865,142,Retail,PayPal,COUPONZ-0A,8.99,AUD
1112,2024-02-18T19:16:01,2024-02-18,813,108,Online,PayPal,COUPONZ-AZ,12.1,AUD
1137,2024-02-18T21:32:12,2024-02-18,889,97,Retail,PayPal,COUPONZ-0-,12.87,AUD
1205,2024-02-18T17:04:32,2024-02-18,837,53,Online,Afterpay,COUPONAZ0-,6.61,AUD
1310,2024-02-18T22:07:14,2024-02-18,839,138,Online,Afterpay,COUPON-A99,4.44,AUD
1312,2024-02-18T13:50:49,2024-02-18,872,146,Retail,Credit Card,COUPON0-9Z,4.21,AUD
1457,2024-02-18T11:46:58,2024-02-18,843,146,Online,PayPal,COUPON0-Z0,1.28,AUD
1546,2024-02-18T08:03:33,2024-02-18,843,132,Online,Afterpay,COUPON0--9,14.41,AUD
1885,2024-02-18T12:45:11,2024-02-18,814,133,Online,Credit Card,COUPONZZ--,19.88,AUD
1962,2024-02-18T12:31:37,2024-02-18,816,108,Online,Credit Card,COUPONA--A,17.54,AUD
2050,2024-02-18T21:24:31,2024-02-18,857,101,Retail,Afterpay,COUPONA9-0,5.58,AUD
2096,2024-02-18T01:45:23,2024-02-18,850,57,Online,PayPal,COUPON009-,9.08,AUD
2140,2024-02-18T23:34:34,2024-02-18,850,71,Online,Credit Card,COUPON9AZA,7.33,AUD
2177,2024-02-18T00:06:17,2024-02-18,899,130,Online,PayPal,COUPONZZ--,7.76,AUD
2239,2024-02-18T23:27:44,2024-02-18,851,57,Online,Afterpay,COUPON0-A0,11.25,AUD
2504,2024-02-18T11:34:41,2024-02-18,802,121,Online,Afterpay,COUPONAZ-A,4.59,AUD
2552,2024-02-18T16:51:52,2024-02-18,855,128,Retail,Afterpay,COUPONAZAA,18.02,AUD
2712,2024-02-18T22:19:10,2024-02-18,812,85,Online,PayPal,COUPONZ90A,18.82,AUD
2865,2024-02-18T14:32:08,2024-02-18,803,123,Retail,PayPal,COUPON-0A-,9.35,AUD
3150,2024-02-18T06:05:17,2024-02-18,836,67,Retail,Afterpay,COUPON-A--,15.05,AUD
3177,2024-02-18T05:20:08,2024-02-18,896,79,Online,Credit Card,COUPONZ-Z9,18.4,AUD
3235,2024-02-18T00:47:10,2024-02-18,831,119,Online,Afterpay,COUPONA9Z9,14.8,AUD
3377,2024-02-18T03:02:20,2024-02-18,854,144,Online,Afterpay,COUPON9--Z,1.9,AUD
3382,2024-02-18T13:49:45,2024-02-18,892,127,Retail,Credit Card,COUPON-9Z0,9.86,AUD
3398,2024-02-18T14:08:57,2024-02-18,897,131,Online,PayPal,COUPONZ9-0,5.7,AUD
3420,2024-02-18T20:00:17,2024-02-18,859,72,Online,Credit Card,COUPONAZ90,18.49,AUD
3461,2024-02-18T23:41:29,2024-02-18,837,112,Online,Credit Card,COUPON0AZ-,13.75,AUD
3504,2024-02-18T01:57:39,2024-02-18,847,145,Retail,PayPal,COUPON-A9-,9.86,AUD
3510,2024-02-18T22:38:03,2024-02-18,866,126,Online,Afterpay,COUPON9Z--,5.3,AUD
3567,2024-02-18T20:25:31,2024-02-18,834,110,Online,Credit Card,COUPON0-A-,14.62,AUD
3656,2024-02-18T01:10:10,2024-02-18,841,135,Online,Afterpay,COUPON9-Z9,18.41,AUD
3872,2024-02-18T11:31:43,2024-02-18,870,82,Online,Credit Card,COUPON9A-A,14.87,AUD
3945,2024-02-18T03:39:06,2024-02-18,863,133,Online,PayPal,COUPONZ99Z,10.55,AUD
3953,2024-02-18T22:24:19,2024-02-18,848,106,Online,PayPal,COUPON0ZAA,16.79,AUD
4024,2024-02-18T06:17:30,2024-02-18,865,52,Retail,Credit Card,COUPON--0A,15.52,AUD
4088,2024-02-18T04:53:38,2024-02-18,838,79,Retail,PayPal,COUPONA099,18.01,AUD
4116,2024-02-18T21:12:08,2024-02-18,883,137,Retail,Credit Card,COUPON9AZA,5.04,AUD
4297,2024-02-18T07:56:55,2024-02-18,888,131,Online,Afterpay,COUPON-090,6.08,AUD
4317,2024-02-18T22:51:40,2024-02-18,803,99,Retail,PayPal,COUPON0-A9,7.91,AUD
4369,2024-02-18T08:57:53,2024-02-18,866,116,Retail,Afterpay,COUPON----,17.99,AUD
4589,2024-02-18T08:16:34,2024-02-18,877,148,Retail,Afterpay,COUPON9Z09,12.21,AUD
4698,2024-02-18T16:11:12,2024-02-18,811,61,Retail,PayPal,COUPON-ZZ-,3.29,AUD
4703,2024-02-18T20:52:33,2024-02-18,851,108,Retail,Afterpay,COUPON00AZ,3.11,AUD
4784,2024-02-18T12:20:18,2024-02-18,861,105,Retail,Afterpay,COUPON--90,3.18,AUD
4792,2024-02-18T17:16:01,2024-02-18,812,149,Retail,PayPal,COUPON9-Z9,13.12,AUD
5021,2024-02-18T06:08:13,2024-02-18,884,77,Online,PayPal,COUPON0A9-,3.42,AUD
5038,2024-02-18T02:53:16,2024-02-18,873,114,Online,Credit Card,COUPONAZ-Z,17.6,AUD
5098,2024-02-18T02:39:22,2024-02-18,806,108,Retail,Credit Card,COUPON099-,15.83,AUD
5211,2024-02-18T20:47:29,2024-02-18,887,52,Retail,PayPal,COUPON0AZ-,17.82,AUD
5306,2024-02-18T06:15:23,2024-02-18,850,131,Online,PayPal,COUPON--A0,7.02,AUD
5460,2024-02-18T07:08:30,2024-02-18,837,90,Online,Afterpay,COUPON--Z-,15.69,AUD
5501,2024-02-18T13:45:14,2024-02-18,864,133,Retail,PayPal,COUPON9-A0,7.56,AUD
5630,2024-02-18T19:26:07,2024-02-18,844,120,Online,PayPal,COUPONA--A,13.7,AUD
5679,2024-02-18T09:36:28,2024-02-18,849,70,Online,PayPal,COUPON00-9,10.54,AUD
5752,2024-02-18T13:30:47,2024-02-18,851,110,Online,Credit Card,COUPON-099,19.06,AUD
5762,2024-02-18T22:17:23,2024-02-18,862,119,Online,Afterpay,COUPONZAAZ,7.4,AUD
5842,2024-02-18T22:04:23,2024-02-18,843,116,Retail,Credit Card,COUPON9-Z9,0.24,AUD
5933,2024-02-18T14:20:50,2024-02-18,844,57,Online,PayPal,COUPON-ZZZ,18.05,AUD
5998,2024-02-18T06:58:37,2024-02-18,858,129,Online,PayPal,COUPON-0-0,4.56,AUD
6134,2024-02-18T17:30:14,2024-02-18,899,92,Online,PayPal,COUPON0-A9,19.39,AUD
