order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
946705,60,758,7,368.8519,0.0547,0.0536
462273,114,5906,2,370.3964,0.0512,0.1196
297588,137,6332,1,381.4397,0.0336,0.0743
191546,141,9707,6,373.7505,0.0197,0.0989
709884,167,5291,2,59.4153,0.044,0.0781
700684,180,8288,4,22.5647,0.1758,0.068
214090,374,57,6,360.0791,0.0885,0.0685
812102,454,195,7,432.114,0.0326,0.1177
194914,488,155,5,227.162,0.2077,0.0639
524969,542,64,9,36.2493,0.0208,0.0609
927962,543,119,3,194.6848,0.0155,0.1256
697576,595,114,8,364.2389,0.1069,0.1237
845477,666,36,3,450.3138,0.0982,0.1061
658303,859,219,4,401.0334,0.0548,0.0502
322824,969,92,9,271.6544,0.2069,0.0794
473134,1072,135,10,158.248,0.1366,0.0734
172044,1203,72,6,337.5622,0.0698,0.1178
707013,1212,137,3,321.6661,0.2346,0.1134
560278,1259,150,4,246.8457,0.0456,0.1263
142198,1271,31,10,26.2799,0.0835,0.1182
9175,1427,32,6,446.5244,0.1772,0.063
324883,1447,143,9,253.759,0.0272,0.1269
226431,1542,97,2,399.1039,0.0337,0.0701
96634,1565,91,4,127.2763,0.018,0.0809
211785,1698,133,1,40.0328,0.0672,0.1391
477384,1863,202,6,363.5276,0.1571,0.0638
205399,2072,24,9,43.1162,0.2399,0.1007
763084,2093,241,3,209.5183,0.0736,0.0649
285001,2135,54,4,453.9925,0.1,0.1257
420722,2154,42,1,185.4865,0.1945,0.1488
111545,2170,216,3,246.1572,0.1895,0.1306
986026,2247,114,8,254.9014,0.1471,0.0737
713635,2368,156,5,146.3275,0.2209,0.0857
191891,2471,27,2,342.6171,0.0613,0.0917
789790,2549,190,3,352.9648,0.1415,0.0902
39240,2565,21,3,292.5393,0.1059,0.0831
260106,2612,200,6,124.13,0.1411,0.0985
527354,2666,131,2,368.7661,0.1843,0.1333
864010,2689,184,7,200.6368,0.19,0.1052
587088,2704,127,3,238.7174,0.0288,0.0786
488194,2711,52,3,230.815,0.1615,0.0883
241236,2798,5,8,441.1689,0.1102,0.094
562786,2921,90,2,295.044,0.1487,0.0536
137406,3005,20,9,23.2501,0.0504,0.0967
752660,3112,87,6,165.1118,0.2329,0.0669
105619,3138,10,10,25.1676,0.119,0.1129
582567,3268,118,8,355.8211,0.1864,0.064
987185,3299,61,5,209.2014,0.0992,0.0528
927098,3369,7,2,324.8154,0.2264,0.1324
91873,3409,210,8,289.6187,0.2189,0.1036
387686,3429,10,2,109.8061,0.0096,0.1115
560282,3662,96,4,366.8382,0.0536,0.13
77868,3840,160,9,427.8248,0.0722,0.0535
910242,4026,68,5,328.3593,0.1001,0.1329
589194,4288,173,5,7.1718,0.049,0.0953
348087,4556,121,5,19.1656,0.0784,0.0705
725732,4717,115,10,128.7329,0.1593,0.067
832166,4762,189,4,27.3668,0.0097,0.1278
656353,4823,234,7,272.0399,0.2036,0.0995
87076,4834,126,9,221.5103,0.1587,0.1156
483372,4866,35,10,387.2701,0.1746,0.1349
608547,4912,195,1,203.1568,0.0617,0.1248
691129,4927,39,6,359.0853,0.2176,0.1406
350990,5082,77,9,395.49,0.0578,0.1005
676907,5090,226,6,215.0062,0.1626,0.1181
645644,5112,127,8,431.968,0.0153,0.1004
149842,5122,15,4,269.5445,0.2259,0.1006
873640,5434,108,7,79.4982,0.0722,0.0588
6339,5590,207,5,179.8987,0.139,0.0856
614429,5657,27,10,215.532,0.1034,0.061
904876,5695,47,8,410.3578,0.1057,0.0887
402829,5970,137,3,205.1214,0.2145,0.0979
774009,6053,101,4,452.3317,0.19,0.1012
978085,6233,100,9,442.4279,0.1814,0.0594
87582,6265,79,10,336.4192,0.186,0.066
954737,6281,77,2,42.005,0.0761,0.1405
708878,6434,15,3,196.9131,0.1233,0.093
391432,6441,47,9,494.9197,0.0909,0.1283
62586,6566,135,5,452.5273,0.0489,0.1076
325302,6636,21,10,10.6705,0.0534,0.0933
402449,6701,116,6,216.2603,0.1897,0.0546
887718,6752,248,7,316.7019,0.1572,0.1327
555333,6918,81,8,332.8001,0.1425,0.0857
748179,7196,144,8,382.1133,0.1222,0.1045
662111,7215,139,6,319.6442,0.0339,0.137
499547,7326,217,9,326.4193,0.2205,0.0884
493859,7329,235,2,479.915,0.1949,0.1162
163193,7364,232,6,432.2899,0.1767,0.1498
906767,7396,206,8,27.7105,0.0938,0.1406
511405,7458,205,9,99.3718,0.1595,0.0976
