order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
63,2024-03-22T00:51:58,2024-03-22,852,142,Online,Afterpay,COUPONZ9Z-,7.42,AUD
201,2024-03-22T19:35:46,2024-03-22,867,63,Retail,Afterpay,COUPON-A--,16.26,AUD
239,2024-03-22T22:09:08,2024-03-22,858,61,Retail,PayPal,COUPONZZ--,0.29,AUD
254,2024-03-22T07:27:15,2024-03-22,843,119,Online,Afterpay,COUPONZAZ0,18.38,AUD
308,2024-03-22T07:33:42,2024-03-22,847,52,Online,Credit Card,COUPONZA--,8.26,AUD
374,2024-03-22T13:54:56,2024-03-22,874,76,Retail,Credit Card,COUPON----,17.61,AUD
458,2024-03-22T07:09:40,2024-03-22,811,107,Retail,Credit Card,COUPONA9--,5.79,AUD
571,2024-03-22T17:14:29,2024-03-22,881,82,Online,PayPal,COUPON-Z99,13.24,AUD
621,2024-03-22T00:44:46,2024-03-22,866,86,Retail,Credit Card,COUPON0---,9.58,AUD
641,2024-03-22T18:49:00,2024-03-22,893,87,Retail,Afterpay,COUPON0A-0,10.25,AUD
711,2024-03-22T07:07:13,2024-03-22,803,68,Retail,PayPal,COUPON0909,15.71,AUD
1043,2024-03-22T14:38:52,2024-03-22,859,64,Online,Credit Card,COUPON---0,7.61,AUD
1121,2024-03-22T08:22:35,2024-03-22,877,105,Online,PayPal,COUPONZ099,11.9,AUD
1261,2024-03-22T20:29:57,2024-03-22,882,56,Retail,Credit Card,COUPON-ZZA,15.76,AUD
1607,2024-03-22T05:05:07,2024-03-22,812,52,Retail,Afterpay,COUPON-9ZA,3.2,AUD
1625,2024-03-22T07:53:43,2024-03-22,887,59,Online,PayPal,COUPON--A-,15.36,AUD
1769,2024-03-22T07:22:25,2024-03-22,822,85,Online,Afterpay,COUPON00A-,14.78,AUD
1922,2024-03-22T01:02:11,2024-03-22,808,92,Retail,Afterpay,COUPON9ZZA,0.25,AUD
1971,2024-03-22T18:01:08,2024-03-22,821,144,Retail,PayPal,COUPONA9Z-,8.18,AUD
1990,2024-03-22T23:39:00,2024-03-22,847,133,Online,Credit Card,COUPON-Z--,5.6,AUD
2178,2024-03-22T05:20:44,2024-03-22,846,55,Retail,Credit Card,COUPON0--0,8.14,AUD
2192,2024-03-22T03:40:06,2024-03-22,810,74,Retail,PayPal,COUPON-9A-,6.17,AUD
2274,2024-03-22T07:20:15,2024-03-22,844,123,Online,Afterpay,COUPON-Z-0,13.61,AUD
2322,2024-03-22T20:39:20,2024-03-22,829,147,Retail,Credit Card,COUPON90--,15.54,AUD
2577,2024-03-22T23:01:15,2024-03-22,850,142,Online,Credit Card,COUPON-00-,13.05,AUD
2667,2024-03-22T19:21:42,2024-03-22,846,106,Retail,PayPal,COUPON-09Z,3.12,AUD
2692,2024-03-22T04:05:30,2024-03-22,846,132,Online,Afterpay,COUPON00-0,3.65,AUD
2780,2024-03-22T03:42:48,2024-03-22,880,134,Retail,PayPal,COUPONZA9A,18.0,AUD
2801,2024-03-22T01:56:57,2024-03-22,854,72,Retail,Credit Card,COUPONA-ZA,10.28,AUD
2886,2024-03-22T21:32:15,2024-03-22,879,102,Online,Credit Card,COUPONZ00-,2.19,AUD
2889,2024-03-22T13:26:36,2024-03-22,852,139,Online,Credit Card,COUPON99-0,9.09,AUD
2899,2024-03-22T19:43:51,2024-03-22,841,90,Online,Credit Card,COUPONA--9,3.4,AUD
3079,2024-03-22T00:45:43,2024-03-22,825,134,Retail,PayPal,COUPON9AZA,11.42,AUD
3093,2024-03-22T20:04:27,2024-03-22,892,88,Retail,Credit Card,COUPON0A0Z,2.6,AUD
3236,2024-03-22T19:52:39,2024-03-22,837,120,Retail,Afterpay,COUPONA90A,7.94,AUD
3242,2024-03-22T03:16:20,2024-03-22,861,81,Retail,PayPal,COUPON0A9Z,1.8,AUD
3331,2024-03-22T20:51:41,2024-03-22,838,86,Retail,PayPal,COUPON9ZZ-,15.78,AUD
3379,2024-03-22T17:32:20,2024-03-22,894,121,Online,Credit Card,COUPONZ90Z,12.52,AUD
3388,2024-03-22T16:33:08,2024-03-22,863,82,Retail,PayPal,COUPON00-Z,14.93,AUD
3645,2024-03-22T10:57:06,2024-03-22,816,52,Online,PayPal,COUPON-A-A,15.31,AUD
3787,2024-03-22T17:17:17,2024-03-22,825,148,Retail,PayPal,COUPONA-ZZ,14.08,AUD
3944,2024-03-22T06:21:11,2024-03-22,861,81,Retail,Afterpay,COUPON099-,4.09,AUD
4000,2024-03-22T09:35:52,2024-03-22,871,125,Online,Afterpay,COUPON0Z-0,0.74,AUD
4110,2024-03-22T13:44:35,2024-03-22,864,121,Retail,PayPal,COUPON-9-9,10.56,AUD
4126,2024-03-22T06:03:29,2024-03-22,836,92,Retail,Afterpay,COUPON-ZZ0,8.59,AUD
4151,2024-03-22T10:40:58,2024-03-22,823,78,Online,PayPal,COUPON-0-9,15.92,AUD
4292,2024-03-22T02:14:57,2024-03-22,844,111,Online,Credit Card,COUPON--00,7.56,AUD
4318,2024-03-22T23:37:44,2024-03-22,818,108,Online,Credit Card,COUPONAZA0,12.21,AUD
4364,2024-03-22T07:26:38,2024-03-22,897,105,Online,Credit Card,COUPONAZ--,17.03,AUD
4573,2024-03-22T16:30:37,2024-03-22,863,72,Retail,Afterpay,COUPONZ090,7.79,AUD
4623,2024-03-22T07:13:31,2024-03-22,871,104,Online,PayPal,COUPON909A,10.99,AUD
4669,2024-03-22T17:28:07,2024-03-22,812,55,Retail,Afterpay,COUPONA-Z-,3.74,AUD
4851,2024-03-22T20:25:29,2024-03-22,857,101,Retail,PayPal,COUPONA900,2.46,AUD
5004,2024-03-22T04:46:25,2024-03-22,862,96,Online,Credit Card,COUPON90Z-,4.33,AUD
5053,2024-03-22T17:19:21,2024-03-22,840,143,Retail,Credit Card,COUPON-Z-0,2.89,AUD
5113,2024-03-22T10:45:20,2024-03-22,843,109,Retail,Credit Card,COUPON09AA,0.24,AUD
5154,2024-03-22T08:34:15,2024-03-22,872,141,Retail,PayPal,COUPON9AAZ,6.9,AUD
5268,2024-03-22T14:39:39,2024-03-22,896,119,Online,PayPal,COUPONA00-,2.85,AUD
5385,2024-03-22T20:58:21,2024-03-22,833,73,Retail,PayPal,COUPON00--,17.68,AUD
5455,2024-03-22T15:39:41,2024-03-22,889,51,Online,Afterpay,COUPON-9--,5.45,AUD
5768,2024-03-22T15:35:14,2024-03-22,886,128,Online,PayPal,COUPONZ99-,18.49,AUD
5798,2024-03-22T03:05:59,2024-03-22,892,126,Online,Afterpay,COUPON9A99,0.33,AUD
5854,2024-03-22T13:47:53,2024-03-22,852,134,Online,PayPal,COUPONZ0-A,13.06,AUD
5996,2024-03-22T23:30:21,2024-03-22,814,143,Retail,Afterpay,COUPON9-Z-,10.86,AUD
6024,2024-03-22T22:33:55,2024-03-22,820,117,Retail,Afterpay,COUPONZZA0,15.51,AUD
6048,2024-03-22T16:03:39,2024-03-22,859,132,Online,Afterpay,COUPON009-,1.34,AUD
6075,2024-03-22T02:49:03,2024-03-22,860,85,Online,Afterpay,COUPON9A--,19.54,AUD
6079,2024-03-22T22:04:20,2024-03-22,864,99,Online,PayPal,COUPON--0-,1.05,AUD
6194,2024-03-22T11:03:27,2024-03-22,839,78,Retail,Afterpay,COUPONAZ9-,8.6,AUD
6401,2024-03-22T08:37:34,2024-03-22,838,134,Online,PayPal,COUPONZA-A,17.34,AUD
6444,2024-03-22T16:38:55,2024-03-22,862,85,Retail,Credit Card,COUPONA-0-,5.71,AUD
6524,2024-03-22T11:45:55,2024-03-22,838,143,Retail,Credit Card,COUPON-AZ0,4.39,AUD
6571,2024-03-22T15:02:37,2024-03-22,845,130,Online,PayPal,COUPONZ-0Z,4.48,AUD
6826,2024-03-22T01:58:42,2024-03-22,839,79,Online,Afterpay,COUPONA9ZA,10.1,AUD
6992,2024-03-22T07:30:09,2024-03-22,863,101,Retail,Credit Card,COUPON00A0,15.71,AUD
7281,2024-03-22T02:26:01,2024-03-22,868,133,Online,Credit Card,COUPONA0Z9,15.88,AUD
7310,2024-03-22T02:03:16,2024-03-22,881,52,Online,Afterpay,COUPON9ZA0,11.61,AUD
7339,2024-03-22T05:19:34,2024-03-22,814,121,Online,Credit Card,COUPON--Z9,14.52,AUD
7421,2024-03-22T13:32:55,2024-03-22,898,104,Online,Credit Card,COUPON-000,9.2,AUD
7422,2024-03-22T18:09:13,2024-03-22,890,57,Retail,Afterpay,COUPON0A-9,14.57,AUD
7502,2024-03-22T23:45:04,2024-03-22,827,135,Online,Afterpay,COUPON-A-9,2.99,AUD
7634,2024-03-22T17:11:34,2024-03-22,862,139,Online,PayPal,COUPONAA--,9.37,AUD
