order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
19,2024-01-25T20:12:36,2024-01-25,869,99,Online,Afterpay,COUPON09ZA,3.39,AUD
113,2024-01-25T23:24:15,2024-01-25,821,133,Retail,Afterpay,COUPONZ9-0,0.51,AUD
155,2024-01-25T09:26:36,2024-01-25,890,92,Retail,PayPal,COUPONA-A-,7.76,AUD
363,2024-01-25T05:54:20,2024-01-25,838,82,Online,PayPal,COUPON-A0-,18.38,AUD
370,2024-01-25T06:03:06,2024-01-25,891,64,Online,Credit Card,COUPONAZ-Z,7.08,AUD
430,2024-01-25T12:33:07,2024-01-25,849,129,Retail,Afterpay,COUPON---9,18.17,AUD
443,2024-01-25T07:38:40,2024-01-25,859,56,Retail,Credit Card,COUPONZ-ZZ,5.97,AUD
495,2024-01-25T21:32:19,2024-01-25,868,141,Retail,PayPal,COUPONZ--9,18.78,AUD
513,2024-01-25T11:21:57,2024-01-25,820,56,Retail,Credit Card,COUPON9900,1.93,AUD
584,2024-01-25T21:46:01,2024-01-25,814,109,Retail,Credit Card,COUPON9-Z-,14.96,AUD
588,2024-01-25T08:14:37,2024-01-25,830,85,Online,PayPal,COUPON9900,4.31,AUD
642,2024-01-25T00:47:07,2024-01-25,806,54,Online,Afterpay,COUPON--Z-,4.9,AUD
663,2024-01-25T19:01:17,2024-01-25,882,134,Online,Credit Card,COUPON90-Z,5.49,AUD
847,2024-01-25T20:15:41,2024-01-25,860,66,Online,Credit Card,COUPONZ-ZA,12.2,AUD
935,2024-01-25T12:24:58,2024-01-25,857,119,Online,PayPal,COUPON-AZ-,6.46,AUD
1152,2024-01-25T23:40:45,2024-01-25,817,108,Retail,PayPal,COUPONAZZA,12.89,AUD
1220,2024-01-25T17:11:56,2024-01-25,802,147,Retail,Afterpay,COUPON0AA-,11.87,AUD
1229,2024-01-25T04:57:06,2024-01-25,864,106,Online,Credit Card,COUPONZ---,4.34,AUD
1408,2024-01-25T20:54:41,2024-01-25,830,148,Online,Afterpay,COUPONA9ZZ,18.38,AUD
1475,2024-01-25T01:15:31,2024-01-25,896,92,Online,Afterpay,COUPONZ0-A,1.35,AUD
1777,2024-01-25T05:22:47,2024-01-25,900,145,Online,PayPal,COUPON00--,1.19,AUD
1804,2024-01-25T15:53:14,2024-01-25,867,127,Online,Credit Card,COUPON-Z--,10.02,AUD
1819,2024-01-25T16:56:14,2024-01-25,892,80,Retail,Credit Card,COUPON00Z-,14.12,AUD
2150,2024-01-25T19:17:37,2024-01-25,808,122,Online,Afterpay,COUPON---A,19.52,AUD
2268,2024-01-25T19:46:40,2024-01-25,884,53,Online,Credit Card,COUPONAA-0,4.31,AUD
2437,2024-01-25T21:54:09,2024-01-25,801,126,Online,Credit Card,COUPONZ-Z0,13.62,AUD
2443,2024-01-25T00:22:01,2024-01-25,859,60,Retail,Credit Card,COUPON-0-A,19.7,AUD
2552,2024-01-25T17:58:31,2024-01-25,844,133,Online,Credit Card,COUPON0ZAZ,14.76,AUD
2626,2024-01-25T17:24:46,2024-01-25,804,78,Retail,PayPal,COUPONA-AZ,9.43,AUD
2870,2024-01-25T01:05:41,2024-01-25,893,54,Retail,Credit Card,COUPONZ-00,12.86,AUD
3017,2024-01-25T17:18:01,2024-01-25,855,117,Online,PayPal,COUPONZA--,0.14,AUD
3042,2024-01-25T05:34:52,2024-01-25,872,96,Online,PayPal,COUPON0---,1.97,AUD
3204,2024-01-25T17:53:03,2024-01-25,807,136,Online,Afterpay,COUPONZ-Z0,10.75,AUD
3479,2024-01-25T18:32:22,2024-01-25,814,86,Retail,Afterpay,COUPON9-ZA,10.95,AUD
3540,2024-01-25T14:18:25,2024-01-25,869,76,Retail,PayPal,COUPON-09A,14.73,AUD
3760,2024-01-25T04:42:38,2024-01-25,836,111,Online,Afterpay,COUPONA9A9,1.59,AUD
3809,2024-01-25T15:09:21,2024-01-25,824,79,Online,Credit Card,COUPON99A-,1.61,AUD
3867,2024-01-25T06:13:31,2024-01-25,869,102,Retail,PayPal,COUPON0ZAZ,3.3,AUD
3937,2024-01-25T04:03:01,2024-01-25,810,149,Online,PayPal,COUPON9AZ9,12.75,AUD
3991,2024-01-25T23:45:14,2024-01-25,828,52,Retail,PayPal,COUPON-AA9,8.55,AUD
4124,2024-01-25T04:43:20,2024-01-25,853,73,Retail,PayPal,COUPONA-Z9,8.46,AUD
4199,2024-01-25T10:10:08,2024-01-25,890,129,Retail,Afterpay,COUPONAZ-Z,6.09,AUD
4230,2024-01-25T14:48:39,2024-01-25,853,117,Retail,Afterpay,COUPONZ---,5.75,AUD
4265,2024-01-25T04:34:12,2024-01-25,808,140,Online,Credit Card,COUPONZ09A,16.88,AUD
4290,2024-01-25T17:51:13,2024-01-25,885,100,Online,Afterpay,COUPON999-,4.94,AUD
4427,2024-01-25T12:07:15,2024-01-25,877,88,Retail,Credit Card,COUPONA09Z,2.81,AUD
4433,2024-01-25T18:57:38,2024-01-25,815,147,Online,Credit Card,COUPON9A90,15.28,AUD
4461,2024-01-25T01:50:56,2024-01-25,870,124,Retail,Afterpay,COUPON900-,15.91,AUD
4476,2024-01-25T04:16:24,2024-01-25,888,104,Retail,Credit Card,COUPONA-9-,16.52,AUD
4516,2024-01-25T08:58:16,2024-01-25,840,85,Online,Credit Card,COUPON99-9,13.5,AUD
4574,2024-01-25T11:16:19,2024-01-25,844,140,Retail,Afterpay,COUPONA0A0,14.9,AUD
4627,2024-01-25T14:27:49,2024-01-25,816,52,Online,Credit Card,COUPON0A99,17.85,AUD
5017,2024-01-25T16:31:38,2024-01-25,839,64,Retail,Credit Card,COUPONA-A0,14.5,AUD
5020,2024-01-25T19:35:53,2024-01-25,837,118,Online,Credit Card,COUPONAZ-Z,4.67,AUD
5449,2024-01-25T11:10:14,2024-01-25,881,117,Online,PayPal,COUPONZ--9,2.65,AUD
5596,2024-01-25T13:09:17,2024-01-25,840,100,Retail,PayPal,COUPONA-0-,3.94,AUD
5641,2024-01-25T16:49:31,2024-01-25,817,83,Retail,Credit Card,COUPONZ0-A,12.99,AUD
5701,2024-01-25T07:11:32,2024-01-25,846,64,Retail,PayPal,COUPONZ9-0,17.73,AUD
5809,2024-01-25T05:28:28,2024-01-25,886,129,Online,PayPal,COUPON0Z90,2.34,AUD
5821,2024-01-25T12:33:19,2024-01-25,893,111,Online,Credit Card,COUPON-A0-,8.13,AUD
5913,2024-01-25T09:33:06,2024-01-25,879,144,Online,PayPal,COUPON0A9-,9.25,AUD
6156,2024-01-25T15:30:50,2024-01-25,803,145,Retail,PayPal,COUPON----,5.68,AUD
6276,2024-01-25T17:25:11,2024-01-25,872,55,Online,PayPal,COUPONA-ZZ,9.88,AUD
6536,2024-01-25T19:32:06,2024-01-25,885,65,Retail,Credit Card,COUPONA0-A,2.34,AUD
6747,2024-01-25T03:20:57,2024-01-25,869,121,Online,PayPal,COUPON0--Z,2.88,AUD
6751,2024-01-25T04:34:30,2024-01-25,850,85,Retail,PayPal,COUPON0-Z-,9.71,AUD
6760,2024-01-25T07:27:21,2024-01-25,861,144,Online,Afterpay,COUPON9--A,15.19,AUD
6955,2024-01-25T22:49:17,2024-01-25,859,73,Online,Afterpay,COUPON9Z9A,14.17,AUD
7151,2024-01-25T19:50:27,2024-01-25,802,93,Online,Credit Card,COUPON-99-,10.35,AUD
7212,2024-01-25T12:11:00,2024-01-25,888,103,Online,Credit Card,COUPONA0AA,4.09,AUD
7240,2024-01-25T16:56:52,2024-01-25,807,70,Online,PayPal,COUPON-A9-,19.08,AUD
7381,2024-01-25T19:22:06,2024-01-25,809,146,Online,Afterpay,COUPON-9-0,7.83,AUD
7596,2024-01-25T15:35:27,2024-01-25,864,75,Online,Afterpay,COUPON---A,4.57,AUD
7624,2024-01-25T14:40:44,2024-01-25,888,141,Retail,Afterpay,COUPON99-Z,13.04,AUD
7729,2024-01-25T06:33:47,2024-01-25,870,138,Online,Credit Card,COUPONZ9Z0,3.6,AUD
7889,2024-01-25T21:53:50,2024-01-25,870,131,Retail,Credit Card,COUPON--Z-,7.91,AUD
7927,2024-01-25T21:17:14,2024-01-25,838,120,Retail,Credit Card,COUPON-A-0,1.95,AUD
8086,2024-01-25T19:08:31,2024-01-25,858,132,Online,Credit Card,COUPON0AA0,1.91,AUD
8517,2024-01-25T03:16:45,2024-01-25,827,76,Retail,Afterpay,COUPON-AZ-,2.63,AUD
8529,2024-01-25T19:01:41,2024-01-25,867,100,Retail,Credit Card,COUPONZ0ZA,1.69,AUD
8704,2024-01-25T05:28:56,2024-01-25,842,58,Retail,Credit Card,COUPON00-A,3.42,AUD
8792,2024-01-25T08:04:41,2024-01-25,851,62,Retail,Afterpay,COUPONAZ--,14.26,AUD
8922,2024-01-25T17:11:26,2024-01-25,867,89,Retail,Credit Card,COUPONA-0A,3.7,AUD
8997,2024-01-25T21:23:28,2024-01-25,876,97,Online,PayPal,COUPONZZ0-,2.79,AUD
9011,2024-01-25T10:03:20,2024-01-25,832,82,Retail,PayPal,COUPONA9-0,13.14,AUD
9024,2024-01-25T19:56:19,2024-01-25,842,126,Retail,Afterpay,COUPON0---,1.58,AUD
9188,2024-01-25T12:53:48,2024-01-25,851,91,Retail,PayPal,COUPON9-99,9.98,AUD
9213,2024-01-25T10:30:39,2024-01-25,879,129,Online,Afterpay,COUPON9AA-,16.33,AUD
9268,2024-01-25T05:29:42,2024-01-25,825,98,Retail,Credit Card,COUPON0Z-Z,2.42,AUD
9317,2024-01-25T04:03:37,2024-01-25,814,84,Retail,Afterpay,COUPONA-ZA,10.92,AUD
9320,2024-01-25T04:28:07,2024-01-25,836,94,Online,PayPal,COUPONZA9Z,11.75,AUD
9474,2024-01-25T22:15:56,2024-01-25,832,114,Online,Afterpay,COUPONZ9Z0,7.58,AUD
9477,2024-01-25T04:40:10,2024-01-25,857,143,Retail,Credit Card,COUPONA-0-,0.99,AUD
9518,2024-01-25T14:01:51,2024-01-25,841,98,Retail,Afterpay,COUPON09--,12.55,AUD
9700,2024-01-25T07:41:51,2024-01-25,881,58,Retail,Credit Card,COUPONA0Z9,7.18,AUD
9719,2024-01-25T01:15:11,2024-01-25,814,55,Retail,PayPal,COUPONAZ00,10.53,AUD
9861,2024-01-25T23:36:32,2024-01-25,838,84,Online,Credit Card,COUPON9-99,12.08,AUD
9862,2024-01-25T19:28:50,2024-01-25,841,82,Online,Credit Card,COUPON9Z9-,15.24,AUD
10318,2024-01-25T08:56:19,2024-01-25,477,22,Online,Afterpay,COUPONZ---,3.54,AUD
10340,2024-01-25T16:58:38,2024-01-25,494,22,Online,PayPal,COUPONZ009,17.83,AUD
10514,2024-01-25T18:43:09,2024-01-25,170,28,Retail,PayPal,COUPON0090,5.99,AUD
10596,2024-01-25T21:04:07,2024-01-25,181,22,Retail,Credit Card,COUPON--0A,19.53,AUD
10619,2024-01-25T02:40:10,2024-01-25,241,27,Retail,Afterpay,COUPON9999,14.2,AUD
10636,2024-01-25T12:35:27,2024-01-25,179,23,Online,Credit Card,COUPON-9ZA,15.79,AUD
10675,2024-01-25T02:31:34,2024-01-25,701,45,Online,PayPal,COUPON-99A,14.12,AUD
10736,2024-01-25T18:20:26,2024-01-25,318,42,Online,PayPal,COUPON0-A-,14.44,AUD
10739,2024-01-25T22:13:35,2024-01-25,294,1,Retail,Afterpay,COUPON0Z0-,2.16,AUD
10902,2024-01-25T19:58:19,2024-01-25,758,43,Retail,Afterpay,COUPONA9ZZ,13.35,AUD
10905,2024-01-25T18:42:16,2024-01-25,82,22,Online,PayPal,COUPON-0Z-,15.94,AUD
10933,2024-01-25T07:38:30,2024-01-25,369,7,Retail,Credit Card,COUPON099Z,13.4,AUD
11015,2024-01-25T13:31:32,2024-01-25,403,27,Retail,Afterpay,COUPON0-0A,7.58,AUD
11082,2024-01-25T15:41:12,2024-01-25,792,48,Retail,PayPal,COUPONA-AZ,6.48,AUD
11186,2024-01-25T03:43:22,2024-01-25,721,33,Online,Afterpay,COUPONA9A9,7.99,AUD
11414,2024-01-25T22:31:03,2024-01-25,329,50,Online,PayPal,COUPON----,15.62,AUD
11705,2024-01-25T19:41:35,2024-01-25,706,4,Online,Afterpay,COUPONA-ZA,15.92,AUD
11957,2024-01-25T10:31:37,2024-01-25,603,34,Online,Afterpay,COUPON-09-,5.25,AUD
12169,2024-01-25T01:17:06,2024-01-25,649,44,Retail,Afterpay,COUPON9A--,18.09,AUD
12285,2024-01-25T17:59:01,2024-01-25,443,42,Retail,PayPal,COUPON0A-0,5.32,AUD
12325,2024-01-25T21:03:14,2024-01-25,485,19,Retail,Credit Card,COUPON9Z--,0.4,AUD
12391,2024-01-25T13:25:58,2024-01-25,684,2,Retail,Credit Card,COUPONA-ZZ,18.36,AUD
12446,2024-01-25T22:09:28,2024-01-25,268,26,Retail,Credit Card,COUPONA999,7.2,AUD
12667,2024-01-25T19:35:23,2024-01-25,617,18,Online,Credit Card,COUPON990-,10.95,AUD
12673,2024-01-25T10:55:16,2024-01-25,109,13,Retail,PayPal,COUPONA9--,13.07,AUD
12690,2024-01-25T01:51:45,2024-01-25,297,25,Retail,Credit Card,COUPON0-Z0,3.43,AUD
12696,2024-01-25T02:24:34,2024-01-25,662,33,Online,PayPal,COUPON-ZZZ,12.31,AUD
12768,2024-01-25T18:54:51,2024-01-25,578,36,Online,PayPal,COUPON9-0-,4.15,AUD
12843,2024-01-25T19:07:35,2024-01-25,797,31,Online,Afterpay,COUPON-0A-,15.61,AUD
12959,2024-01-25T09:56:44,2024-01-25,671,16,Retail,Afterpay,COUPONZZ-A,17.41,AUD
13033,2024-01-25T16:07:19,2024-01-25,314,5,Online,Credit Card,COUPON-A--,11.79,AUD
13189,2024-01-25T18:53:14,2024-01-25,11,35,Online,Credit Card,COUPON0Z-0,5.89,AUD
13279,2024-01-25T17:04:33,2024-01-25,770,25,Retail,PayPal,COUPON-ZAA,15.97,AUD
13314,2024-01-25T12:34:22,2024-01-25,365,23,Online,Credit Card,COUPON9---,19.09,AUD
13494,2024-01-25T02:12:45,2024-01-25,374,29,Online,Afterpay,COUPON-A0-,6.16,AUD
13599,2024-01-25T11:52:52,2024-01-25,665,5,Retail,Afterpay,COUPON--0-,6.3,AUD
13715,2024-01-25T19:56:41,2024-01-25,185,41,Retail,Credit Card,COUPONAA9-,16.36,AUD
13761,2024-01-25T01:40:13,2024-01-25,341,36,Online,Credit Card,COUPON0---,2.36,AUD
13874,2024-01-25T06:00:29,2024-01-25,723,43,Retail,Credit Card,COUPON9--A,8.1,AUD
13921,2024-01-25T09:24:08,2024-01-25,374,16,Retail,PayPal,COUPON-009,0.89,AUD
14070,2024-01-25T21:05:50,2024-01-25,140,1,Retail,Credit Card,COUPON-99-,14.88,AUD
14335,2024-01-25T00:49:27,2024-01-25,731,47,Retail,PayPal,COUPON-Z00,2.57,AUD
14355,2024-01-25T19:22:17,2024-01-25,743,9,Online,Credit Card,COUPONZ-0-,18.84,AUD
14379,2024-01-25T06:59:19,2024-01-25,516,18,Retail,Credit Card,COUPON9-ZA,14.42,AUD
14381,2024-01-25T12:35:10,2024-01-25,307,34,Retail,Afterpay,COUPONA-Z-,5.92,AUD
14539,2024-01-25T09:24:36,2024-01-25,661,39,Online,Credit Card,COUPON-ZZ-,8.83,AUD
14724,2024-01-25T09:26:29,2024-01-25,157,43,Retail,Afterpay,COUPON9AAZ,0.18,AUD
14897,2024-01-25T03:12:14,2024-01-25,65,8,Online,Afterpay,COUPON99Z-,18.05,AUD
15079,2024-01-25T01:23:25,2024-01-25,172,43,Online,Afterpay,COUPON09Z-,15.8,AUD
15117,2024-01-25T14:35:04,2024-01-25,178,2,Retail,Afterpay,COUPON-A9-,0.23,AUD
15143,2024-01-25T20:14:32,2024-01-25,227,16,Retail,Credit Card,COUPON-0Z-,2.91,AUD
15247,2024-01-25T14:22:38,2024-01-25,573,39,Retail,Credit Card,COUPONZZ99,7.49,AUD
15275,2024-01-25T02:12:50,2024-01-25,192,13,Retail,Afterpay,COUPON9-Z0,2.44,AUD
15683,2024-01-25T12:34:57,2024-01-25,695,7,Online,PayPal,COUPONAZ00,11.59,AUD
15737,2024-01-25T13:24:15,2024-01-25,327,17,Retail,Credit Card,COUPON9AA0,19.68,AUD
15783,2024-01-25T14:57:38,2024-01-25,285,17,Retail,Afterpay,COUPONA-A9,15.77,AUD
15808,2024-01-25T21:13:28,2024-01-25,230,12,Online,Credit Card,COUPON--0-,11.78,AUD
15815,2024-01-25T21:21:31,2024-01-25,512,33,Retail,Credit Card,COUPONZZA-,15.71,AUD
15858,2024-01-25T00:34:22,2024-01-25,509,44,Retail,Credit Card,COUPONZA0-,14.74,AUD
15986,2024-01-25T22:26:09,2024-01-25,692,47,Online,PayPal,COUPON--9-,16.48,AUD
16081,2024-01-25T20:54:54,2024-01-25,204,17,Online,PayPal,COUPON0-9A,2.75,AUD
16101,2024-01-25T01:31:49,2024-01-25,734,21,Retail,Credit Card,COUPONAA0Z,1.41,AUD
16124,2024-01-25T08:10:16,2024-01-25,720,47,Retail,Credit Card,COUPON-9Z-,14.64,AUD
16221,2024-01-25T11:51:23,2024-01-25,65,25,Retail,PayPal,COUPONA9ZA,6.54,AUD
16237,2024-01-25T09:17:28,2024-01-25,626,34,Online,Afterpay,COUPON9-09,15.54,AUD
16261,2024-01-25T07:09:58,2024-01-25,666,38,Retail,Credit Card,COUPON9-0Z,17.27,AUD
16314,2024-01-25T21:26:26,2024-01-25,492,39,Online,Afterpay,COUPON-A0Z,7.95,AUD
16380,2024-01-25T06:31:58,2024-01-25,649,16,Online,Afterpay,COUPON---0,17.46,AUD
16391,2024-01-25T10:20:53,2024-01-25,564,20,Online,Afterpay,COUPON-A9-,19.09,AUD
16394,2024-01-25T03:26:44,2024-01-25,633,25,Retail,PayPal,COUPON--AZ,16.43,AUD
16445,2024-01-25T02:51:48,2024-01-25,33,41,Online,Credit Card,COUPON-A--,10.7,AUD
16724,2024-01-25T14:39:25,2024-01-25,133,13,Online,Credit Card,COUPON909A,12.57,AUD
16815,2024-01-25T09:59:58,2024-01-25,794,23,Retail,PayPal,COUPON-A--,11.42,AUD
16890,2024-01-25T08:41:01,2024-01-25,773,23,Online,Credit Card,COUPON9A-0,8.0,AUD
16931,2024-01-25T15:58:15,2024-01-25,564,40,Retail,PayPal,COUPON-0-9,3.51,AUD
16949,2024-01-25T02:12:46,2024-01-25,726,21,Online,PayPal,COUPON--Z0,11.41,AUD
16973,2024-01-25T02:12:05,2024-01-25,279,46,Online,Credit Card,COUPON----,7.92,AUD
17087,2024-01-25T18:33:31,2024-01-25,86,40,Retail,PayPal,COUPONZ-AZ,3.98,AUD
17237,2024-01-25T13:27:35,2024-01-25,35,31,Online,PayPal,COUPON--AA,19.44,AUD
17321,2024-01-25T17:15:33,2024-01-25,46,17,Online,Credit Card,COUPON-AZZ,12.75,AUD
17401,2024-01-25T18:47:28,2024-01-25,277,29,Retail,PayPal,COUPON--00,9.1,AUD
