sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-01-19T09:59:27,20,SHELF-9A9A,24.83,63.25,3841
2025-01-26T08:55:43,20,SHELF----0,24.45,32.76,3346
2025-01-23T08:51:15,20,SHELF-9-9A,30.09,114.33,3075
2025-01-25T00:20:57,20,SHELF-A-ZA,15.52,49.75,3240
2025-01-25T05:56:33,20,SHELF-9--9,13.38,60.72,3822
2025-01-30T16:38:06,20,SHELF-Z99Z,17.72,48.8,3459
2025-01-07T20:31:10,20,SHELF-A09A,27.96,68.75,3366
2025-01-20T01:33:52,20,SHELF-90--,37.74,73.15,3858
2025-01-02T03:30:29,20,SHELF----Z,0.27,64.64,3793
2025-01-03T03:35:42,20,SHELF-A--9,4.03,33.61,3106
2025-01-05T01:52:35,20,SHELF--A--,5.3,68.65,3968
2025-01-16T14:07:45,20,SHELF-A9-Z,5.22,51.51,3974
2025-01-18T16:08:46,20,SHELF--0-9,15.61,70.9,3114
2025-01-06T06:22:29,20,SHELF--A--,22.52,75.58,3521
2025-01-09T22:38:01,20,SHELF-A-0-,23.77,59.35,3394
2025-01-15T16:46:08,20,SHELF-0-9-,38.28,69.9,3137
2025-01-02T18:31:24,20,SHELF----Z,31.25,20.13,3557
2025-01-20T00:51:21,20,SHELF-9ZZZ,22.5,73.56,3184
2025-01-09T23:46:31,20,SHELF-9-Z-,23.8,29.67,3759
2025-01-25T09:24:12,20,SHELF-A-0-,25.83,22.38,3375
2025-01-29T22:14:43,20,SHELF-A9Z0,14.7,75.13,3634
2025-01-22T20:14:53,20,SHELF--A--,16.66,54.62,3756
2025-01-26T05:19:19,20,SHELF-90ZA,10.73,41.8,3566
2025-01-09T11:18:46,20,SHELF--00-,21.51,63.52,3738
2025-01-01T13:16:00,20,SHELF-Z-0-,22.8,76.1,3556
2025-01-15T04:10:54,20,SHELF-Z-90,4.76,41.03,4158
2025-01-18T04:05:05,20,SHELF-00-A,10.68,43.04,3908
2025-01-07T05:11:59,20,SHELF-A00Z,35.6,38.04,3921
2025-01-22T01:44:11,20,SHELF-00--,35.53,39.51,3650
2025-01-13T22:23:41,20,SHELF-00-A,5.95,56.4,4170
2025-01-04T16:12:05,20,SHELF--AZ-,16.62,41.65,3441
2025-01-03T01:02:11,20,SHELF-A---,30.96,76.77,3190
2025-01-30T13:59:52,20,SHELF-00-A,24.22,46.74,3668
2025-01-21T16:56:53,20,SHELF-A---,24.45,43.95,3993
2025-01-17T19:54:52,20,SHELF-A--0,10.49,68.79,3435
2025-01-07T19:39:32,20,SHELF-0--A,31.13,47.76,3964
2025-01-12T22:09:37,20,SHELF--9-A,3.32,58.19,3033
2025-01-23T09:53:22,20,SHELF-A---,20.16,44.28,3373
2025-01-29T21:24:53,20,SHELF-9A-Z,39.61,53.5,3635
2025-01-23T06:58:14,20,SHELF---99,20.81,42.6,3492
2025-01-16T18:13:12,20,SHELF---A-,23.01,58.48,4195
2025-01-16T04:25:28,20,SHELF-Z-0-,24.97,23.61,4162
2025-01-17T03:45:14,20,SHELF--9--,3.7,43.84,3538
2025-01-22T00:36:30,20,SHELF-090Z,19.43,45.55,3205
2025-01-03T16:09:56,20,SHELF-00--,18.69,56.28,4165
2025-01-23T16:45:44,20,SHELF--9Z-,32.71,71.12,4050
2025-01-08T15:31:56,20,SHELF--9Z-,3.03,41.04,4169
2025-01-07T10:53:43,20,SHELF-0090,11.17,78.32,3326
2025-01-04T04:54:50,20,SHELF-00--,17.02,60.5,3411
2025-01-14T07:30:13,20,SHELF--0AZ,0.91,36.21,4017
2025-01-27T14:57:05,20,SHELF--ZZ-,17.26,20.2,4082
2025-01-13T17:52:33,20,SHELF---00,6.18,49.5,3044
2025-01-18T03:00:49,20,SHELF-0Z-A,19.15,55.49,4070
2025-01-13T05:48:06,20,SHELF-A99-,24.64,58.78,3162
2025-01-04T09:15:59,20,SHELF--9--,19.63,35.96,3450
2025-01-31T09:47:56,20,SHELF-0-9-,10.01,63.73,3366
2025-01-29T07:28:02,20,SHELF--0-9,14.64,22.76,3114
2025-01-11T05:10:45,20,SHELF--9Z-,3.9,37.43,3356
2025-01-03T13:08:10,20,SHELF-99Z-,30.49,22.51,3255
2025-01-26T16:02:37,20,SHELF-Z-0-,2.41,65.33,3572
2025-01-28T13:51:46,20,SHELF-0--0,5.87,56.9,3860
2025-01-23T08:41:10,20,SHELF-ZA9-,27.61,47.67,3745
2025-01-05T18:02:57,20,SHELF-A09A,5.35,57.39,3848
2025-01-07T19:55:14,20,SHELF--0AZ,1.97,26.04,3592
2025-01-08T22:57:21,20,SHELF-ZZA9,30.8,66.08,3774
2025-01-25T21:52:34,20,SHELF-9A-A,14.63,71.3,3766
2025-01-22T14:38:59,20,SHELF-ZZZ-,25.59,46.67,3536
2025-01-25T15:41:35,20,SHELF-A9-Z,0.95,42.53,3362
2025-01-04T07:16:08,20,SHELF-9---,37.02,25.68,3183
2025-01-01T12:36:21,20,SHELF--AZ-,9.14,75.74,3395
2025-01-10T10:52:35,20,SHELF--0ZZ,38.09,36.59,3752
2025-01-08T14:43:09,20,SHELF-Z99Z,26.74,43.29,3436
2025-01-05T06:20:07,20,SHELF-990-,27.85,69.11,3563
2025-01-16T13:03:57,20,SHELF--9AA,20.29,71.37,3616
2025-01-04T14:29:02,20,SHELF-A-9A,16.77,25.9,3879
2025-01-08T12:37:53,20,SHELF-Z-AZ,32.21,76.31,3880
2025-01-05T09:08:59,20,SHELF---99,18.83,39.89,3961
2025-01-10T01:14:30,20,SHELF-----,23.1,60.03,3953
2025-01-08T20:46:08,20,SHELF-90--,30.87,58.48,4052
2025-01-09T19:34:18,20,SHELF-Z-AZ,24.31,68.71,3787
2025-01-22T14:27:36,20,SHELF--9Z-,31.23,28.93,4158
2025-01-19T21:47:04,20,SHELF----A,2.51,67.54,3352
2025-01-16T13:35:03,20,SHELF-90--,32.6,51.99,3367
2025-01-08T03:31:22,20,SHELF-A-A9,25.12,25.28,3484
2025-01-08T06:42:38,20,SHELF-A--0,19.95,30.98,3920
2025-01-22T18:13:17,20,SHELF-90--,13.52,79.98,3221
2025-01-10T02:52:19,20,SHELF-A-0-,23.04,68.54,3219
2025-01-16T11:08:53,20,SHELF--9--,25.88,25.13,3446
2025-01-04T06:30:12,20,SHELF----0,15.25,29.66,3854
2025-01-07T12:18:29,20,SHELF----Z,13.16,59.32,3174
2025-01-07T15:15:14,20,SHELF-9--9,35.18,27.47,3955
2025-01-14T13:55:20,20,SHELF-9---,29.83,52.53,3258
2025-01-29T04:23:59,20,SHELF--ZA0,39.03,69.98,3204
2025-01-07T23:49:06,20,SHELF--9AA,7.58,44.14,4045
2025-01-26T06:43:32,20,SHELF-99Z-,26.2,37.19,3214
2025-01-18T06:37:33,20,SHELF-Z99Z,2.98,41.57,4041
2025-01-01T17:02:34,20,SHELF-Z990,20.13,23.86,3490
2025-01-10T15:28:14,20,SHELF--0ZZ,38.18,45.4,4057
2025-01-15T03:38:07,20,SHELF-00Z0,10.29,27.14,3429
2025-01-18T11:48:38,20,SHELF-A-9A,3.73,52.27,4198
2025-01-06T15:50:56,20,SHELF-A--9,1.89,49.28,3686
2025-01-07T19:21:43,20,SHELF-0-ZZ,5.76,59.34,3353
2025-01-17T17:16:57,20,SHELF-Z-9Z,11.55,34.39,3044
2025-01-26T10:47:31,20,SHELF-9ZZZ,5.8,60.24,3523
2025-01-07T02:33:30,20,SHELF-A--0,29.73,30.86,4121
2025-01-01T22:10:39,20,SHELF--A99,15.09,66.31,3579
2025-01-02T05:09:33,20,SHELF-90ZA,28.37,23.11,4120
2025-01-31T17:47:12,20,SHELF-0Z-A,21.65,54.53,4140
2025-01-08T20:29:43,20,SHELF-Z-9Z,39.72,51.52,3816
2025-01-13T21:56:55,20,SHELF-Z-A-,26.26,69.82,3664
2025-01-13T05:52:42,20,SHELF-Z-0-,9.0,72.85,3012
2025-01-31T10:52:03,20,SHELF---9-,1.18,79.81,3684
2025-01-27T10:31:18,20,SHELF-A90-,1.13,43.34,3664
2025-01-14T21:21:34,20,SHELF-A-9A,11.97,34.3,3025
2025-01-07T02:45:23,20,SHELF-0A0-,30.47,56.35,3796
2025-01-03T06:40:37,20,SHELF-99-Z,13.5,77.9,3736
2025-01-23T17:55:38,20,SHELF-0A0-,1.6,55.16,3675
2025-01-24T05:30:51,20,SHELF-ZZA9,3.18,25.35,3749
2025-01-09T23:47:34,20,SHELF-90ZA,20.14,45.27,3946
2025-01-28T06:42:37,20,SHELF-A---,24.21,27.09,3987
2025-01-02T17:53:42,20,SHELF-Z-AZ,5.45,32.39,3920
2025-01-12T04:33:14,20,SHELF-9A-Z,35.34,39.63,3109
2025-01-26T02:26:26,20,SHELF--AZ-,39.32,77.9,4196
2025-01-04T22:39:56,20,SHELF--ZA0,5.13,69.47,4055
2025-01-07T08:24:12,20,SHELF-9-9A,6.59,37.37,3698
2025-01-23T20:06:05,20,SHELF--AZ-,0.59,27.81,3423
2025-01-27T18:18:48,20,SHELF-A99-,33.57,69.35,3058
2025-01-13T18:26:33,20,SHELF---A-,20.89,57.22,3476
2025-01-29T04:38:03,20,SHELF-A-9Z,30.06,75.57,3546
2025-01-12T11:32:37,20,SHELF--00-,31.47,74.09,3777
2025-01-12T15:17:03,20,SHELF----Z,0.91,71.93,3922
2025-01-29T20:33:37,20,SHELF-A---,26.19,77.16,4048
2025-01-18T11:52:11,20,SHELF-90--,36.2,21.98,3032
2025-01-03T19:15:36,20,SHELF--ZA0,13.26,52.63,3937
2025-01-15T05:34:59,20,SHELF--9Z-,18.02,45.05,3369
2025-01-16T04:46:55,20,SHELF-A-0-,4.64,67.93,3776
2025-01-01T11:23:43,20,SHELF--0AZ,1.6,30.13,3428
2025-01-23T12:18:41,20,SHELF--A--,33.78,56.89,3283
2025-01-13T08:38:38,20,SHELF-Z00-,8.39,71.03,3205
2025-01-11T12:58:32,20,SHELF--0ZZ,36.51,63.32,3869
2025-01-19T04:39:40,20,SHELF--A--,15.11,76.63,3658
2025-01-22T13:50:10,20,SHELF--A9A,7.97,70.33,3281
2025-01-05T18:53:39,20,SHELF-A-0-,20.48,23.4,4073
2025-01-24T15:51:47,20,SHELF-Z-9Z,21.84,37.24,4155
2025-01-16T01:28:03,20,SHELF--9AA,18.68,60.74,3087
2025-01-13T16:59:56,20,SHELF-00-A,25.78,36.85,3143
2025-01-15T10:15:15,20,SHELF-9A9A,31.77,44.41,3793
2025-01-28T19:09:20,20,SHELF--ZA0,29.19,40.52,3027
2025-01-24T11:15:39,20,SHELF-Z09-,27.56,51.87,3486
2025-01-04T02:43:41,20,SHELF----0,20.03,62.71,4090
2025-01-26T00:20:02,20,SHELF-90ZA,10.26,53.17,3266
2025-01-16T21:11:19,20,SHELF--9-9,8.77,70.24,3982
2025-01-24T20:20:05,20,SHELF-A-0-,22.43,49.71,3240
2025-01-15T21:53:52,20,SHELF-00-0,18.17,51.46,3131
2025-01-10T09:59:43,20,SHELF-A99-,24.01,47.05,4128
2025-01-11T22:17:06,20,SHELF-A9-Z,10.06,61.07,3935
2025-01-08T15:34:39,20,SHELF-9ZZZ,21.58,31.05,3559
2025-01-18T09:11:03,20,SHELF--A9A,35.43,49.18,3765
2025-01-14T09:22:16,20,SHELF---00,2.97,74.06,3137
2025-01-10T07:48:48,20,SHELF-A--0,24.98,32.21,3422
2025-01-20T19:04:28,20,SHELF--ZZ-,11.21,67.8,3099
2025-01-18T10:17:07,20,SHELF---00,36.73,64.77,4006
2025-01-07T23:48:50,20,SHELF-A--0,28.81,50.63,4149
2025-01-16T03:41:28,20,SHELF-A9A-,21.32,51.26,3141
