sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-04-01T00:15:32,27,SHELF----9,23.12,27.07,3014
2025-04-01T20:40:37,27,SHELF---A-,30.21,28.22,3380
2025-04-01T17:48:11,27,SHELF-9-ZZ,30.5,52.29,3158
2025-04-01T19:44:35,27,SHELF-Z-99,32.04,70.99,3445
2025-04-01T19:42:38,27,SHELF-A999,28.31,52.17,3355
2025-04-01T04:44:07,27,SHELF--Z-0,6.8,46.88,3613
2025-04-01T08:48:41,27,SHELF-A999,6.51,70.49,3666
2025-04-01T07:27:04,27,SHELF-0AAZ,15.98,36.63,3981
2025-04-01T01:56:51,27,SHELF-AZ0A,6.36,25.65,4140
2025-04-01T13:55:41,27,SHELF-ZZAA,5.29,34.47,3660
2025-04-01T09:54:29,27,SHELF-A-9Z,38.27,60.48,3343
2025-04-01T16:44:02,27,SHELF-A9-A,18.06,34.39,4075
2025-04-01T00:05:16,27,SHELF-0A9-,15.95,72.29,4188
2025-04-01T07:41:32,27,SHELF---9Z,5.1,79.79,3519
2025-04-01T00:53:34,27,SHELF-099Z,31.81,35.6,3570
2025-04-01T02:58:53,27,SHELF-990-,23.88,31.71,3524
2025-04-01T08:46:35,27,SHELF-0AAZ,2.39,39.35,4029
2025-04-01T05:40:26,27,SHELF-000-,31.5,30.16,3577
2025-04-01T14:30:46,27,SHELF-999A,15.37,23.1,3588
2025-04-01T21:29:41,27,SHELF-0A9-,15.38,63.47,3907
2025-04-01T08:30:49,27,SHELF-A9A9,1.65,67.58,3923
2025-04-01T01:38:07,27,SHELF--AA0,21.03,48.13,4196
2025-04-01T17:13:16,27,SHELF-----,2.15,53.66,3633
2025-04-01T16:31:38,27,SHELF-9A9A,19.49,38.68,3892
2025-04-01T04:13:22,27,SHELF-A-AZ,8.86,51.24,4093
2025-04-01T16:32:40,27,SHELF-ZZAA,21.41,39.56,3140
