sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-03-29T22:25:23,46,SHELF--ZA0,11.17,71.45,3031
2025-03-10T06:08:59,46,SHELF-Z-AZ,39.63,73.54,3851
2025-03-21T10:53:11,46,SHELF-Z09-,13.6,39.6,3997
2025-03-25T13:40:52,46,SHELF--9AA,0.74,63.86,3797
2025-03-29T04:52:32,46,SHELF--9AA,10.65,37.42,3886
2025-03-11T16:16:04,46,SHELF-A09A,15.81,43.21,3974
2025-03-28T18:27:29,46,SHELF-Z-AZ,8.31,65.21,3234
2025-03-22T07:00:48,46,SHELF-99--,16.11,38.35,3497
2025-03-18T11:23:06,46,SHELF-----,25.4,24.78,3855
2025-03-15T03:15:23,46,SHELF-Z-9Z,58.14,81.2,4170
2025-03-11T18:25:54,46,SHELF--AZ-,22.08,53.75,4149
2025-03-17T23:08:14,46,SHELF-0-ZZ,28.89,28.16,3222
2025-03-30T00:55:08,46,SHELF-A90-,36.08,28.0,3168
2025-03-04T03:29:22,46,SHELF--9-0,18.78,79.42,3110
2025-03-10T18:48:52,46,SHELF-A---,20.77,36.4,3391
2025-03-27T02:57:56,46,SHELF-A09A,21.04,27.16,3216
2025-03-22T12:46:35,46,SHELF---00,27.63,61.33,3619
2025-03-12T15:10:36,46,SHELF-----,3.62,53.15,3749
2025-03-19T14:58:44,46,SHELF--ZA0,9.06,75.71,3479
2025-03-14T12:37:54,46,SHELF--A--,24.01,24.25,4139
2025-03-26T02:50:36,46,SHELF--ZZ-,20.37,24.61,3882
2025-03-14T16:34:33,46,SHELF-9---,0.47,32.11,3595
2025-03-03T07:05:14,46,SHELF----A,6.46,68.33,4083
2025-03-27T21:41:24,46,SHELF--0ZZ,4.44,37.31,3195
2025-03-20T00:21:06,46,SHELF--0AZ,10.73,56.06,3037
2025-03-05T11:45:52,46,SHELF-9-Z-,27.28,68.2,3755
2025-03-03T11:44:46,46,SHELF--0ZZ,17.04,75.32,3050
2025-03-15T23:55:44,46,SHELF-A9-Z,26.82,51.13,3924
2025-03-24T07:50:13,46,SHELF-99-Z,26.46,25.02,3864
2025-03-25T06:41:02,46,SHELF--00-,32.31,38.68,3687
2025-03-27T16:16:01,46,SHELF-99-Z,17.61,45.91,3228
2025-03-28T01:06:21,46,SHELF-990-,25.85,40.3,3371
2025-03-20T13:04:49,46,SHELF-9A9A,26.1,61.65,3875
2025-03-09T15:29:45,46,SHELF-00--,5.31,67.96,3630
2025-03-25T14:39:56,46,SHELF-Z00-,28.87,27.51,3534
2025-03-26T16:12:12,46,SHELF--9--,37.67,49.54,3856
2025-03-13T15:47:40,46,SHELF-----,5.18,50.14,3360
2025-03-17T15:33:08,46,SHELF-99-Z,24.24,58.44,3038
2025-03-31T08:22:10,46,SHELF--A9A,7.35,62.94,4181
2025-03-22T00:18:02,46,SHELF-Z09-,11.65,41.47,3259
2025-03-12T23:03:52,46,SHELF-A09A,29.01,73.55,3297
2025-03-31T05:00:45,46,SHELF-A99-,26.61,67.76,3081
2025-03-03T06:04:59,46,SHELF--0ZZ,7.4,76.94,3343
2025-03-02T07:45:24,46,SHELF-0-9-,25.56,44.68,3995
2025-03-19T20:51:46,46,SHELF-9A9A,29.95,24.23,3732
2025-03-04T02:02:51,46,SHELF-9-9A,35.61,29.91,3249
2025-03-06T13:12:55,46,SHELF-Z99Z,39.69,32.5,4144
2025-03-05T13:48:43,46,SHELF-090Z,19.7,63.72,3434
2025-03-15T07:33:55,46,SHELF-9A-A,25.48,59.89,3512
2025-03-15T04:12:00,46,SHELF-9-Z-,36.96,38.24,3908
2025-03-31T09:18:06,46,SHELF-A-A9,1.65,41.86,3616
2025-03-26T00:41:39,46,SHELF-990-,22.99,75.12,3798
2025-03-18T04:42:36,46,SHELF-A-9Z,32.81,74.78,3053
2025-03-25T21:56:00,46,SHELF-Z-A-,32.52,53.11,4142
2025-03-29T03:40:27,46,SHELF-A00Z,6.89,50.68,4082
2025-03-24T08:03:51,46,SHELF-9--9,1.53,62.85,3999
2025-03-17T12:46:25,46,SHELF-A---,8.95,65.24,4147
