sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-02-06T01:40:08,8,SHELF--9--,9.66,20.23,3741
2025-02-22T16:53:04,8,SHELF-Z-90,17.78,76.77,3655
2025-02-26T23:33:08,8,SHELF---00,15.99,54.33,3360
2025-02-01T09:05:19,8,SHELF-A-ZA,8.72,58.98,3745
2025-02-18T11:45:52,8,SHELF-A-9A,1.5,65.24,3094
2025-02-27T16:27:48,8,SHELF--0-9,25.12,35.71,3519
2025-02-25T05:37:39,8,SHELF-0AA-,12.28,33.71,3141
2025-02-08T23:24:56,8,SHELF-A-0-,16.85,53.68,3510
2025-02-22T17:27:01,8,SHELF--0-Z,34.16,45.0,3409
2025-02-16T18:50:52,8,SHELF-----,3.97,58.83,3701
2025-02-25T11:06:20,8,SHELF-A9Z0,19.6,52.7,3202
2025-02-14T08:21:36,8,SHELF-----,31.47,76.3,3425
2025-02-08T20:55:50,8,SHELF-----,13.51,58.04,3122
2025-02-16T06:07:00,8,SHELF-A---,28.31,73.62,3322
2025-02-12T05:49:49,8,SHELF-90--,30.82,74.09,3070
2025-02-16T15:43:52,8,SHELF-Z-0-,4.27,22.62,3360
2025-02-17T21:45:46,8,SHELF-Z-9Z,24.66,54.78,3861
2025-02-20T13:44:09,8,SHELF-90--,33.08,74.87,4007
2025-02-17T03:46:00,8,SHELF--9-0,37.31,22.04,3941
2025-02-17T11:53:05,8,SHELF--0-Z,20.3,78.5,3445
2025-02-02T17:21:06,8,SHELF---00,29.08,27.13,3499
2025-02-25T20:53:26,8,SHELF--ZZ-,11.62,30.58,3711
2025-02-11T03:48:28,8,SHELF--9-9,19.02,58.62,3543
2025-02-07T18:13:06,8,SHELF---00,5.58,41.78,3234
2025-02-05T15:38:09,8,SHELF-Z00-,10.26,44.85,3218
2025-02-07T05:27:47,8,SHELF--9--,15.12,63.19,3014
2025-02-11T21:13:23,8,SHELF--9--,36.51,23.52,3062
2025-02-09T21:39:56,8,SHELF-9A-Z,0.79,34.09,3750
2025-02-24T15:34:54,8,SHELF--A9A,14.94,21.94,3071
2025-02-20T14:15:11,8,SHELF-A9Z0,35.98,37.05,3544
2025-02-25T14:15:33,8,SHELF-Z-9Z,16.23,54.64,3931
2025-02-19T23:07:43,8,SHELF--0ZZ,29.53,77.98,3539
2025-02-20T01:14:19,8,SHELF---9-,25.75,67.67,3909
2025-02-19T05:57:39,8,SHELF--ZZ-,21.56,42.62,3176
2025-02-24T14:32:25,8,SHELF--A--,14.45,37.85,4000
2025-02-20T06:28:30,8,SHELF-A-ZA,20.03,21.77,3053
2025-02-04T15:13:56,8,SHELF-9-9A,10.03,20.92,3106
2025-02-17T14:33:48,8,SHELF--0AZ,22.35,46.28,3792
2025-02-14T20:19:48,8,SHELF--ZA0,4.69,61.27,3480
2025-02-17T22:09:59,8,SHELF--9-0,36.82,43.35,3492
2025-02-05T17:31:55,8,SHELF-9A-Z,35.89,37.77,4171
2025-02-17T08:00:29,8,SHELF-A90-,13.59,29.91,3787
2025-02-17T08:08:18,8,SHELF-A---,37.59,32.58,3612
2025-02-21T07:15:04,8,SHELF-Z-0-,22.72,62.84,3281
2025-02-06T18:42:06,8,SHELF--A--,37.05,23.47,3344
2025-02-07T14:35:18,8,SHELF-99Z-,5.69,76.38,3382
2025-02-10T23:17:22,8,SHELF---00,21.67,78.87,3955
2025-02-28T14:04:50,8,SHELF-A---,19.95,78.17,3996
2025-02-24T11:34:45,8,SHELF-990-,26.11,61.8,3761
2025-02-26T17:32:18,8,SHELF-A9Z0,24.4,66.26,3357
2025-02-06T05:47:04,8,SHELF-Z-AZ,26.67,25.98,3537
2025-02-25T02:53:28,8,SHELF--A99,37.5,25.5,4104
2025-02-05T08:22:31,8,SHELF--9--,1.39,76.25,3075
2025-02-11T12:33:33,8,SHELF-9A-A,38.45,36.57,4072
2025-02-12T22:55:43,8,SHELF-A-9A,9.4,48.09,3835
2025-02-20T11:07:08,8,SHELF-AZ9Z,8.6,68.97,3200
2025-02-27T19:12:52,8,SHELF--A99,27.62,59.83,3085
2025-02-07T16:15:41,8,SHELF---A-,2.84,62.16,3833
2025-02-10T19:25:17,8,SHELF-ZA9-,14.94,40.03,3339
2025-02-14T16:29:24,8,SHELF-----,25.79,38.82,3216
2025-02-27T02:22:14,8,SHELF-A--9,14.27,53.99,3591
2025-02-14T05:37:25,8,SHELF--9--,4.14,61.84,4069
2025-02-18T10:39:26,8,SHELF-0--0,33.08,55.5,3109
2025-02-20T07:51:32,8,SHELF--ZA0,6.71,27.8,4008
2025-02-25T09:34:19,8,SHELF-90--,34.0,59.31,3676
2025-02-20T08:56:31,8,SHELF--0-9,3.71,65.82,3486
2025-02-01T04:13:19,8,SHELF--9AA,34.21,66.0,3401
2025-02-23T16:02:15,8,SHELF-Z-AZ,31.05,35.99,3253
2025-02-04T03:37:02,8,SHELF--ZZ-,22.67,40.26,3874
2025-02-13T06:18:34,8,SHELF-Z-0-,33.47,55.54,3092
2025-02-05T12:19:13,8,SHELF-90ZA,29.72,33.93,3668
2025-02-22T16:36:45,8,SHELF--9Z0,15.89,44.14,3058
2025-02-06T01:34:02,8,SHELF-Z99Z,22.29,66.99,3024
2025-02-07T05:18:31,8,SHELF-A-0-,26.65,35.87,3949
2025-02-22T05:23:45,8,SHELF-90--,1.7,20.85,3723
2025-02-11T11:53:54,8,SHELF-A09A,38.21,63.75,3966
2025-02-01T07:02:07,8,SHELF--0ZZ,16.21,48.84,3135
2025-02-28T05:16:53,8,SHELF-90--,25.78,50.71,3005
2025-02-08T08:30:10,8,SHELF-A--9,8.77,25.2,3246
2025-02-02T01:05:56,8,SHELF-Z00-,6.29,22.49,3738
2025-02-21T02:25:26,8,SHELF--9-0,38.83,28.05,3030
2025-02-15T23:26:20,8,SHELF--9--,22.88,74.79,3169
2025-02-23T06:38:32,8,SHELF-Z00-,2.33,51.55,4102
2025-02-17T21:09:00,8,SHELF-90--,16.04,36.56,3958
2025-02-17T17:10:37,8,SHELF--A--,37.63,24.66,3799
2025-02-15T07:24:07,8,SHELF--ZA0,3.97,29.4,3384
2025-02-05T18:14:52,8,SHELF--A99,30.18,68.59,3374
2025-02-18T05:28:56,8,SHELF-0--0,24.51,64.58,3280
2025-02-27T06:30:16,8,SHELF--9Z-,8.89,23.76,3461
2025-02-19T07:37:16,8,SHELF-A09A,32.23,30.78,3586
2025-02-25T07:00:47,8,SHELF-00Z0,33.97,33.66,3451
2025-02-27T14:03:09,8,SHELF-90--,23.31,21.81,3505
2025-02-05T14:25:10,8,SHELF-00--,3.83,25.16,3098
2025-02-28T15:35:57,8,SHELF--0ZZ,19.83,22.54,3697
2025-02-16T21:37:10,8,SHELF-A-A9,30.71,33.48,3118
2025-02-02T19:33:00,8,SHELF--00-,26.54,37.55,4051
2025-02-24T20:26:13,8,SHELF-Z0--,0.98,32.61,4016
2025-02-08T18:03:38,8,SHELF-Z0--,35.0,33.22,3381
2025-02-22T20:10:15,8,SHELF-9ZZZ,10.51,72.88,3539
2025-02-04T17:43:41,8,SHELF-Z-90,36.33,58.52,3496
2025-02-03T13:52:26,8,SHELF--A9A,16.77,35.05,3319
2025-02-02T18:58:39,8,SHELF--0--,25.8,72.34,3842
2025-02-02T15:17:35,8,SHELF--9-0,38.38,74.58,3947
2025-02-13T11:21:04,8,SHELF--9-9,27.77,49.26,3176
2025-02-17T23:43:13,8,SHELF-A00Z,38.34,79.02,3544
2025-02-23T21:37:48,8,SHELF----Z,30.95,62.55,3647
