sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-03-30T20:48:34,13,SHELF--9-A,6.48,76.57,3028
2025-03-15T22:46:02,13,SHELF-0090,19.83,49.63,3711
2025-03-29T08:39:48,13,SHELF--0-9,15.45,31.44,4042
2025-03-06T01:16:04,13,SHELF-A09A,24.29,56.19,3397
2025-03-24T17:31:00,13,SHELF--9Z-,19.72,49.03,3726
2025-03-28T22:52:06,13,SHELF--A99,28.8,39.8,3852
2025-03-20T14:46:38,13,SHELF-99-Z,15.31,53.52,3285
2025-03-06T03:56:03,13,SHELF-00-0,20.35,22.51,3262
2025-03-09T04:11:26,13,SHELF-0-ZZ,35.12,52.93,3577
2025-03-12T06:51:24,13,SHELF-A-9A,20.84,56.72,3645
2025-03-19T01:44:29,13,SHELF-0--0,1.68,56.96,3078
2025-03-29T05:54:34,13,SHELF-00-0,34.84,43.34,3406
2025-03-03T05:59:21,13,SHELF-9ZZZ,31.99,39.62,3241
2025-03-06T23:20:56,13,SHELF-A--9,8.43,73.27,3674
2025-03-23T16:38:09,13,SHELF--9--,2.95,20.45,3615
2025-03-13T05:55:17,13,SHELF--0--,39.29,68.22,3912
2025-03-06T20:25:44,13,SHELF-A--9,13.42,54.14,3311
2025-03-28T15:42:22,13,SHELF-A-9A,20.47,35.12,3734
2025-03-20T00:12:47,13,SHELF--0-9,13.9,30.19,3608
2025-03-28T19:05:42,13,SHELF---A-,33.56,50.28,3528
2025-03-07T02:36:07,13,SHELF-Z-A-,14.72,44.87,3587
2025-03-07T21:21:13,13,SHELF-00Z0,18.43,26.51,3967
2025-03-09T12:18:45,13,SHELF----0,30.88,37.52,3979
2025-03-28T02:15:07,13,SHELF--9-9,2.07,56.47,3050
2025-03-27T09:15:01,13,SHELF--9-9,21.94,58.49,3217
2025-03-30T09:45:06,13,SHELF-0-9-,1.57,43.27,3936
2025-03-16T03:43:54,13,SHELF-Z-9Z,25.98,66.03,3946
2025-03-20T12:04:26,13,SHELF--9-A,13.82,45.21,3329
2025-03-20T08:12:50,13,SHELF-A9-Z,35.44,24.05,3349
2025-03-12T15:59:54,13,SHELF-9A9A,1.42,62.21,3585
2025-03-05T23:35:57,13,SHELF-99Z-,38.4,46.4,3692
2025-03-14T05:04:29,13,SHELF--9-A,13.26,63.91,4097
2025-03-09T22:13:21,13,SHELF-9-9A,12.9,40.73,3381
2025-03-08T06:05:16,13,SHELF-A---,9.66,43.47,3366
2025-03-04T21:08:15,13,SHELF--0-9,5.82,73.68,3238
2025-03-19T11:36:20,13,SHELF-99Z-,32.01,23.17,3683
2025-03-16T20:31:41,13,SHELF-00-0,5.73,65.32,4050
2025-03-20T11:29:01,13,SHELF--9-9,30.91,55.42,3029
2025-03-23T10:09:36,13,SHELF---A-,25.46,63.36,3039
2025-03-18T16:08:08,13,SHELF----A,30.45,44.41,3647
2025-03-28T03:53:57,13,SHELF-Z-0-,11.87,66.98,3753
2025-03-10T12:47:41,13,SHELF-90--,36.01,72.85,3723
2025-03-15T10:31:14,13,SHELF-----,8.24,35.82,3554
2025-03-17T05:24:48,13,SHELF--9--,25.86,65.65,4138
2025-03-29T15:07:53,13,SHELF-ZZA9,24.83,32.43,4136
2025-03-03T02:38:41,13,SHELF--0ZZ,27.88,53.12,3455
2025-03-10T17:55:48,13,SHELF-9---,3.96,68.57,3754
2025-03-11T15:07:55,13,SHELF--0-9,37.07,28.88,3575
