order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
80,2024-02-23T00:46:27,2024-02-23,867,68,Online,PayPal,COUPON0ZAZ,9.72,AUD
85,2024-02-23T01:09:07,2024-02-23,854,138,Online,Credit Card,COUPON--Z-,15.8,AUD
104,2024-02-23T11:45:17,2024-02-23,898,76,Online,Credit Card,COUPON0A9-,9.27,AUD
155,2024-02-23T17:41:30,2024-02-23,849,102,Online,Credit Card,COUPONZ--9,17.46,AUD
346,2024-02-23T17:55:12,2024-02-23,822,126,Online,Credit Card,COUPON9-0A,14.79,AUD
537,2024-02-23T11:10:11,2024-02-23,887,60,Online,Afterpay,COUPONAA0A,18.35,AUD
603,2024-02-23T17:35:29,2024-02-23,855,63,Retail,Afterpay,COUPON900-,4.74,AUD
701,2024-02-23T03:01:05,2024-02-23,841,67,Online,PayPal,COUPON-ZZZ,7.82,AUD
1105,2024-02-23T12:02:44,2024-02-23,860,57,Retail,PayPal,COUPON9A--,11.63,AUD
1174,2024-02-23T17:43:34,2024-02-23,864,109,Retail,Credit Card,COUPON9---,19.86,AUD
1263,2024-02-23T19:57:14,2024-02-23,875,79,Retail,Afterpay,COUPONA909,1.69,AUD
1317,2024-02-23T03:09:21,2024-02-23,829,135,Online,PayPal,COUPON9---,5.46,AUD
1442,2024-02-23T04:39:08,2024-02-23,840,84,Retail,PayPal,COUPON9A-A,15.55,AUD
1912,2024-02-23T03:33:22,2024-02-23,848,92,Online,Credit Card,COUPONA0Z-,17.0,AUD
2026,2024-02-23T14:44:00,2024-02-23,890,81,Retail,Afterpay,COUPONA9Z0,4.93,AUD
2085,2024-02-23T05:43:46,2024-02-23,885,90,Retail,Afterpay,COUPONA9-0,14.93,AUD
2092,2024-02-23T13:21:00,2024-02-23,817,139,Online,Afterpay,COUPONA-9-,0.5,AUD
2108,2024-02-23T15:36:58,2024-02-23,829,97,Online,Credit Card,COUPON00--,1.7,AUD
2198,2024-02-23T02:30:25,2024-02-23,862,145,Retail,Credit Card,COUPON--ZZ,8.59,AUD
2275,2024-02-23T02:20:39,2024-02-23,882,85,Retail,Afterpay,COUPON99Z-,17.62,AUD
2303,2024-02-23T23:02:10,2024-02-23,838,135,Retail,PayPal,COUPON-A-A,14.39,AUD
2503,2024-02-23T13:13:12,2024-02-23,862,89,Retail,Afterpay,COUPON-9ZZ,1.36,AUD
