sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-01-11T05:32:21,27,SHELF-0--0,23.85,37.26,3439
2025-01-29T08:29:10,27,SHELF-9A-Z,35.53,64.68,3429
2025-01-23T15:22:22,27,SHELF-9--9,39.35,58.64,3862
2025-01-24T00:06:24,27,SHELF-0Z-A,23.6,75.95,3517
2025-01-23T21:42:53,27,SHELF-A90-,19.19,64.8,3459
2025-01-13T13:04:36,27,SHELF-00-0,32.42,58.77,3812
2025-01-20T09:25:12,27,SHELF-A--9,20.27,51.87,3328
2025-01-21T13:46:13,27,SHELF-Z0--,32.85,39.15,4000
2025-01-19T23:56:25,27,SHELF--0-9,30.55,79.8,4164
2025-01-22T14:26:40,27,SHELF-0Z-A,18.13,24.14,4033
2025-01-16T20:34:46,27,SHELF--0ZZ,28.94,30.17,3232
2025-01-13T22:18:25,27,SHELF--0ZZ,1.2,50.32,3713
2025-01-30T15:59:29,27,SHELF-Z-A-,30.28,50.55,3098
2025-01-18T23:12:08,27,SHELF--9Z-,12.46,56.02,4137
2025-01-30T07:02:49,27,SHELF-Z-AZ,9.73,58.78,3300
2025-01-19T17:49:49,27,SHELF-A9AA,30.86,73.74,3780
2025-01-07T23:56:28,27,SHELF-Z99Z,3.44,28.79,3098
2025-01-20T12:12:38,27,SHELF-Z-AZ,1.86,23.71,3412
2025-01-20T03:42:24,27,SHELF--A--,5.01,38.82,3462
2025-01-24T02:50:02,27,SHELF-Z-90,19.33,44.18,3489
2025-01-23T15:20:30,27,SHELF--AZ-,35.01,47.74,3937
2025-01-27T13:47:55,27,SHELF-AZ9Z,26.03,31.99,3350
2025-01-09T07:06:53,27,SHELF---9-,14.0,66.47,3598
2025-01-11T15:03:27,27,SHELF-A---,30.48,49.81,4137
2025-01-03T04:57:47,27,SHELF-9-9A,27.53,72.99,3873
2025-01-09T08:46:03,27,SHELF--9--,26.66,25.94,3222
2025-01-11T05:48:16,27,SHELF-A-0-,30.64,45.25,3595
2025-01-12T11:15:29,27,SHELF-90--,17.19,23.79,3246
2025-01-22T20:40:35,27,SHELF-A09A,32.44,56.72,3628
2025-01-30T14:05:44,27,SHELF-ZA9-,5.98,24.91,3711
2025-01-22T16:39:16,27,SHELF-9ZZZ,20.21,33.56,3961
2025-01-21T18:05:05,27,SHELF-99--,3.67,58.42,3387
2025-01-06T16:05:54,27,SHELF-A-ZA,34.21,55.32,3514
2025-01-24T08:13:16,27,SHELF-A-ZA,12.94,67.52,3704
2025-01-16T17:12:46,27,SHELF-Z09-,16.64,36.9,3563
2025-01-25T06:52:24,27,SHELF-Z00-,33.53,28.24,3473
2025-01-31T16:53:14,27,SHELF-A-0-,20.25,44.8,3118
2025-01-23T13:55:16,27,SHELF--AZ-,22.81,78.89,3682
2025-01-04T10:22:16,27,SHELF--A--,12.62,70.99,3939
2025-01-23T12:41:45,27,SHELF-A---,31.14,41.53,3561
2025-01-28T01:05:55,27,SHELF-A9Z0,19.25,74.18,3738
2025-01-14T06:26:00,27,SHELF-Z-90,22.53,31.65,4128
2025-01-02T09:25:39,27,SHELF-Z-A-,15.22,48.69,3153
2025-01-28T16:25:58,27,SHELF--0--,2.63,58.75,3358
2025-01-12T06:49:53,27,SHELF-9---,7.07,39.98,3291
2025-01-25T18:09:09,27,SHELF---A-,19.94,69.04,3915
2025-01-24T15:54:37,27,SHELF-A-9Z,37.98,61.44,3751
2025-01-19T04:52:40,27,SHELF--ZA0,17.78,27.52,3990
2025-01-15T08:23:11,27,SHELF-----,19.17,56.31,3151
2025-01-24T16:47:24,27,SHELF-A-9Z,10.28,72.72,3129
2025-01-07T21:45:26,27,SHELF-00--,17.88,57.18,3931
2025-01-12T13:21:05,27,SHELF--9-9,13.02,27.26,3398
2025-01-23T00:46:11,27,SHELF--A9A,17.58,59.0,3757
2025-01-28T20:14:33,27,SHELF--0--,23.11,78.06,4064
2025-01-12T13:35:35,27,SHELF-9--9,9.66,40.77,3106
2025-01-13T03:52:13,27,SHELF-Z-90,7.76,71.77,3442
2025-01-26T13:11:36,27,SHELF-90--,14.89,25.38,4055
2025-01-12T09:37:56,27,SHELF-9-Z-,13.36,30.02,3038
2025-01-25T09:28:05,27,SHELF-Z-A-,22.49,41.84,4159
2025-01-31T02:31:50,27,SHELF-A00Z,34.66,69.63,3549
2025-01-20T23:59:34,27,SHELF-A-9Z,17.51,22.22,3532
2025-01-01T05:25:50,27,SHELF-0-ZZ,24.96,72.52,3050
2025-01-17T14:42:58,27,SHELF-Z99Z,29.64,31.4,3418
