order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
94,2024-03-27T14:06:56,2024-03-27,896,79,Online,PayPal,COUPONZZ9A,11.07,AUD
207,2024-03-27T00:41:09,2024-03-27,843,124,Retail,Afterpay,COUPON9-0A,15.23,AUD
282,2024-03-27T00:55:52,2024-03-27,852,137,Online,Afterpay,COUPON--AZ,4.48,AUD
322,2024-03-27T21:50:14,2024-03-27,837,95,Online,Credit Card,COUPONA-9Z,18.62,AUD
374,2024-03-27T21:06:12,2024-03-27,874,130,Retail,PayPal,COUPONZ09-,2.17,AUD
570,2024-03-27T18:05:59,2024-03-27,858,93,Retail,PayPal,COUPON0A--,10.98,AUD
658,2024-03-27T12:05:27,2024-03-27,818,109,Online,Credit Card,COUPON90-A,2.17,AUD
734,2024-03-27T16:58:26,2024-03-27,880,81,Online,Afterpay,COUPONZ09Z,19.84,AUD
918,2024-03-27T15:50:41,2024-03-27,862,142,Retail,PayPal,COUPON-09-,10.82,AUD
979,2024-03-27T13:39:54,2024-03-27,866,90,Online,Afterpay,COUPON0-9-,18.13,AUD
1024,2024-03-27T22:31:18,2024-03-27,812,109,Retail,Afterpay,COUPON0-99,9.98,AUD
1178,2024-03-27T00:57:33,2024-03-27,803,80,Online,Afterpay,COUPONA-09,1.91,AUD
1179,2024-03-27T01:21:46,2024-03-27,805,66,Retail,Credit Card,COUPONAZ9Z,10.02,AUD
1194,2024-03-27T11:38:11,2024-03-27,834,86,Online,Credit Card,COUPON--99,9.0,AUD
1281,2024-03-27T12:50:43,2024-03-27,804,116,Retail,Credit Card,COUPON--90,5.76,AUD
1456,2024-03-27T00:28:15,2024-03-27,826,103,Online,Credit Card,COUPON00A-,7.56,AUD
1507,2024-03-27T23:49:07,2024-03-27,857,109,Retail,Credit Card,COUPONA---,5.51,AUD
1582,2024-03-27T16:17:34,2024-03-27,887,111,Retail,PayPal,COUPONZ90-,8.89,AUD
1775,2024-03-27T18:28:40,2024-03-27,871,113,Online,Credit Card,COUPONZ---,18.94,AUD
1934,2024-03-27T06:01:22,2024-03-27,854,114,Retail,Credit Card,COUPON999Z,4.7,AUD
2021,2024-03-27T20:58:17,2024-03-27,835,99,Retail,PayPal,COUPONAA9Z,0.75,AUD
2078,2024-03-27T00:36:50,2024-03-27,807,124,Retail,Credit Card,COUPON--9A,15.59,AUD
2131,2024-03-27T16:50:17,2024-03-27,828,122,Retail,Afterpay,COUPONA--9,13.21,AUD
2146,2024-03-27T22:11:57,2024-03-27,838,58,Online,PayPal,COUPON99-Z,9.36,AUD
2153,2024-03-27T01:21:12,2024-03-27,800,67,Retail,PayPal,COUPON0A99,2.32,AUD
2157,2024-03-27T05:36:22,2024-03-27,820,74,Online,Credit Card,COUPONZ0-0,6.32,AUD
2215,2024-03-27T14:58:24,2024-03-27,868,81,Online,Afterpay,COUPON9-Z-,18.21,AUD
2240,2024-03-27T08:42:54,2024-03-27,879,53,Retail,Afterpay,COUPON9990,11.36,AUD
2368,2024-03-27T12:13:34,2024-03-27,869,116,Online,PayPal,COUPONZ-0-,5.45,AUD
2394,2024-03-27T17:09:38,2024-03-27,822,115,Online,Credit Card,COUPON-Z--,15.64,AUD
2471,2024-03-27T21:44:58,2024-03-27,842,85,Retail,PayPal,COUPON-9--,15.08,AUD
2509,2024-03-27T01:53:30,2024-03-27,854,80,Online,Credit Card,COUPON9--9,4.69,AUD
2570,2024-03-27T16:38:11,2024-03-27,861,51,Online,Credit Card,COUPONZAAA,18.28,AUD
2604,2024-03-27T09:27:58,2024-03-27,825,122,Online,PayPal,COUPON-Z--,10.41,AUD
2703,2024-03-27T07:10:17,2024-03-27,844,105,Retail,Credit Card,COUPON00A-,16.3,AUD
2929,2024-03-27T05:41:43,2024-03-27,875,134,Retail,PayPal,COUPON0--0,6.67,AUD
3086,2024-03-27T02:02:22,2024-03-27,841,105,Online,Afterpay,COUPON09A0,14.63,AUD
3087,2024-03-27T01:35:56,2024-03-27,859,127,Retail,Afterpay,COUPON--ZA,8.02,AUD
3111,2024-03-27T16:44:15,2024-03-27,809,108,Retail,PayPal,COUPON-000,0.47,AUD
3216,2024-03-27T06:00:27,2024-03-27,878,62,Online,PayPal,COUPONZ--0,12.85,AUD
3226,2024-03-27T04:42:27,2024-03-27,894,124,Retail,PayPal,COUPON-0-A,16.51,AUD
3458,2024-03-27T02:40:04,2024-03-27,849,86,Online,Afterpay,COUPON-AA0,2.3,AUD
3514,2024-03-27T13:43:21,2024-03-27,811,88,Retail,Credit Card,COUPON0ZZ-,7.72,AUD
3719,2024-03-27T03:44:59,2024-03-27,832,139,Online,PayPal,COUPON-0A-,18.35,AUD
3767,2024-03-27T22:24:44,2024-03-27,849,69,Retail,PayPal,COUPON9Z0A,15.09,AUD
3896,2024-03-27T16:31:28,2024-03-27,811,74,Online,PayPal,COUPON90-A,10.67,AUD
3924,2024-03-27T09:01:50,2024-03-27,808,139,Retail,Afterpay,COUPON0---,1.66,AUD
3977,2024-03-27T07:35:51,2024-03-27,829,136,Online,PayPal,COUPONZ---,10.6,AUD
3987,2024-03-27T09:36:38,2024-03-27,822,146,Retail,Credit Card,COUPON9-0Z,18.97,AUD
4091,2024-03-27T09:07:33,2024-03-27,834,89,Retail,PayPal,COUPON0-Z-,16.06,AUD
4150,2024-03-27T06:51:43,2024-03-27,861,130,Retail,Credit Card,COUPON-0-0,8.85,AUD
4391,2024-03-27T04:09:56,2024-03-27,892,88,Online,PayPal,COUPON9-A-,7.6,AUD
