order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
848649,163,7483,3,473.6005,0.0636,0.1266
272818,171,1852,10,381.5656,0.0357,0.1237
424052,281,9974,5,225.5949,0.0547,0.1325
87287,284,8611,4,72.9697,0.0142,0.0669
155418,469,197,2,403.1192,0.2452,0.0964
62292,638,71,4,79.6184,0.1123,0.0886
366165,655,168,10,166.8275,0.0704,0.0727
970678,882,150,7,114.3601,0.1495,0.1017
668292,1122,25,9,45.8451,0.1951,0.0664
843462,1150,154,7,388.1662,0.2383,0.1313
744814,1521,46,7,64.15,0.1364,0.0536
938078,1629,11,9,407.6164,0.1137,0.0623
823638,1751,149,10,218.2503,0.0354,0.072
130090,1949,92,8,396.8135,0.1014,0.051
702714,2081,205,7,65.1296,0.1274,0.1363
866311,2118,152,2,431.5222,0.1495,0.0693
149116,2157,110,9,178.7061,0.2109,0.0923
782361,2189,44,1,189.8487,0.0097,0.1481
836371,2280,194,9,425.9814,0.1813,0.086
987639,2440,80,3,472.9258,0.1385,0.0639
102863,2520,53,10,229.902,0.0147,0.0732
590336,2697,2,9,415.8498,0.0512,0.1132
222981,2728,23,7,271.8932,0.073,0.1002
654819,2842,26,9,205.445,0.0677,0.1279
346753,2867,21,1,20.5943,0.1227,0.1411
165953,2925,75,5,152.7214,0.2417,0.0677
668292,2988,130,4,400.1296,0.2082,0.0795
886044,3055,197,1,372.6191,0.045,0.1484
668385,3090,210,10,291.4581,0.2135,0.1244
563849,3124,72,5,89.2166,0.1072,0.1475
326263,3156,171,6,5.1187,0.183,0.0771
499326,3158,231,7,32.1354,0.0227,0.1128
628707,3287,195,7,263.1933,0.1141,0.1366
991150,3380,43,9,446.0517,0.1682,0.0902
416690,3459,163,2,283.4995,0.1301,0.0515
344747,3510,67,5,59.924,0.1409,0.1056
438402,3530,49,5,117.9007,0.1408,0.0891
75387,3558,97,9,480.2876,0.2395,0.1129
141701,3594,39,6,468.9736,0.0854,0.0745
920908,3608,229,6,156.9096,0.1431,0.1201
53083,3647,203,2,236.8763,0.0293,0.0523
638191,3711,18,2,444.8906,0.1797,0.0512
692002,3718,191,9,407.1448,0.0849,0.0743
293209,3935,53,6,398.9324,0.0507,0.0903
167190,3960,72,4,333.2796,0.1357,0.1089
762097,4073,224,6,100.2205,0.2168,0.0653
418237,4089,209,10,155.9735,0.2492,0.134
843542,4117,199,4,245.1218,0.152,0.1489
62030,4136,129,6,181.3622,0.0883,0.0644
870521,4137,183,6,462.996,0.1993,0.1223
280029,4171,78,4,225.9704,0.1927,0.138
291938,4191,61,6,139.3102,0.0829,0.1439
900762,4214,218,2,61.1349,0.0234,0.1492
629205,4251,49,4,142.962,0.076,0.0988
827270,4313,169,9,251.6362,0.1331,0.125
80873,4341,196,9,43.8331,0.226,0.1373
36723,4368,179,3,259.4003,0.0582,0.0834
313671,4428,78,3,109.832,0.1177,0.1417
239093,4431,219,1,274.1097,0.0535,0.1245
814209,4498,203,2,464.8134,0.1659,0.0916
680759,5027,195,5,50.0299,0.1609,0.0591
5682,5032,14,3,345.8092,0.0966,0.1419
452078,5150,122,5,211.5594,0.2469,0.1053
231905,5178,77,4,335.8761,0.1771,0.1266
1527,5514,181,9,447.7779,0.2254,0.1428
159762,5543,101,8,107.4459,0.0152,0.0837
263819,5552,95,2,314.6393,0.0968,0.1156
410039,5638,127,10,133.0101,0.2302,0.0958
833188,5675,7,2,142.9381,0.1884,0.0861
595511,5734,202,3,439.8339,0.0806,0.1472
72601,5752,238,9,383.066,0.1762,0.0617
134154,5851,171,3,29.7085,0.1324,0.107
148932,5936,104,9,348.3641,0.2204,0.0732
362759,6100,143,4,476.0395,0.0402,0.1304
112384,6104,189,1,494.6894,0.0105,0.0989
19569,6111,83,2,155.1788,0.2065,0.1275
510771,6228,11,6,45.4635,0.2055,0.0642
777255,6241,67,1,437.8082,0.057,0.1171
845573,6439,41,4,82.6402,0.2407,0.1456
652864,6459,164,10,462.418,0.1201,0.1268
13354,6517,243,10,321.4795,0.1955,0.1057
261310,6538,187,8,398.1256,0.0558,0.0843
622542,6821,171,4,196.5718,0.1487,0.1182
311055,6871,197,7,210.8203,0.0695,0.0959
547197,6878,3,5,485.5284,0.1504,0.0629
265032,7008,216,10,195.1397,0.2015,0.0834
405182,7082,187,3,227.6277,0.0868,0.0507
