order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
253,2024-03-16T11:32:05,2024-03-16,827,58,Retail,Credit Card,COUPON-AZA,17.5,AUD
386,2024-03-16T00:52:37,2024-03-16,871,148,Online,PayPal,COUPON0-A0,5.6,AUD
397,2024-03-16T05:47:09,2024-03-16,823,104,Online,PayPal,COUPON--A9,8.7,AUD
432,2024-03-16T00:53:02,2024-03-16,895,86,Retail,Afterpay,COUPON--A9,5.18,AUD
530,2024-03-16T08:01:20,2024-03-16,839,118,Retail,Afterpay,COUPONA99A,1.83,AUD
625,2024-03-16T21:45:10,2024-03-16,823,133,Online,Afterpay,COUPONA---,17.26,AUD
769,2024-03-16T19:57:40,2024-03-16,828,52,Online,Afterpay,COUPONZ00-,6.11,AUD
798,2024-03-16T23:07:36,2024-03-16,809,144,Online,Afterpay,COUPON-9-0,3.15,AUD
1048,2024-03-16T07:51:00,2024-03-16,803,75,Online,Credit Card,COUPON90AZ,19.43,AUD
1055,2024-03-16T19:07:49,2024-03-16,895,69,Retail,PayPal,COUPONZZ99,16.62,AUD
1114,2024-03-16T07:42:51,2024-03-16,848,86,Retail,Afterpay,COUPONZ--9,9.99,AUD
1297,2024-03-16T01:34:46,2024-03-16,807,135,Retail,PayPal,COUPON-Z-9,4.23,AUD
1304,2024-03-16T23:04:46,2024-03-16,847,142,Online,Credit Card,COUPON0--0,9.06,AUD
1434,2024-03-16T06:51:16,2024-03-16,849,51,Retail,Credit Card,COUPON-AZ9,11.58,AUD
1578,2024-03-16T12:23:10,2024-03-16,813,82,Online,Afterpay,COUPON-9A0,15.34,AUD
1760,2024-03-16T15:16:14,2024-03-16,836,96,Online,Afterpay,COUPONZZ9-,10.1,AUD
1931,2024-03-16T20:19:48,2024-03-16,877,105,Online,Credit Card,COUPON9-ZZ,15.46,AUD
2278,2024-03-16T05:38:47,2024-03-16,841,102,Online,Afterpay,COUPONZ9--,10.22,AUD
2307,2024-03-16T21:41:34,2024-03-16,805,63,Retail,PayPal,COUPON9-9Z,17.78,AUD
2786,2024-03-16T22:47:47,2024-03-16,819,54,Online,PayPal,COUPONA---,3.05,AUD
