order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
560600,50,2686,10,54.2872,0.1952,0.1282
589499,51,8126,4,289.055,0.08,0.0707
529398,89,10077,6,391.322,0.0217,0.1345
399014,230,9042,10,344.5288,0.1703,0.1025
904068,238,612,3,348.0866,0.1206,0.0809
173363,337,130,3,293.3593,0.0301,0.1418
339649,519,199,8,349.9769,0.2206,0.058
374,545,106,1,200.1732,0.1964,0.1099
454236,596,161,1,378.5722,0.0368,0.0989
586647,622,121,5,132.3081,0.1417,0.0841
199993,902,129,1,280.5636,0.2107,0.0658
229958,1061,103,4,51.7434,0.0438,0.0674
859231,1118,149,3,180.876,0.1461,0.1014
475539,1276,53,4,199.0402,0.0493,0.1053
514973,1297,151,4,116.9605,0.0862,0.0795
85917,1557,87,3,241.8265,0.0802,0.0581
573880,1559,28,4,6.9117,0.0143,0.0961
955357,1696,218,9,191.6269,0.1253,0.071
86957,1777,180,10,94.0566,0.1937,0.1236
459546,1833,17,9,226.6886,0.0191,0.0755
549041,1927,114,3,429.2662,0.1516,0.0727
941264,2073,59,7,150.2941,0.1251,0.0713
778180,2121,93,2,397.1748,0.2307,0.0841
72185,2162,171,4,292.3616,0.1756,0.1102
600877,2182,132,9,438.2291,0.2215,0.1344
71759,2187,224,9,338.9677,0.0003,0.0715
33354,2190,174,10,228.6887,0.1292,0.0885
543524,2545,128,8,267.1865,0.1052,0.0823
980282,2557,134,6,418.7365,0.2431,0.1249
353019,2571,52,1,249.2248,0.0009,0.1379
724943,2581,136,8,458.1481,0.1557,0.0846
769652,2583,92,4,372.0861,0.0025,0.0837
875989,2616,74,4,245.2728,0.1216,0.121
49765,2620,237,4,227.2988,0.1357,0.1127
642329,2637,107,4,183.2198,0.1106,0.1495
342715,2847,114,8,92.7049,0.0644,0.0744
256343,3186,9,1,321.0152,0.1296,0.0703
140991,3320,117,1,130.5406,0.1477,0.0981
174184,3332,50,10,330.5898,0.1362,0.0722
940400,3359,129,5,493.9567,0.2098,0.0883
975563,3576,234,10,172.4757,0.2404,0.146
346688,3625,132,5,313.7361,0.0398,0.0959
193664,3714,187,1,377.0491,0.0236,0.0925
971389,3763,214,8,279.9461,0.0043,0.1181
412469,3791,133,7,269.0014,0.2139,0.0622
923552,3810,34,3,128.2606,0.178,0.1283
728004,3812,240,5,431.5682,0.0592,0.1298
942593,3934,52,2,449.2008,0.2467,0.1039
9751,3996,238,10,442.7462,0.2098,0.0977
180097,3998,19,1,98.0291,0.2049,0.1389
124383,4054,187,4,205.0551,0.0168,0.0776
928466,4121,143,9,434.1316,0.146,0.0621
379622,4209,65,6,42.2043,0.1339,0.0825
648057,4241,207,6,36.4099,0.2003,0.1231
125232,4247,46,1,475.8308,0.0213,0.0735
906153,4274,189,6,312.1562,0.1126,0.0894
71009,4381,10,6,24.0485,0.1528,0.0907
830106,4570,245,5,245.5743,0.1059,0.1444
901217,4658,197,1,338.8858,0.1018,0.106
637635,4659,211,4,137.8041,0.1149,0.0834
516379,4815,27,9,431.6645,0.0825,0.0657
305395,4945,162,8,459.2041,0.1036,0.0892
216228,4981,84,5,170.5812,0.0268,0.1362
839787,5073,242,2,78.6314,0.2425,0.113
665910,5162,111,7,20.6686,0.1188,0.0889
638481,5246,146,2,39.004,0.2098,0.0787
936109,5258,56,4,140.9343,0.1872,0.0666
438882,5259,227,10,166.6513,0.2091,0.0839
29755,5280,50,6,123.6848,0.0428,0.1242
434373,5299,228,3,244.3705,0.1015,0.0625
440701,5559,219,10,392.5682,0.0631,0.1261
725571,5570,197,6,141.4066,0.0174,0.0822
417807,5669,28,4,410.2439,0.1426,0.0675
666634,5700,171,5,305.3188,0.0187,0.1008
798224,5721,142,5,125.2899,0.034,0.0559
836891,5775,42,6,459.1022,0.1698,0.0503
908733,5878,137,2,183.7238,0.2328,0.0627
670456,5988,135,9,250.4433,0.1876,0.051
313713,6042,145,3,401.5598,0.1054,0.0523
398226,6058,219,10,24.2066,0.2342,0.0754
36273,6131,153,2,386.7179,0.1782,0.1485
840777,6207,100,4,101.9426,0.2468,0.0557
236824,6212,199,2,299.8464,0.2037,0.0759
176097,6305,6,2,244.1651,0.1036,0.0874
88555,6401,161,7,413.0531,0.1488,0.0786
843859,6721,154,4,150.1917,0.1894,0.066
409134,6907,151,6,69.3377,0.2472,0.0667
559115,6977,106,10,75.4317,0.1052,0.1068
39284,7003,111,8,459.4116,0.0966,0.0668
389577,7032,23,3,307.7169,0.0623,0.0995
762117,7035,87,2,11.5538,0.1391,0.0501
78559,7303,25,9,341.2016,0.2012,0.0815
923723,7338,68,1,483.4265,0.2283,0.1272
268156,7418,184,10,489.5435,0.0802,0.0825
655164,7564,71,3,24.5807,0.162,0.1489
603028,7683,54,3,321.9042,0.1843,0.1459
332096,7761,7,8,106.5341,0.2444,0.0757
805853,7820,30,10,259.351,0.1367,0.1421
8965,7911,194,4,174.0458,0.0781,0.057
514555,7988,188,5,218.7168,0.224,0.1169
147345,8007,17,1,354.1634,0.1969,0.0997
53960,8069,36,1,186.572,0.2354,0.1394
385266,8071,5,7,130.0294,0.1615,0.1179
856950,8314,152,4,396.3905,0.0901,0.1017
954231,8343,10,4,398.4715,0.096,0.1102
561926,8367,210,9,133.1006,0.0149,0.0642
919314,8516,55,5,297.7034,0.2311,0.125
114073,8534,219,9,165.0693,0.2238,0.0973
560857,8556,211,6,94.9505,0.1836,0.1468
18743,8608,236,4,202.6797,0.1455,0.1089
666703,8622,102,9,107.1372,0.1526,0.0612
127018,8737,145,8,354.0934,0.0407,0.1184
283362,8812,116,6,305.1438,0.22,0.1212
780236,8937,91,4,168.7487,0.032,0.1412
399384,8985,87,3,144.2076,0.1178,0.0968
605480,9005,138,2,231.4407,0.1237,0.1438
75310,9020,111,7,395.7273,0.2331,0.0707
931735,9137,41,6,423.9404,0.1003,0.0906
250763,9196,64,4,83.72,0.2247,0.1491
930688,9213,27,2,265.8543,0.108,0.0975
398798,9298,79,8,411.776,0.1064,0.1375
431587,9415,166,7,435.409,0.2463,0.1341
376409,9511,19,7,356.1434,0.1694,0.0968
467227,10015,63,2,32.8912,0.2173,0.1117
412526,10101,229,10,13.8244,0.0052,0.1066
664864,10136,134,5,196.4239,0.1685,0.1464
846649,10209,129,9,8.3499,0.1889,0.0825
7887,10353,172,7,383.0384,0.2074,0.0872
669175,10452,157,5,93.9867,0.0836,0.1415
640473,10546,135,9,454.8677,0.0316,0.1445
595587,10617,72,9,52.7948,0.0046,0.1153
576999,10661,180,8,438.5922,0.1297,0.1063
469013,10692,141,3,20.0057,0.1038,0.0703
351494,10808,182,3,135.4438,0.2063,0.0806
944598,10814,78,10,496.8825,0.2367,0.1019
648833,10975,164,2,392.5741,0.211,0.0581
583694,10994,226,1,446.3461,0.0626,0.1438
839584,11075,190,3,319.4525,0.2454,0.0857
518674,11087,209,8,337.4678,0.2367,0.0544
598334,11155,41,4,103.4408,0.0123,0.1255
75761,11217,114,2,206.0346,0.0373,0.1032
146005,11335,212,7,30.8679,0.0748,0.0567
862775,11492,120,8,144.9132,0.2406,0.062
910661,11577,16,6,98.4622,0.1171,0.1306
505718,11585,67,8,110.6583,0.0112,0.116
524259,11640,130,5,175.301,0.2091,0.1238
275638,11671,198,8,189.652,0.2409,0.0959
97236,11800,18,10,245.4711,0.191,0.1176
516677,11862,109,3,261.3738,0.1015,0.0787
757489,11980,45,8,203.8103,0.0003,0.1134
211577,12043,65,7,108.5323,0.1172,0.0607
105611,12131,241,3,48.7564,0.018,0.0703
720240,12132,147,3,251.9756,0.132,0.0731
121664,12134,222,10,301.2727,0.1699,0.0829
955349,12480,39,1,113.5638,0.2384,0.0747
734973,12556,6,7,205.1681,0.1883,0.1327
921012,12840,52,7,164.4017,0.0298,0.1287
784990,12877,113,5,21.02,0.1046,0.1202
823118,12884,225,7,301.6505,0.1616,0.1078
132840,12901,44,8,242.6843,0.0613,0.1026
279542,12903,71,1,167.7899,0.0535,0.0662
896226,13095,4,7,406.3408,0.0144,0.0798
844902,13297,24,5,276.6815,0.0891,0.1144
683386,13320,26,3,297.0275,0.1829,0.0901
973584,13323,180,4,362.8225,0.1891,0.1329
856950,13334,141,5,287.6488,0.1756,0.1453
928048,13418,176,2,443.1365,0.2494,0.0711
201835,13438,169,7,317.1138,0.135,0.1034
482444,13448,47,10,5.1294,0.0294,0.1255
325456,13583,155,10,228.6517,0.2319,0.0982
