sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2025-01-07T15:38:05,14,SHELF-00Z0,19.23,40.65,3473
2025-01-07T07:16:06,14,SHELF-ZZZ-,39.9,78.04,3441
2025-01-29T11:02:11,14,SHELF-A--0,10.61,21.53,4115
2025-01-02T10:03:29,14,SHELF-----,26.43,20.76,3597
2025-01-11T20:13:32,14,SHELF-90ZA,13.01,36.63,3087
2025-01-16T04:31:32,14,SHELF-A-9Z,21.27,27.37,4109
2025-01-18T19:34:16,14,SHELF-A---,6.38,38.97,3406
2025-01-16T20:52:25,14,SHELF-99--,4.53,39.25,3465
2025-01-21T08:01:25,14,SHELF--00-,23.17,60.02,3653
2025-01-21T10:28:45,14,SHELF-0AA-,20.11,51.29,3454
2025-01-11T08:48:33,14,SHELF-ZA9-,28.98,72.61,3937
2025-01-06T18:40:25,14,SHELF--ZA0,1.48,77.37,3593
2025-01-15T07:32:29,14,SHELF-A9-Z,21.21,25.48,3004
2025-01-06T13:38:52,14,SHELF-9---,6.93,3.17,3561
2025-01-27T08:03:34,14,SHELF-A09A,11.89,65.17,3431
2025-01-11T19:27:08,14,SHELF----A,36.09,23.16,3564
2025-01-18T18:28:39,14,SHELF----A,9.35,44.33,3177
2025-01-29T09:40:13,14,SHELF-ZZZ-,17.77,66.14,4055
2025-01-21T09:32:16,14,SHELF-99Z-,19.34,54.38,3876
2025-01-24T09:37:02,14,SHELF-90--,22.0,44.14,3880
2025-01-07T22:13:58,14,SHELF-0Z-A,34.44,65.75,3008
2025-01-13T22:07:27,14,SHELF-00-0,28.92,39.9,3688
2025-01-20T14:53:01,14,SHELF-90ZA,11.81,68.74,3012
2025-01-17T22:08:41,14,SHELF--ZA0,24.42,42.05,4039
2025-01-16T15:47:48,14,SHELF-9-Z-,39.47,60.77,3271
2025-01-21T23:27:54,14,SHELF-9--9,9.43,49.62,3556
2025-01-31T11:17:13,14,SHELF--0--,17.14,31.23,4040
